Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
L-VLDL-C%,395,1.328 [1.209-1.459],7.554e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-P,541,1.327 [1.221-1.443],8.611e-06,***,Concentration of Large LDL Particles
Total-CE,575,1.325 [1.219-1.439],7.775e-06,***,Total-Esterified Cholesterol
LDL-P,552,1.324 [1.218-1.440],1.087e-05,***,Concentration of LDL Particles
S-LDL-L,511,1.324 [1.215-1.442],2.993e-05,***,Total-Lipids in Small LDL
S-LDL-PL,409,1.321 [1.209-1.443],1.760e-04,***,Phospholipids in Small LDL
M-LDL-L,531,1.320 [1.209-1.441],1.345e-04,***,Total-Lipids in Medium LDL
S-LDL-P,566,1.318 [1.210-1.435],4.936e-05,***,Concentration of Small LDL Particles
ApoB,565,1.314 [1.210-1.426],1.762e-05,***,Apolipoprotein B
ApoB/ApoA1,542,1.312 [1.210-1.422],1.178e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-CE,543,1.312 [1.202-1.431],2.347e-04,***,Cholesteryl Esters in Small LDL
Total-C,563,1.308 [1.202-1.424],1.091e-04,***,Total-Cholesterol
M-LDL-PL,492,1.307 [1.197-1.429],7.463e-04,***,Phospholipids in Medium LDL
Total-FC,546,1.306 [1.200-1.421],1.543e-04,***,Total-Free Cholesterol
Remnant-C,577,1.301 [1.198-1.413],1.014e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-CE,550,1.300 [1.190-1.421],0.002,**,Cholesteryl Esters in Medium LDL
XS-VLDL-C%,642,1.299 [1.208-1.398],5.887e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-PL,591,1.288 [1.197-1.386],2.896e-06,***,Phospholipids in IDL
XS-VLDL-CE%,644,1.274 [1.184-1.371],2.540e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC,594,1.273 [1.171-1.384],0.004,**,Free Cholesterol in Medium VLDL
S-VLDL-FC,593,1.265 [1.167-1.372],0.003,**,Free Cholesterol in Small VLDL
XS-VLDL-CE,620,1.261 [1.179-1.349],3.805e-06,***,Cholesteryl Esters in Very Small VLDL
L-LDL-FC%,687,1.244 [1.162-1.331],8.478e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C,604,1.230 [1.149-1.317],7.659e-04,***,Cholesterol in Very Small VLDL
SM,547,1.228 [1.142-1.321],0.008,**,Sphingomyelins
S-LDL-FC%,578,1.212 [1.139-1.289],2.835e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,558,1.204 [1.127-1.286],0.009,**,Cholesterol to Total-Lipids in IDL percentage
L-HDL-FC%,532,1.182 [1.110-1.259],0.048,*,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-TG%,635,0.819 [0.767-0.874],5.354e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,474,0.817 [0.759-0.878],0.013,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,456,0.815 [0.759-0.875],0.005,**,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,594,0.807 [0.754-0.864],1.678e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-TG,472,0.801 [0.741-0.865],0.005,**,Triglycerides in Chylomicrons and Extremely Large VLDL
GlycA,385,0.751 [0.690-0.819],1.462e-05,***,Glycoprotein Acetyls
XS-VLDL-TG%,661,0.751 [0.698-0.807],2.891e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,609,0.714 [0.659-0.774],7.516e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,564,0.699 [0.645-0.758],5.427e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,444,0.674 [0.608-0.747],1.506e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
