Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_INFLUPNEU,534,0.062 [0.051-0.07],1.623e-25,***,Influenza and pneumonia,Respiratory
N14_CHRONEPHROPATH,18,0.061 [0.051-0.07],1.024e-23,***,Chronic nephritic syndrome,Genitourinary
M13_HAMMERTOE,331,0.060 [0.047-0.07],2.216e-14,***,Other hammer toe(s) (acquired),Musculoskeletal
M13_MYALGIA,253,0.055 [0.045-0.07],3.033e-21,***,Myalgia,Musculoskeletal
J10_SEPTDEV,498,0.053 [0.042-0.06],2.104e-17,***,Deviated nasal septum,Respiratory
J10_UPPERINFEC,1002,0.048 [0.037-0.06],3.951e-11,***,Acute upper respiratory infections,Respiratory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.048 [0.044-0.05],6.187e-93,***,Melanocytic naevi of trunk,Neoplasms
CD2_LYMPHOID_LEUKAEMIA,767,0.045 [0.042-0.05],1.000e-315,***,Lymphoid leukaemia,Neoplasms
CD2_BENIGN_OVARY,144,0.042 [0.035-0.05],2.595e-28,***,Benign neoplasm of ovary,Neoplasms
M13_HALLUXVALGUS,3980,0.041 [0.037-0.04],1.427e-107,***,Hallux valgus (acquired),Musculoskeletal
J10_PNEUMOTHORAX,46,0.040 [0.032-0.05],1.657e-15,***,Pneumothorax,Respiratory
NEURODEGOTH,4178,0.040 [0.036-0.04],6.912e-111,***,Other degenerative diseases of the nervous system,Nervous
N14_ORHCEPINDIDYMITIS,99,0.039 [0.028-0.05],2.322e-06,***,Orchitis and epididymitis,Genitourinary
N14_MENORRHAGIA,718,0.038 [0.031-0.05],5.911e-16,***,Menorrhagia,Genitourinary
H7_PTOSIS,64,0.034 [0.026-0.04],1.405e-10,***,Ptosis of eyelid,Eye and adnexa
O15_PREG_OTHER_MAT_DISORD,1961,0.034 [0.027-0.04],9.003e-16,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
AUD,259,0.034 [0.025-0.04],4.521e-08,***,"Alcohol use disorder, ICD-based",Mental and behavioural
CD2_BENIGN_MELANOCYTIC,521,0.034 [0.024-0.04],2.065e-06,***,Melanocytic naevi,Neoplasms
I9_HEARTFAIL,682,0.032 [0.024-0.04],2.166e-10,***,"Heart failure, strict",Circulatory
N14_OVARYCYST,987,0.031 [0.027-0.04],6.903e-37,***,Ovarian cyst,Genitourinary
M13_CALCIFICTEND,177,0.031 [0.028-0.03],7.200e-69,***,Calcific tendinitis of shoulder,Musculoskeletal
COPD_EARLY,512,0.030 [0.027-0.03],5.032e-109,***,Early onset COPD,Respiratory
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.029 [0.024-0.03],2.721e-21,***,Viral and other specified intestinal infections,Infectious and parasitic
C3_CLL_WIDE,431,0.029 [0.027-0.03],1.584e-145,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
CD2_BENIGN_THYROID,151,0.028 [0.025-0.03],1.314e-86,***,Benign neoplasm of thyroid gland,Neoplasms
K11_GASTRODUOULC,227,0.027 [0.021-0.03],1.778e-13,***,Gastroduodenal ulcer,Digestive
N14_BENIGNMAMDYSP,134,0.027 [0.021-0.03],6.252e-11,***,Benign mammary dysplasia,Genitourinary
I9_VASCINT,15,0.026 [0.018-0.03],2.039e-05,***,Vascular diseases of the intestine,Circulatory
M13_POSTOPMUSCULOSKE,86,0.026 [0.017-0.03],0.001,**,"Postprocedural musculoskeletal disorders, not elsewhere classified",Musculoskeletal
J10_EMPHYSEMA,365,0.025 [0.022-0.03],1.217e-86,***,Emphysema,Respiratory
M13_SYNOTEND,1267,0.024 [0.018-0.03],9.622e-10,***,Disorders of synovium and tendon,Musculoskeletal
N14_CALCUKIDUR,1321,0.024 [0.019-0.03],7.070e-24,***,Calculus of kidney and ureter,Genitourinary
CD2_BENIGN_LEIOMYOMA_UTERI,9080,0.023 [0.021-0.02],1.138e-120,***,Leiomyoma of uterus,Neoplasms
C3_BRONCHUS_LUNG,574,0.023 [0.020-0.03],6.614e-50,***,Malignant neoplasm of bronchus and lung,Neoplasms
C3_KIDNEY_NOTRENALPELVIS,210,0.022 [0.016-0.03],8.289e-11,***,"Malignant neoplasm of kidney, except renal pelvis",Neoplasms
K11_HERNIA,6152,0.021 [0.017-0.02],4.108e-25,***,Hernia,Digestive
C3_LUNG_NONSMALL,527,0.021 [0.018-0.02],1.031e-53,***,Non-small cell lung cancer,Neoplasms
M13_OSTEOMYELITIS,308,0.021 [0.015-0.03],5.731e-08,***,Osteomyelitis,Musculoskeletal
N14_BREAST,659,0.021 [0.014-0.03],0.002,**,Disorders of breast,Genitourinary
H7_OPTNEUROTH,48,0.020 [0.013-0.03],0.016,*,Other disorders of optic [2nd] nerve and visual pathways,Eye and adnexa
CD2_FOLLICULAR_LYMPHOMA,5808,0.020 [0.019-0.02],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
E4_MINERAL_MET,806,0.020 [0.018-0.02],5.742e-173,***,Disorders of mineral metabolism,Endocrine and metabolic
N14_ENDOMETRIOSIS_UTERUS,193,0.019 [0.014-0.02],1.871e-07,***,Adenomyosis (Endometriosis of uterus),Genitourinary
H7_BLINDMONOCULAR,75,0.019 [0.015-0.02],1.286e-24,***,"Blindness, monocular",Eye and adnexa
I9_OTHARR,798,0.018 [0.012-0.02],5.268e-04,***,Other arrhythmias,Circulatory
I9_AORTANEUR,1277,0.017 [0.015-0.02],3.272e-32,***,Aortic aneurysm,Circulatory
K11_VENTHER,1063,0.017 [0.011-0.02],0.028,*,Ventral hernia,Digestive
K11_DIVERTIC,4845,0.016 [0.013-0.02],1.298e-17,***,Diverticular disease of intestine,Digestive
H8_EXTERNAL,828,0.015 [0.011-0.02],1.964e-06,***,Diseases of external ear,Ear and mastoid
N14_PHIMOSIS,4306,0.015 [0.013-0.02],3.215e-53,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
H8_TINNITUS,193,0.015 [0.010-0.02],8.220e-04,***,Tinnitus,Ear and mastoid
ULCERRECT,2148,0.014 [0.012-0.02],5.571e-33,***,Ulcerative rectosigmoiditis,Digestive
G6_OTHDEMYEL,3560,0.014 [0.013-0.01],5.729e-124,***,Other demyelinating diseases of the central nervous system,Nervous
C3_THYROID_GLAND,1117,0.013 [0.012-0.02],5.107e-48,***,Malignant neoplasm of thyroid gland,Neoplasms
C3_ANUS_ANALCANAL,76,0.013 [0.011-0.02],6.050e-18,***,Malignant neoplasm of anus and anal canal,Neoplasms
J10_CHRONTONSADEN,5827,0.013 [0.009-0.02],4.067e-08,***,Chronic diseases of tonsils and adenoids,Respiratory
H7_OPTNERVE,2671,0.013 [0.010-0.02],4.259e-10,***,Disorders of optic nerve and visual pathways,Eye and adnexa
I9_THAORTANEUR,1182,0.012 [0.010-0.01],2.776e-26,***,Thoracic aortic aneurysm,Circulatory
M13_SYSTSLCE,1075,0.011 [0.009-0.01],2.150e-17,***,Systemic sclerosis,Musculoskeletal
L12_PILONIDALCYST,217,0.011 [0.007-0.01],0.005,**,Pilonidal cyst,Skin
N14_ENDOMETRIOSIS,3268,0.010 [0.007-0.01],1.311e-06,***,Endometriosis,Genitourinary
L12_LICHENSIMPLEX,206,0.010 [0.007-0.01],6.791e-05,***,Lichen simplex chronicus,Skin
F5_ALZHDEMENT,2076,0.009 [0.006-0.01],0.013,*,Dementia in Alzheimer disease,Mental and behavioural
M13_GOUT,3183,0.009 [0.006-0.01],2.683e-04,***,Gout,Musculoskeletal
H7_HEREDRETINADYST,308,0.009 [0.007-0.01],1.084e-15,***,Hereditary retinal dystrophy,Eye and adnexa
L12_CORNSANDCALLOS,491,0.009 [0.006-0.01],4.973e-08,***,Corns and callosities,Skin
CD2_BENIGN_MENINGES,587,0.009 [0.006-0.01],0.001,**,Benign neoplasm of meninges,Neoplasms
G6_NEURODEGENERATIVE,4070,0.008 [0.005-0.01],0.018,*,Unspecific neurodegenerative disorder,Nervous
J10_PLEURPLAGUE,310,0.008 [0.005-0.01],0.017,*,Pleural plaque,Respiratory
M13_POLYARTHRITIS,1672,0.007 [0.005-0.01],3.585e-05,***,"Polyarthritis, unspecified",Musculoskeletal
O15_MATERN_HYPERT_UNS,90,0.007 [0.004-0.01],0.002,**,Unspecified maternal hypertension,Pregnancy
G6_RLS,898,0.007 [0.005-0.01],1.754e-05,***,Restless leg syndrome,Nervous
G6_ALS,180,0.006 [0.004-0.01],2.769e-05,***,Motor neuron disease,Nervous
GOUT_IDIO,1453,0.006 [0.005-0.01],1.294e-16,***,Idiopathic gout,Musculoskeletal
M13_POLYMYALGIA,4532,0.006 [0.004-0.01],0.042,*,Polymyalgia rheumatica,Musculoskeletal
H8_OTOSCLE,2888,0.005 [0.004-0.01],5.207e-18,***,Otosclerosis,Ear and mastoid
E4_IRON_MET,3833,0.005 [0.004-0.00],3.848e-175,***,Disorders of iron metabolism,Endocrine and metabolic
RHEUMA_SEROPOS_WIDE,21444,0.003 [0.002-0.00],4.630e-14,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
H7_KERATOCONUS,1133,0.002 [0.002-0.00],8.607e-04,***,Hereditary corneal dystrophies,Eye and adnexa
E4_PLASMAPROT,960,-0.001 [-0.002--0.00],9.685e-05,***,"Disorders of plasma-protein metabolism, not elsewhere classified",Endocrine and metabolic
M13_ANKYLOSPON,29005,-0.001 [-0.002--0.00],2.154e-16,***,Ankylosing spondylitis,Musculoskeletal
G6_MS,12132,-0.003 [-0.004--0.00],2.093e-11,***,MS-disease / Multiple Sclerosis,Nervous
SPONDYLOARTHRITIS,25038,-0.004 [-0.004--0.00],8.445e-50,***,Spondyloarthritis,Musculoskeletal
L12_LICHENSCLERATROPH,5062,-0.005 [-0.006--0.00],5.743e-06,***,Lichen sclerosus et atrophicus,Skin
M13_SPONDYLINFLAMNAS,14599,-0.005 [-0.005--0.00],1.149e-82,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
POLYCYTVERA,839,-0.005 [-0.006--0.00],1.500e-78,***,Polycythaemia vera,Neoplasms
RHEUMA_SERONEG,8327,-0.006 [-0.007--0.00],4.521e-10,***,Seronegative rheumatoid arthritis,Musculoskeletal
M13_VARUS,203,-0.006 [-0.007--0.00],4.028e-15,***,"Varus deformity, not elsewhere classified",Musculoskeletal
L12_PAPULOSQUAMOUS,16405,-0.006 [-0.007--0.00],7.433e-18,***,Papulosquamous disorders,Skin
J10_NASALPOLYP,7370,-0.006 [-0.008--0.00],9.149e-12,***,Nasal polyp,Respiratory
H7_SCLERACORNEA,15425,-0.006 [-0.008--0.00],4.130e-10,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
L12_PSORI_NAS,8866,-0.006 [-0.007--0.01],1.269e-62,***,Other and unspecified psoriasis,Skin
DRY_AMD,4885,-0.007 [-0.008--0.01],8.423e-28,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
I9_THROMBOTH,852,-0.008 [-0.010--0.00],0.026,*,Other embolism and thrombosis,Circulatory
H7_GLAUCOMA,6452,-0.008 [-0.010--0.01],7.778e-05,***,Glaucoma,Eye and adnexa
M13_PSORIARTH,11111,-0.008 [-0.009--0.01],1.201e-85,***,Psoriatic arthropathies,Musculoskeletal
I9_AORTDIS,126,-0.008 [-0.011--0.01],0.003,**,Dissection of aorta,Circulatory
THROMBOCYTAEMIA,729,-0.008 [-0.009--0.01],7.431e-60,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
I9_PHLETHROM,1191,-0.008 [-0.011--0.01],1.673e-04,***,Phlebitis and thrombophlebitis (not including DVT),Circulatory
M13_POLYARTHROPATHIES,18752,-0.009 [-0.010--0.01],7.705e-19,***,Polyarthropathies,Musculoskeletal
CHRONMYELOPRO,471,-0.009 [-0.009--0.01],3.513e-104,***,Chronic myeloproliferative disease,Neoplasms
K11_COELIAC,42112,-0.009 [-0.009--0.01],1.000e-315,***,Coeliac disease,Digestive
L12_PSORI_VULG,15019,-0.009 [-0.010--0.01],4.299e-111,***,Psoriasis vulgaris,Skin
I9_AF,9821,-0.009 [-0.011--0.01],3.111e-15,***,Atrial fibrillation and flutter,Circulatory
H7_DIVERGSTRAB,291,-0.009 [-0.012--0.01],2.213e-05,***,Divergent concomitant strabismus,Eye and adnexa
L12_PSORIASIS,18203,-0.010 [-0.011--0.01],9.115e-113,***,Psoriasis,Skin
J10_CHRONSINUSITIS,3550,-0.010 [-0.014--0.01],0.050,*,Chronic sinusitis,Respiratory
CHRONOTH,1965,-0.010 [-0.012--0.01],1.512e-22,***,Other Crohn's disease,Digestive
ULCEROTH,633,-0.010 [-0.014--0.01],4.738e-04,***,Other ulcerative colitis,Digestive
K11_CHOLELITH,10661,-0.011 [-0.015--0.01],5.937e-05,***,Cholelithiasis,Digestive
E4_PCOS,354,-0.012 [-0.014--0.01],7.010e-18,***,Polycystic ovarian syndrome,Endocrine and metabolic
L12_NONIONRADISKINNAS,27,-0.012 [-0.016--0.01],5.150e-04,***,Other and unspecified skin changes due to chronic exposure to nonionizing radiation,Skin
DM_NEOVASCULAR_GLAUCOMA,434,-0.012 [-0.015--0.01],9.941e-08,***,Neovascular glaucoma,Eye and adnexa
D3_BLOODNAS,64,-0.013 [-0.017--0.01],0.006,**,Other and unspecified diseases of blood and blood-forming organs,Blood and immune
O15_LABOUR_UMBILICAL,119,-0.013 [-0.016--0.01],5.684e-08,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
CD2_INSITU_SKIN,102,-0.013 [-0.017--0.01],0.010,**,Carcinoma in situ of skin,Neoplasms
I9_PULMEMB,1247,-0.014 [-0.017--0.01],6.012e-08,***,Pulmonary embolism,Circulatory
L12_SEBORRKERAT,374,-0.014 [-0.019--0.01],5.183e-04,***,Seborrhoeic keratosis,Skin
E4_GOITRENAS,1714,-0.014 [-0.016--0.01],6.465e-73,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
M13_OLECRANONBURSITIS,147,-0.015 [-0.019--0.01],1.745e-04,***,Olecranon bursitis,Musculoskeletal
E4_GOITREMULTINOD,6288,-0.015 [-0.017--0.01],5.022e-28,***,Nontoxic multinodular goitre,Endocrine and metabolic
D3_THROMBOCYTOPENIANAS,73,-0.015 [-0.021--0.01],0.033,*,"Thrombocytopenia, unspecified",Blood and immune
IPF,3405,-0.015 [-0.016--0.01],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
E4_GLUCOPANCREAS,8980,-0.015 [-0.016--0.01],3.340e-225,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
AUTOHEP,2902,-0.015 [-0.016--0.01],1.000e-315,***,Autoimmune hepatitis,Digestive
L12_ULCERLOWLIMB,2421,-0.016 [-0.018--0.01],2.007e-26,***,"Ulcer of lower limb, not elsewhere classified",Skin
DM_NEUROPATHY,5299,-0.016 [-0.017--0.01],6.765e-86,***,Diabetic neuropathy,Endocrine and metabolic
APPENDACUT_COMPLIC,251,-0.016 [-0.022--0.01],0.003,**,"Acute appendicitis, with complications",Digestive
N14_CERVICAL_LSIL,1187,-0.017 [-0.022--0.01],3.307e-05,***,LSIL lesion of the cervix uteri,Genitourinary
I9_PHLETHROMBDVTLOW,3262,-0.017 [-0.019--0.01],4.401e-45,***,DVT of lower extremities,Circulatory
H8_PERFORATION,143,-0.017 [-0.022--0.01],3.870e-07,***,Perforation of tympanic membrane,Ear and mastoid
K11_APPENDACUT,1379,-0.017 [-0.022--0.01],1.407e-06,***,Acute appendicitis,Digestive
CHRONSMALL,2604,-0.018 [-0.020--0.02],1.684e-68,***,Crohn's disease of small intestine,Digestive
CD2_INSITU_BLADDER,34,-0.018 [-0.024--0.01],4.099e-04,***,"Carcinoma in situ, bladder",Neoplasms
G6_HYDROCEPH,204,-0.018 [-0.022--0.01],7.090e-14,***,Hydrocephalus,Nervous
I9_CONDUCTIO,268,-0.018 [-0.025--0.01],6.607e-04,***,Conduction disorders,Circulatory
K11_ACUTPANC,242,-0.019 [-0.024--0.01],1.291e-09,***,Acute pancreatitis,Digestive
E4_OBESITY,3239,-0.019 [-0.024--0.01],2.087e-10,***,Obesity,Endocrine and metabolic
L12_LUPUS,5381,-0.019 [-0.020--0.02],1.000e-315,***,Cutaneous lupus erythematosus,Skin
CD2_HODGKIN_LYMPHOMA,268,-0.020 [-0.022--0.02],1.071e-33,***,"Hodgkin lymphoma, hilmo",Neoplasms
I9_HYPTENS,25622,-0.020 [-0.024--0.02],1.303e-18,***,Hypertension,Circulatory
DM_NEPHROPATHY,7402,-0.021 [-0.022--0.02],1.138e-190,***,Diabetic nephropathy,Genitourinary
I9_VARICVESOTH,62,-0.021 [-0.027--0.01],2.053e-05,***,Varicose veins of other sites,Circulatory
E4_OVARDYS,222,-0.021 [-0.024--0.02],3.250e-23,***,Ovarian dysfunction,Endocrine and metabolic
H8_HL_SEN_NAS,5357,-0.021 [-0.025--0.02],2.865e-13,***,Sensorineural hearing loss,Ear and mastoid
K11_MALABSORB,6958,-0.021 [-0.022--0.02],1.000e-315,***,Intestinal malabsorption,Digestive
KRA_PSY_SUBSTANCE,742,-0.022 [-0.028--0.02],2.439e-05,***,Substance abuse,Mental and behavioural
AB1_VIRAL_WARTS,3425,-0.022 [-0.024--0.02],1.939e-92,***,Viral warts,Infectious and parasitic
G6_PARKINSON,2693,-0.022 [-0.023--0.02],1.000e-315,***,Parkinson's disease,Nervous
H7_RETINALBREAK,282,-0.023 [-0.027--0.02],1.584e-22,***,Retinal breaks without detachment,Eye and adnexa
L12_BULLOUS,10568,-0.023 [-0.024--0.02],1.000e-315,***,Bullous disorders,Skin
E4_THYTOXGOITDIF,19055,-0.023 [-0.024--0.02],1.000e-315,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
E4_OBESITYNAS,1620,-0.023 [-0.028--0.02],1.724e-17,***,"Obesity, other/unspecified",Endocrine and metabolic
D3_OTHERBLOOD,429,-0.025 [-0.027--0.02],1.138e-106,***,Other diseases of blood and blood-forming organs,Blood and immune
M13_CRYSTALARTH,168,-0.025 [-0.027--0.02],6.196e-72,***,Other crystal arthropathies,Musculoskeletal
I9_VTE,4387,-0.025 [-0.029--0.02],7.657e-35,***,Venous thromboembolism,Circulatory
PRIM_KNEEARTHROSIS,1523,-0.025 [-0.031--0.02],3.574e-09,***,"Primary gonarthrosis, bilateral",Musculoskeletal
CD2_INSITU_CERVIX_UTERI,1636,-0.025 [-0.029--0.02],4.465e-36,***,Carcinoma in situ of cervix uteri,Neoplasms
M13_SJOGREN,13564,-0.026 [-0.027--0.03],1.000e-315,***,Sicca syndrome [Sjögren],Musculoskeletal
D3_SARCOIDOSIS,15089,-0.026 [-0.027--0.03],1.000e-315,***,Sarcoidosis,Blood and immune
ALLERG_RHINITIS,746,-0.026 [-0.034--0.02],3.567e-05,***,Allergic rhinitis,Respiratory
D3_ITP,120,-0.027 [-0.032--0.02],8.237e-15,***,Idiopathic thrombocytopenic purpura,Blood and immune
M13_TRIGGERFINGER,2255,-0.027 [-0.030--0.02],1.564e-70,***,Trigger finger,Musculoskeletal
C3_CERVIX_UTERI,81,-0.027 [-0.031--0.02],5.564e-37,***,Malignant neoplasm of cervix uteri,Neoplasms
K11_CHOLECYST,114,-0.028 [-0.034--0.02],5.789e-12,***,Cholecystitis,Digestive
O15_MATERN_CARE_OTHER,240,-0.028 [-0.036--0.02],7.219e-08,***,Maternal care for other known or suspected fetal problems,Pregnancy
H7_VITRBODYGLOBE,276,-0.028 [-0.037--0.02],3.942e-06,***,Disorders of vitreous body,Eye and adnexa
H7_ORBIT,4635,-0.028 [-0.029--0.03],1.000e-315,***,Disorders of orbit,Eye and adnexa
K11_OTHDIG,23141,-0.029 [-0.029--0.03],1.000e-315,***,Diseases of the digestive system,Digestive
I9_ANGINA,5810,-0.029 [-0.037--0.02],4.480e-07,***,Angina pectoris,Circulatory
H7_KERATITIS,1243,-0.029 [-0.033--0.03],1.994e-42,***,Keratitis,Eye and adnexa
I9_IHD,7725,-0.030 [-0.039--0.02],4.011e-05,***,"Ischaemic heart disease, wide definition",Circulatory
I9_HYPTENSESS,17748,-0.030 [-0.035--0.03],2.571e-30,***,"Hypertension, essential",Circulatory
C3_HEPATOCELLU_CARC,441,-0.030 [-0.034--0.03],7.512e-49,***,Hepatocellular carcinoma,Neoplasms
M13_MYOSITIS,988,-0.030 [-0.032--0.03],2.246e-200,***,Myositis,Musculoskeletal
M13_CONNECTNAS,4565,-0.031 [-0.032--0.03],1.000e-315,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
E4_GOITRENOD,331,-0.031 [-0.036--0.03],3.404e-36,***,Nontoxic single thyroid nodule,Endocrine and metabolic
M13_ADHCAPSULITIS,1742,-0.032 [-0.036--0.03],3.864e-47,***,Adhesive capsulitis of shoulder,Musculoskeletal
I9_CHD,6392,-0.032 [-0.040--0.02],4.739e-08,***,Major coronary heart disease event,Circulatory
K11_CHRONPANC,105,-0.032 [-0.038--0.03],3.897e-20,***,Chronic pancreatitis,Digestive
N14_CERVICAL_HSIL,5964,-0.032 [-0.034--0.03],1.204e-162,***,HSIL lesion of the cervix uteri,Genitourinary
M13_MCTD,5075,-0.033 [-0.034--0.03],1.000e-315,***,Mixed connective tissue disease,Musculoskeletal
J10_PERITONSABSC,1910,-0.034 [-0.040--0.03],5.494e-24,***,Peritonsillar abscess,Respiratory
G6_BELLPA,48,-0.034 [-0.043--0.02],1.012e-06,***,Bell's palsy,Nervous
H7_CHOROIDRETINA,12847,-0.034 [-0.036--0.03],2.004e-195,***,Disorders of choroid and retina,Eye and adnexa
N14_FEMALE_GENITAL_HSIL,6550,-0.034 [-0.036--0.03],6.732e-210,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
N14_NEPHROTICSYND,824,-0.034 [-0.037--0.03],5.220e-115,***,Nephrotic syndrome,Genitourinary
E4_THYROIDITAUTOIM,932,-0.036 [-0.039--0.03],5.162e-190,***,Autoimmune thyroiditis,Endocrine and metabolic
E4_ADDISON,668,-0.037 [-0.040--0.03],2.650e-128,***,Adrenocortical insufficiency,Endocrine and metabolic
CHIRHEP_NAS,355,-0.037 [-0.043--0.03],8.368e-42,***,"Cirrhosis of liver, NAS",Digestive
F5_CANNABIS,7,-0.037 [-0.051--0.02],0.005,**,Mental and behavioural disorders due to cannabinoids,Mental and behavioural
D3_ANAEMIA_B12_DEF,5007,-0.038 [-0.040--0.04],2.203e-219,***,Vitamin B12 deficiency anaemia,Blood and immune
POLLENALLERG,487,-0.038 [-0.047--0.03],2.004e-11,***,Pollen allergy,Respiratory
G6_SLEEPAPNO,1870,-0.039 [-0.047--0.03],2.848e-13,***,Sleep apnoea,Nervous
K11_PANCOTH,29,-0.039 [-0.051--0.03],1.158e-05,***,Other diseases of pancreas,Digestive
G6_CARPTU,3264,-0.040 [-0.044--0.04],1.474e-67,***,Carpal tunnel syndrome,Nervous
I9_VARICVEOES,203,-0.040 [-0.046--0.03],1.758e-29,***,Oesophageal varices,Circulatory
M13_SPONDYLOPATHY,12014,-0.040 [-0.042--0.04],9.905e-257,***,Spondylopathies,Musculoskeletal
O15_HAEMORRH_EARLY_PREG,148,-0.040 [-0.049--0.03],1.425e-11,***,Haemorrhage in early pregnancy,Pregnancy
CD2_BENIGN_COLORECANI,1443,-0.040 [-0.051--0.03],2.747e-09,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
M13_ARTHROSIS_KNEE,5080,-0.041 [-0.045--0.04],3.951e-59,***,Gonarthrosis,Musculoskeletal
E4_ENDOMETPOSTOP,4212,-0.042 [-0.044--0.04],1.000e-315,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
N14_CERVICAL_DYSPLASIA_ALL,5631,-0.042 [-0.045--0.04],1.287e-182,***,All dysplastic lesions of the cervix uteri,Genitourinary
N14_FEMALE_GENITAL_LSIL,2422,-0.043 [-0.046--0.04],1.344e-121,***,"LSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
M13_ARTHROSIS_POLY,390,-0.043 [-0.051--0.04],9.561e-22,***,Polyarthrosis,Musculoskeletal
O15_MATERN_CARE_PELVIC_ABNORM,86,-0.043 [-0.056--0.03],2.312e-05,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
M13_SCIATICA,658,-0.043 [-0.051--0.03],3.306e-19,***,Sciatica+with lumbago,Musculoskeletal
AB1_SEXUAL_TRANSMISSION_NOS,10411,-0.044 [-0.045--0.04],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
I9_OTHPER,110,-0.047 [-0.057--0.04],1.185e-14,***,Other peripheral vascular diseases,Circulatory
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,-0.047 [-0.049--0.04],2.157e-294,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
L12_GRANULOMATOUSSKIN,404,-0.047 [-0.049--0.05],1.000e-315,***,Granulomatous disorders of skin and subcutaneous tissue,Skin
I9_SEQULAE,126,-0.048 [-0.061--0.03],2.872e-07,***,Sequelae of cerebrovascular disease,Circulatory
M13_PYOGARTH,525,-0.049 [-0.052--0.04],9.562e-142,***,Pyogenic arthritis,Musculoskeletal
RESP_ILL_DIS_CLASS_ELSEWHERE,55,-0.050 [-0.055--0.04],2.814e-82,***,Respiratory disorders in diseases classified elsewhere,Respiratory
K11_CHOLANGI,1455,-0.051 [-0.052--0.05],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
