Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
C3_CERVIX_UTERI,81,0.042 [0.038-0.05],1.163e-95,***,Malignant neoplasm of cervix uteri,Neoplasms
M13_DORSALGIANAS,1009,0.041 [0.035-0.05],2.598e-35,***,Other/unspecified dorsalgia,Musculoskeletal
NAFLD,505,0.040 [0.036-0.04],2.773e-92,***,Nonalcoholic fatty liver disease,Digestive
AB1_GASTROENTERITIS_NOS,923,0.039 [0.025-0.05],0.002,**,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
H7_CATARACTOTHER,4338,0.038 [0.034-0.04],2.303e-57,***,Other cataract,Eye and adnexa
K11_CHRONPANC,105,0.036 [0.030-0.04],1.927e-26,***,Chronic pancreatitis,Digestive
M13_PYOGARTH,525,0.034 [0.032-0.04],4.006e-146,***,Pyogenic arthritis,Musculoskeletal
E4_OBESITYXTRMALV,103,0.034 [0.031-0.04],7.307e-72,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
F5_DEMENTIA,3309,0.034 [0.030-0.04],3.281e-57,***,Dementia,Mental and behavioural
M13_ARTHROSIS_POLY,390,0.033 [0.028-0.04],9.833e-36,***,Polyarthrosis,Musculoskeletal
ULCEROTH,633,0.033 [0.030-0.04],1.967e-78,***,Other ulcerative colitis,Digestive
M13_ADHCAPSULITIS,1742,0.033 [0.027-0.04],7.767e-23,***,Adhesive capsulitis of shoulder,Musculoskeletal
G6_NEURODEGENERATIVE,4070,0.032 [0.029-0.04],4.586e-89,***,Unspecific neurodegenerative disorder,Nervous
D3_OTHERBLOOD,429,0.032 [0.030-0.03],4.859e-185,***,Other diseases of blood and blood-forming organs,Blood and immune
K11_OTHGASTR,253,0.032 [0.025-0.04],7.821e-13,***,Other gastritis (incl. Duodenitis),Digestive
H7_PTOSIS,64,0.031 [0.023-0.04],4.099e-08,***,Ptosis of eyelid,Eye and adnexa
E4_GOITRENOD,331,0.030 [0.027-0.03],4.613e-61,***,Nontoxic single thyroid nodule,Endocrine and metabolic
G6_PARKINSON,2693,0.030 [0.029-0.03],1.000e-315,***,Parkinson's disease,Nervous
KRA_PSY_DEMENTIA,2863,0.029 [0.025-0.03],4.146e-35,***,Any dementia,Mental and behavioural
E4_PARATHYRO,319,0.029 [0.024-0.03],1.239e-19,***,Disorders of parathyroid gland,Endocrine and metabolic
JOINTPAIN,1595,0.028 [0.023-0.03],3.274e-27,***,Pain in joint,Musculoskeletal
L12_LICHSIMPANDPRURIGO,167,0.028 [0.022-0.03],1.038e-13,***,Lichen simplex chronicus and prurigo,Skin
G6_ALZHEIMER,2982,0.027 [0.023-0.03],1.663e-50,***,Alzheimer disease,Nervous
I9_SAH,322,0.027 [0.024-0.03],5.431e-62,***,Subarachnoid haemorrhage,Circulatory
M13_DORSOPATHYOTH,5393,0.026 [0.020-0.03],8.080e-13,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
CHIRHEP_NAS,355,0.026 [0.024-0.03],6.760e-119,***,"Cirrhosis of liver, NAS",Digestive
M13_CERVICALGIA,179,0.026 [0.018-0.03],2.439e-04,***,Cervicalgia,Musculoskeletal
CD2_INSITU_BLADDER,34,0.026 [0.020-0.03],5.944e-13,***,"Carcinoma in situ, bladder",Neoplasms
E4_OBESITYNAS,1620,0.025 [0.022-0.03],7.774e-50,***,"Obesity, other/unspecified",Endocrine and metabolic
M13_ARTHROSIS_KNEE,5080,0.025 [0.020-0.03],1.881e-19,***,Gonarthrosis,Musculoskeletal
AB1_VIRAL_HEPATITIS,81,0.024 [0.019-0.03],2.409e-12,***,Viral hepatitis,Infectious and parasitic
E4_HYPERPARA,400,0.023 [0.019-0.03],1.425e-21,***,Hyperparathyroidism,Endocrine and metabolic
F5_ALZHDEMENT,2076,0.023 [0.019-0.03],5.863e-30,***,Dementia in Alzheimer disease,Mental and behavioural
I9_VARICVEOES,203,0.023 [0.020-0.03],2.765e-67,***,Oesophageal varices,Circulatory
M13_TRIGGERFINGER,2255,0.022 [0.018-0.03],3.924e-22,***,Trigger finger,Musculoskeletal
I9_CONDUCTIO,268,0.022 [0.016-0.03],5.090e-07,***,Conduction disorders,Circulatory
E4_OBESITY,3239,0.021 [0.018-0.03],1.791e-25,***,Obesity,Endocrine and metabolic
K11_ENERCOLNONINF,4471,0.021 [0.016-0.03],2.644e-10,***,Noninfective enteritis and colitis,Digestive
K11_APPENDACUT,1379,0.021 [0.016-0.03],3.517e-11,***,Acute appendicitis,Digestive
M13_SPONDYLOSIS,854,0.020 [0.015-0.03],2.620e-09,***,Spondylosis,Musculoskeletal
N14_ORHCEPINDIDYMITIS,99,0.020 [0.013-0.03],0.002,**,Orchitis and epididymitis,Genitourinary
M13_HALLUXVALGUS,3980,0.020 [0.018-0.02],4.756e-46,***,Hallux valgus (acquired),Musculoskeletal
M13_POLYARTHRITIS,1672,0.020 [0.019-0.02],1.110e-162,***,"Polyarthritis, unspecified",Musculoskeletal
I9_OTHPER,110,0.020 [0.014-0.03],1.139e-06,***,Other peripheral vascular diseases,Circulatory
M13_CRYSTALARTH,168,0.019 [0.017-0.02],1.610e-50,***,Other crystal arthropathies,Musculoskeletal
IPF,3405,0.019 [0.019-0.02],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
AMN2,162,0.019 [0.014-0.02],3.644e-12,***,Transient global amnesia,Nervous
K11_GULC,244,0.018 [0.012-0.02],0.002,**,Gastric ulcer,Digestive
RHEUMA_SERONEG,8327,0.018 [0.017-0.02],8.931e-209,***,Seronegative rheumatoid arthritis,Musculoskeletal
C3_HEPATOCELLU_CARC,441,0.018 [0.016-0.02],1.231e-89,***,Hepatocellular carcinoma,Neoplasms
AB1_ZOSTER,268,0.017 [0.012-0.02],7.214e-07,***,Zoster [herpes zoster],Infectious and parasitic
N14_BARTHOCYS,68,0.017 [0.010-0.02],0.045,*,Cyst of Bartholin Gland,Genitourinary
L12_ACTINKERA,6786,0.016 [0.014-0.02],7.535e-77,***,Actinic keratosis,Skin
H7_KERATITIS,1243,0.015 [0.011-0.02],1.455e-05,***,Keratitis,Eye and adnexa
G6_HYDROCEPH,204,0.015 [0.011-0.02],1.362e-07,***,Hydrocephalus,Nervous
D3_BLOODNAS,64,0.014 [0.010-0.02],6.135e-05,***,Other and unspecified diseases of blood and blood-forming organs,Blood and immune
M13_ARTHTROSIS_COX_PRIM_ICD10,4085,0.014 [0.011-0.02],2.600e-23,***,"Coxarthrosis, primary",Musculoskeletal
C3_OTHER_SKIN,9911,0.014 [0.012-0.02],8.054e-34,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
E4_ADDISON,668,0.013 [0.012-0.02],7.122e-36,***,Adrenocortical insufficiency,Endocrine and metabolic
I9_AVBLOCK,403,0.013 [0.009-0.02],0.003,**,AV-block,Circulatory
M13_ARTHTROSIS_COX,3783,0.013 [0.011-0.02],7.531e-19,***,Coxarthrosis,Musculoskeletal
ULCERENTER,63,0.013 [0.008-0.02],0.023,*,Ulcerative enterocolitis,Digestive
RESP_ILL_DIS_CLASS_ELSEWHERE,55,0.013 [0.009-0.02],4.027e-05,***,Respiratory disorders in diseases classified elsewhere,Respiratory
ULCERNAS,2224,0.012 [0.009-0.02],1.202e-06,***,"Ulcerative colitis, NAS",Digestive
M13_POLYMYALGIA,4532,0.012 [0.011-0.01],1.125e-49,***,Polymyalgia rheumatica,Musculoskeletal
CD2_BENIGN_EAR_RESP,224,0.012 [0.008-0.02],4.610e-04,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
THROMBOCYTAEMIA,729,0.012 [0.011-0.01],6.137e-131,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
CHRONMYELOPRO,471,0.011 [0.010-0.01],2.254e-183,***,Chronic myeloproliferative disease,Neoplasms
M13_POLYARTHROPATHIES,18752,0.011 [0.010-0.01],4.607e-50,***,Polyarthropathies,Musculoskeletal
RHEUMA_OTHER_WIDE,12512,0.011 [0.010-0.01],1.727e-98,***,"Other (seronegative) rheumatoid arthritis, wide",Musculoskeletal
CD2_FOLLICULAR_LYMPHOMA,5808,0.011 [0.010-0.01],1.967e-131,***,"Follicular lymphoma, hilmo",Neoplasms
CD2_BENIGN_THYROID,151,0.011 [0.008-0.01],2.279e-09,***,Benign neoplasm of thyroid gland,Neoplasms
O15_LABOUR_UMBILICAL,119,0.010 [0.007-0.01],4.889e-04,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
H7_BLINDANDVISIMPAIRMENT,214,0.010 [0.007-0.01],7.094e-05,***,Visual impairment including blindness (binocular or monocular),Eye and adnexa
C3_BASAL_CELL_CARCINOMA,10907,0.010 [0.008-0.01],2.071e-21,***,Basal cell carcinoma,Neoplasms
H7_CORNEALNAS,323,0.009 [0.007-0.01],5.221e-13,***,Other and unspecified corneal deformities and disorders,Eye and adnexa
CD2_BENIGN_ADRENAL,332,0.009 [0.006-0.01],0.002,**,Benign neoplasm: Adrenal gland,Neoplasms
HYPOTE_DRUGS,103,0.009 [0.005-0.01],0.033,*,Hypotension due to drugs,Circulatory
I9_AORTDIS,126,0.008 [0.006-0.01],7.137e-04,***,Dissection of aorta,Circulatory
H7_DIVERGSTRAB,291,0.008 [0.006-0.01],8.892e-04,***,Divergent concomitant strabismus,Eye and adnexa
L12_PAPULOSQUAMOUS,16405,0.008 [0.007-0.01],2.035e-55,***,Papulosquamous disorders,Skin
E4_GOITRENAS,1714,0.008 [0.007-0.01],1.127e-31,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
POLYCYTVERA,839,0.007 [0.007-0.01],2.068e-152,***,Polycythaemia vera,Neoplasms
E4_THYROIDNASOTH,177,0.006 [0.004-0.01],1.516e-04,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
M13_SPONDYLOPATHY,12014,0.006 [0.004-0.01],0.003,**,Spondylopathies,Musculoskeletal
M13_SYSTSLCE,1075,0.006 [0.004-0.01],8.458e-06,***,Systemic sclerosis,Musculoskeletal
DRY_AMD,4885,0.006 [0.004-0.01],1.122e-10,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
E4_THYTOXGOITDIF,19055,0.006 [0.005-0.01],9.908e-104,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
E4_GOITREMULTINOD,6288,0.005 [0.004-0.01],0.003,**,Nontoxic multinodular goitre,Endocrine and metabolic
AB1_SEXUAL_TRANSMISSION_NOS,10411,0.005 [0.004-0.01],1.438e-32,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
AB1_SEXUAL_TRANSMISSION,7171,0.005 [0.004-0.01],7.511e-08,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
K11_OTHDIG,23141,0.004 [0.004-0.01],1.142e-44,***,Diseases of the digestive system,Digestive
RHEUMA_NOS,13051,0.004 [0.003-0.00],7.806e-17,***,Other/unspecified rheumatoid arthritis,Musculoskeletal
K11_MALABSORB,6958,0.004 [0.003-0.00],3.359e-34,***,Intestinal malabsorption,Digestive
CHIRBIL_PRIM,2402,0.004 [0.003-0.00],2.749e-08,***,Primary biliary cholangitis (PBC),Digestive
M13_CONNECTNAS,4565,0.003 [0.003-0.00],1.229e-18,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
M13_SPONDYLINFLAMNAS,14599,0.003 [0.003-0.00],1.224e-60,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
M13_RHEUMA,20944,0.003 [0.003-0.00],3.630e-15,***,Rheumatoid arthritis,Musculoskeletal
D3_COAGOTHER,2572,0.003 [0.003-0.00],7.648e-17,***,Other coagulation defects,Blood and immune
SPONDYLOARTHRITIS,25038,0.003 [0.003-0.00],4.604e-45,***,Spondyloarthritis,Musculoskeletal
M13_MCTD,5075,0.003 [0.003-0.00],1.194e-17,***,Mixed connective tissue disease,Musculoskeletal
H7_IRIDOCYCLITIS,22983,0.003 [0.002-0.00],1.896e-21,***,Iridocyclitis,Eye and adnexa
L12_LUPUS,5381,0.003 [0.003-0.00],2.114e-37,***,Cutaneous lupus erythematosus,Skin
E4_LACTONAS,2420,0.003 [0.002-0.00],3.294e-28,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
K11_COELIAC,42111,0.002 [0.002-0.00],2.115e-171,***,Coeliac disease,Digestive
D3_COAGDEFNAS,3629,0.002 [0.002-0.00],1.801e-14,***,Other and unspecified coagulation defects,Blood and immune
AUTOHEP,2902,0.002 [0.002-0.00],2.572e-28,***,Autoimmune hepatitis,Digestive
E4_PLASMAPROT,960,0.002 [0.001-0.00],2.460e-08,***,"Disorders of plasma-protein metabolism, not elsewhere classified",Endocrine and metabolic
M13_ANKYLOSPON,29005,0.002 [0.002-0.00],3.313e-44,***,Ankylosing spondylitis,Musculoskeletal
I9_CARDMYOHYP,293,-0.002 [-0.003--0.00],1.088e-12,***,"Cardiomyopathy, Hypertrophic obstructive",Circulatory
E4_IRON_MET,3833,-0.002 [-0.003--0.00],6.686e-38,***,Disorders of iron metabolism,Endocrine and metabolic
I9_HYPERTROCARDMYOP,483,-0.003 [-0.003--0.00],6.790e-21,***,Hypertrophic cardiomyopathy,Circulatory
E4_GILBERT,452,-0.003 [-0.004--0.00],2.188e-37,***,Gilbert syndrome,Endocrine and metabolic
E4_PORBILIR,370,-0.003 [-0.004--0.00],5.664e-26,***,Disorders of porphyrin and bilirubin metabolism,Endocrine and metabolic
L12_PSORI_NAS,8866,-0.004 [-0.005--0.00],8.127e-24,***,Other and unspecified psoriasis,Skin
H7_ENTROPION,903,-0.004 [-0.006--0.00],0.026,*,Entropion and trichiasis of eyelid,Eye and adnexa
N14_ENDOMETRIOSIS_OVARY,2678,-0.004 [-0.006--0.00],0.014,*,Endometriosis of ovary,Genitourinary
L12_PSORI_VULG,15019,-0.005 [-0.006--0.00],2.106e-32,***,Psoriasis vulgaris,Skin
CD2_BENIGN_LEIOMYOMA_UTERI,9080,-0.005 [-0.007--0.00],0.001,**,Leiomyoma of uterus,Neoplasms
H7_GLAUCOMA,6452,-0.006 [-0.008--0.00],0.041,*,Glaucoma,Eye and adnexa
K11_CHOLANGI,1455,-0.006 [-0.007--0.00],1.170e-20,***,"Cholangitis (primary sclerosing, PSC)",Digestive
D3_SARCOIDOSIS,15089,-0.006 [-0.006--0.01],1.761e-77,***,Sarcoidosis,Blood and immune
G6_MS,12132,-0.006 [-0.007--0.01],2.624e-72,***,MS-disease / Multiple Sclerosis,Nervous
E4_THYROID,25555,-0.007 [-0.008--0.00],5.055e-08,***,Disorders of the thyroid gland,Endocrine and metabolic
M13_EARLY_LUMBAR_PROLAPSE,506,-0.008 [-0.010--0.01],8.611e-05,***,"Early lumbar disc prolapse, operated",Musculoskeletal
CHRONOTH,1965,-0.008 [-0.010--0.01],5.960e-07,***,Other Crohn's disease,Digestive
I9_THAORTANEUR,1182,-0.008 [-0.010--0.01],4.950e-11,***,Thoracic aortic aneurysm,Circulatory
C3_MELANOMA_SKIN,2304,-0.009 [-0.010--0.01],1.466e-20,***,Malignant melanoma of skin,Neoplasms
N14_ENDOMETRIOSIS_DEEP,670,-0.009 [-0.011--0.01],9.835e-07,***,Deep endometriosis,Genitourinary
DM_NEOVASCULAR_GLAUCOMA,434,-0.010 [-0.013--0.01],0.004,**,Neovascular glaucoma,Eye and adnexa
COPD_EARLY,512,-0.010 [-0.013--0.01],7.167e-06,***,Early onset COPD,Respiratory
I9_AORTANEUR,1277,-0.011 [-0.013--0.01],1.019e-09,***,Aortic aneurysm,Circulatory
N14_HYPERTROPHYBREAST,1659,-0.011 [-0.013--0.01],3.922e-08,***,Hypertrophy of breast,Genitourinary
N14_FEMGENPROL,2263,-0.011 [-0.014--0.01],3.866e-07,***,Female genital prolapse,Genitourinary
N14_PROSTHYPERPLA,3796,-0.012 [-0.014--0.01],1.587e-26,***,Hyperplasia of prostate,Genitourinary
I9_VARICVE,10263,-0.013 [-0.015--0.01],2.106e-22,***,Varicose veins,Circulatory
H8_TINNITUS,193,-0.013 [-0.018--0.01],0.033,*,Tinnitus,Ear and mastoid
N14_ENDOMETRIOSIS_PELVICPERITONEUM,1404,-0.013 [-0.017--0.01],4.413e-07,***,Endometriosis of pelvic peritoneum,Genitourinary
J10_CHRONSINUSITIS,3550,-0.013 [-0.016--0.01],3.212e-10,***,Chronic sinusitis,Respiratory
M13_CERVICDISC,530,-0.014 [-0.019--0.01],0.026,*,Cervical disc disorders,Musculoskeletal
CD2_INSITU_BREAST_INTRADUCTAL,179,-0.015 [-0.019--0.01],8.325e-07,***,"Carcinoma in situ of breast, intraductal",Neoplasms
G6_OTHDEMYEL,3560,-0.015 [-0.016--0.01],7.489e-132,***,Other demyelinating diseases of the central nervous system,Nervous
M13_GIANTCELL,1909,-0.015 [-0.017--0.01],4.526e-78,***,Giant cell arteritis,Musculoskeletal
O15_GESTAT_HYPERT,476,-0.016 [-0.021--0.01],9.079e-07,***,Gestational [pregnancy-induced] hypertension,Pregnancy
M13_BONEDENSOTH,48,-0.016 [-0.022--0.01],0.008,**,Other disorders of bone density and structure,Musculoskeletal
M13_INTERVERTEB,3685,-0.017 [-0.020--0.01],4.854e-11,***,Other intervertebral disc disorders,Musculoskeletal
CD2_INSITU_CERVIX_UTERI,1636,-0.017 [-0.019--0.01],1.395e-47,***,Carcinoma in situ of cervix uteri,Neoplasms
J10_SEPTDEV,498,-0.018 [-0.023--0.01],6.769e-07,***,Deviated nasal septum,Respiratory
C3_ANUS_ANALCANAL,76,-0.018 [-0.021--0.02],3.172e-30,***,Malignant neoplasm of anus and anal canal,Neoplasms
F5_DEPRESSIO,2165,-0.019 [-0.025--0.01],7.017e-06,***,Depression,Mental and behavioural
O15_PRE_OR_ECLAMPSIA,259,-0.019 [-0.026--0.01],2.210e-04,***,Pre-eclampsia or eclampsia,Pregnancy
M13_CALCIFICTEND,177,-0.020 [-0.024--0.02],2.200e-18,***,Calcific tendinitis of shoulder,Musculoskeletal
K11_ACUTPANC,242,-0.022 [-0.030--0.01],0.042,*,Acute pancreatitis,Digestive
M13_MYALGIA,253,-0.022 [-0.029--0.02],5.353e-05,***,Myalgia,Musculoskeletal
N14_CERVICAL_LSIL,1187,-0.022 [-0.024--0.02],1.928e-70,***,LSIL lesion of the cervix uteri,Genitourinary
N14_ENDOMETRIOSIS,3268,-0.022 [-0.025--0.02],1.884e-48,***,Endometriosis,Genitourinary
CD2_BENIGN_MELANOCYTIC,521,-0.022 [-0.028--0.02],4.151e-08,***,Melanocytic naevi,Neoplasms
L12_LICHENSIMPLEX,206,-0.022 [-0.026--0.02],2.147e-33,***,Lichen simplex chronicus,Skin
I9_VASCINT,15,-0.023 [-0.031--0.02],0.002,**,Vascular diseases of the intestine,Circulatory
N14_MALEGEN,1376,-0.024 [-0.029--0.02],2.523e-21,***,Diseases of male genital organs,Genitourinary
NEURODEGOTH,4178,-0.025 [-0.029--0.02],2.663e-24,***,Other degenerative diseases of the nervous system,Nervous
ULCERRECT,2148,-0.025 [-0.028--0.02],4.659e-44,***,Ulcerative rectosigmoiditis,Digestive
N14_OTHNONINFUTER,645,-0.026 [-0.029--0.02],2.731e-45,***,"Other noninflammatory disorders of uterus, except cervix",Genitourinary
H8_OTHEREAR,3939,-0.026 [-0.031--0.02],5.556e-19,***,Other disorders of ear,Ear and mastoid
N14_PHIMOSIS,4306,-0.027 [-0.029--0.03],7.097e-168,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
ALLERG_ASTHMA,7322,-0.027 [-0.030--0.02],2.909e-87,***,Allergic asthma (mode),Respiratory
N14_OVARYCYST,987,-0.029 [-0.034--0.02],1.084e-30,***,Ovarian cyst,Genitourinary
N14_CERVICAL_HSIL,5964,-0.030 [-0.031--0.03],1.000e-315,***,HSIL lesion of the cervix uteri,Genitourinary
N14_ENDOMETRIOSIS_UTERUS,193,-0.030 [-0.035--0.03],5.640e-26,***,Adenomyosis (Endometriosis of uterus),Genitourinary
K11_FUNCDYSP,169,-0.031 [-0.038--0.02],1.392e-11,***,Functional dyspepsia,Digestive
N14_FEMALE_GENITAL_HSIL,6550,-0.031 [-0.032--0.03],1.000e-315,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
M13_POSTOPMUSCULOSKE,86,-0.031 [-0.039--0.02],1.102e-11,***,"Postprocedural musculoskeletal disorders, not elsewhere classified",Musculoskeletal
AB1_VIRAL_WARTS,3425,-0.031 [-0.033--0.03],1.000e-315,***,Viral warts,Infectious and parasitic
L12_URTICA_NAS,213,-0.031 [-0.039--0.02],6.577e-12,***,Other and unspecified urticaria,Skin
N14_EROSECTROPUT,31,-0.032 [-0.038--0.02],8.948e-16,***,Erosion and ectropion of cervix uteri,Genitourinary
N14_CERVICAL_DYSPLASIA_ALL,5631,-0.032 [-0.033--0.03],4.682e-253,***,All dysplastic lesions of the cervix uteri,Genitourinary
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,-0.032 [-0.034--0.03],1.000e-315,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
J10_PLEURPLAGUE,310,-0.034 [-0.037--0.03],8.370e-118,***,Pleural plaque,Respiratory
