Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_MENORRHAGIA,716,0.032 [0.024-0.04],1.238e-09,***,Menorrhagia,Genitourinary
M13_OSTEOMYELITIS,308,0.032 [0.025-0.04],2.567e-14,***,Osteomyelitis,Musculoskeletal
CD2_BENIGN_OTHERDIGESTIVE,74,0.032 [0.021-0.04],0.003,**,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
I9_VASCINT,15,0.032 [0.024-0.04],1.936e-09,***,Vascular diseases of the intestine,Circulatory
M13_TENDOSYNOVITISNAS,236,0.031 [0.024-0.04],8.778e-12,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
G6_ALZHEIMER,2982,0.030 [0.028-0.03],2.612e-92,***,Alzheimer disease,Nervous
N14_BENIGNMAMDYSP,134,0.030 [0.021-0.04],3.136e-06,***,Benign mammary dysplasia,Genitourinary
C3_ANUS_ANALCANAL,76,0.030 [0.026-0.03],7.668e-49,***,Malignant neoplasm of anus and anal canal,Neoplasms
M13_POLYMYALGIA,4532,0.029 [0.026-0.03],1.138e-62,***,Polymyalgia rheumatica,Musculoskeletal
C3_CLL_WIDE,431,0.028 [0.026-0.03],1.294e-119,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
J10_EMPHYSEMA,365,0.028 [0.025-0.03],1.138e-103,***,Emphysema,Respiratory
N14_OTHNONINFUTER,645,0.026 [0.023-0.03],2.273e-43,***,"Other noninflammatory disorders of uterus, except cervix",Genitourinary
J10_CHRONSINUSITIS,3550,0.026 [0.020-0.03],4.960e-12,***,Chronic sinusitis,Respiratory
C3_BRONCHUS_LUNG,572,0.025 [0.022-0.03],5.853e-58,***,Malignant neoplasm of bronchus and lung,Neoplasms
H7_OPTNEUROTH,48,0.025 [0.016-0.03],0.035,*,Other disorders of optic [2nd] nerve and visual pathways,Eye and adnexa
M13_POSTOPMUSCULOSKE,86,0.024 [0.017-0.03],1.726e-06,***,"Postprocedural musculoskeletal disorders, not elsewhere classified",Musculoskeletal
F5_PTSD,319,0.024 [0.016-0.03],4.156e-05,***,Post-traumatic stress disorder,Mental and behavioural
C3_LUNG_NONSMALL,527,0.023 [0.021-0.03],4.698e-63,***,Non-small cell lung cancer,Neoplasms
I9_ARTOTH,187,0.023 [0.018-0.03],2.093e-11,***,Other diseases of arteries and capillaries,Circulatory
M13_MYALGIA,253,0.022 [0.015-0.03],6.071e-05,***,Myalgia,Musculoskeletal
CD2_BENIGN_LEIOMYOMA_UTERI,9078,0.021 [0.019-0.02],2.813e-92,***,Leiomyoma of uterus,Neoplasms
N14_ENDOMETRIOSIS_UTERUS,193,0.020 [0.015-0.03],4.094e-08,***,Adenomyosis (Endometriosis of uterus),Genitourinary
M13_SYSTSLCE,1075,0.020 [0.016-0.02],5.180e-24,***,Systemic sclerosis,Musculoskeletal
N14_BREAST,659,0.019 [0.013-0.03],6.477e-04,***,Disorders of breast,Genitourinary
I9_AORTANEUR,1277,0.019 [0.017-0.02],1.171e-36,***,Aortic aneurysm,Circulatory
F5_MENTALUNSPE,114,0.018 [0.012-0.02],0.011,*,"Mental disorders, not otherwise specified",Mental and behavioural
L12_PAPULOSQUAMOUS,16405,0.018 [0.016-0.02],8.997e-84,***,Papulosquamous disorders,Skin
M13_RHEUMA,20944,0.018 [0.017-0.02],2.644e-188,***,Rheumatoid arthritis,Musculoskeletal
K11_GULC,244,0.017 [0.011-0.02],0.025,*,Gastric ulcer,Digestive
C3_THYROID_GLAND,1115,0.017 [0.015-0.02],5.435e-63,***,Malignant neoplasm of thyroid gland,Neoplasms
RHEUMA_SEROPOS_WIDE,21443,0.017 [0.016-0.02],2.539e-251,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
N14_DIALYSIS,1620,0.016 [0.014-0.02],5.104e-25,***,Dialysis,Genitourinary
H7_IRIDONAS,4666,0.016 [0.015-0.02],5.930e-106,***,Other and unspecified iridocyclitis,Eye and adnexa
M13_POLYARTHROPATHIES,18752,0.016 [0.013-0.02],1.360e-32,***,Polyarthropathies,Musculoskeletal
E4_MINERAL_MET,806,0.016 [0.014-0.02],4.048e-105,***,Disorders of mineral metabolism,Endocrine and metabolic
RHEUMA_OTHER_WIDE,12512,0.015 [0.014-0.02],1.475e-64,***,"Other (seronegative) rheumatoid arthritis, wide",Musculoskeletal
RHEUMA_NOS,13051,0.015 [0.014-0.02],3.220e-108,***,Other/unspecified rheumatoid arthritis,Musculoskeletal
M13_CALCIFICTEND,177,0.015 [0.012-0.02],1.242e-15,***,Calcific tendinitis of shoulder,Musculoskeletal
L12_PILONIDALCYST,217,0.015 [0.011-0.02],4.038e-08,***,Pilonidal cyst,Skin
H7_BLINDMONOCULAR,75,0.015 [0.011-0.02],1.399e-10,***,"Blindness, monocular",Eye and adnexa
I9_THAORTANEUR,1182,0.014 [0.012-0.02],2.543e-29,***,Thoracic aortic aneurysm,Circulatory
ULCERRECT,2148,0.014 [0.010-0.02],5.969e-09,***,Ulcerative rectosigmoiditis,Digestive
M13_FOREIGNBODY,77,0.013 [0.009-0.02],9.826e-04,***,Residual foreign body in soft tissue,Musculoskeletal
L12_ATROPHICSKIN,3167,0.013 [0.010-0.02],7.215e-12,***,Atrophic disorders of skin,Skin
N14_ENDOMETRIOSIS,3268,0.013 [0.010-0.02],1.403e-15,***,Endometriosis,Genitourinary
G6_MYONEU,229,0.013 [0.010-0.02],9.656e-09,***,Diseases of the myoneural junction and muscle,Nervous
M13_GOUT,3183,0.013 [0.009-0.02],7.214e-06,***,Gout,Musculoskeletal
M13_GIANTCELL,1909,0.012 [0.010-0.01],1.482e-18,***,Giant cell arteritis,Musculoskeletal
N14_OTHPENIS,232,0.012 [0.007-0.02],0.029,*,Other disorders of penis,Genitourinary
G6_OTHDEMYEL,3560,0.011 [0.010-0.01],2.097e-34,***,Other demyelinating diseases of the central nervous system,Nervous
RHEUMA_SERONEG,8327,0.011 [0.009-0.01],1.169e-20,***,Seronegative rheumatoid arthritis,Musculoskeletal
J10_NASALPOLYP,7370,0.010 [0.008-0.01],2.143e-16,***,Nasal polyp,Respiratory
CD2_BENIGN_MENINGES,585,0.010 [0.007-0.01],9.106e-07,***,Benign neoplasm of meninges,Neoplasms
G6_RLS,898,0.009 [0.007-0.01],1.408e-13,***,Restless leg syndrome,Nervous
H7_IRIDOCYCLITIS,22983,0.009 [0.008-0.01],4.808e-67,***,Iridocyclitis,Eye and adnexa
H7_SCLERACORNEA,15425,0.009 [0.006-0.01],8.260e-08,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
M13_PSORIARTH,11111,0.008 [0.007-0.01],5.739e-40,***,Psoriatic arthropathies,Musculoskeletal
C3_OTHER_SKIN,9911,0.008 [0.005-0.01],0.022,*,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
G6_ALS,180,0.008 [0.006-0.01],9.505e-09,***,Motor neuron disease,Nervous
C3_BASAL_CELL_CARCINOMA,10907,0.007 [0.005-0.01],0.009,**,Basal cell carcinoma,Neoplasms
GOUT_IDIO,1453,0.007 [0.006-0.01],1.006e-16,***,Idiopathic gout,Musculoskeletal
E4_LACTONAS,2420,0.006 [0.006-0.01],8.334e-139,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
H7_HEREDRETINADYST,308,0.006 [0.004-0.01],1.241e-04,***,Hereditary retinal dystrophy,Eye and adnexa
L12_PSORIASIS,18203,0.006 [0.004-0.01],2.243e-12,***,Psoriasis,Skin
L12_PSORI_NAS,8866,0.005 [0.004-0.01],7.289e-12,***,Other and unspecified psoriasis,Skin
L12_PSORI_VULG,15019,0.005 [0.003-0.01],1.031e-08,***,Psoriasis vulgaris,Skin
M13_ANKYLOSPON,29005,0.004 [0.003-0.00],9.607e-46,***,Ankylosing spondylitis,Musculoskeletal
E4_IRON_MET,3833,0.004 [0.003-0.00],1.457e-62,***,Disorders of iron metabolism,Endocrine and metabolic
SPONDYLOARTHRITIS,25038,0.003 [0.003-0.00],1.927e-12,***,Spondyloarthritis,Musculoskeletal
D3_HEREDOTHCLOFACTORS,1113,0.002 [0.001-0.00],0.004,**,Hereditary deficiency of other clotting factors,Blood and immune
I9_HYPERTROCARDMYOP,483,-0.002 [-0.002--0.00],4.953e-04,***,Hypertrophic cardiomyopathy,Circulatory
D3_COAGDEFNAS,3630,-0.002 [-0.002--0.00],2.659e-05,***,Other and unspecified coagulation defects,Blood and immune
E4_GILBERT,452,-0.002 [-0.003--0.00],1.344e-13,***,Gilbert syndrome,Endocrine and metabolic
E4_PORBILIR,370,-0.002 [-0.003--0.00],1.507e-06,***,Disorders of porphyrin and bilirubin metabolism,Endocrine and metabolic
H8_OTOSCLE,2888,-0.004 [-0.005--0.00],3.783e-04,***,Otosclerosis,Ear and mastoid
M13_FIBROBLASTIC,2687,-0.006 [-0.007--0.00],6.868e-10,***,Fibroblastic disorders,Musculoskeletal
POLYCYTVERA,837,-0.007 [-0.008--0.01],5.614e-134,***,Polycythaemia vera,Neoplasms
MUCOPROCT,4157,-0.008 [-0.011--0.00],0.047,*,Mucosal proctocolitis,Digestive
I9_PHLETHROM,1192,-0.008 [-0.010--0.01],1.532e-04,***,Phlebitis and thrombophlebitis (not including DVT),Circulatory
L12_LICHENSIMPLEX,206,-0.009 [-0.012--0.01],0.013,*,Lichen simplex chronicus,Skin
CHRONOTH,1965,-0.009 [-0.012--0.01],0.003,**,Other Crohn's disease,Digestive
H7_DIVERGSTRAB,291,-0.009 [-0.012--0.01],2.861e-04,***,Divergent concomitant strabismus,Eye and adnexa
H7_GLAUCOMA_NTG,563,-0.009 [-0.011--0.01],3.892e-11,***,Normotensive glaucoma,Eye and adnexa
DRY_AMD,4885,-0.010 [-0.011--0.01],3.978e-27,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
I9_AF,9820,-0.010 [-0.012--0.01],2.817e-19,***,Atrial fibrillation and flutter,Circulatory
CHRONMYELOPRO,471,-0.011 [-0.011--0.01],2.748e-151,***,Chronic myeloproliferative disease,Neoplasms
I9_CARDMYO,446,-0.011 [-0.014--0.01],8.774e-07,***,Cardiomyopathy,Circulatory
M13_ARTHTROSIS_COX_PRIM_ICD10,4085,-0.011 [-0.015--0.01],1.952e-06,***,"Coxarthrosis, primary",Musculoskeletal
G6_MS,12132,-0.011 [-0.013--0.01],6.674e-98,***,MS-disease / Multiple Sclerosis,Nervous
THROMBOCYTAEMIA,727,-0.012 [-0.013--0.01],1.569e-122,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
E4_PCOS,352,-0.013 [-0.016--0.01],6.588e-12,***,Polycystic ovarian syndrome,Endocrine and metabolic
ULCERPROCT,1091,-0.013 [-0.017--0.01],3.309e-08,***,Ulcerative proctitis,Digestive
I9_PULMEMB,1247,-0.013 [-0.017--0.01],9.575e-08,***,Pulmonary embolism,Circulatory
ULCERNAS,2224,-0.013 [-0.017--0.01],8.237e-08,***,"Ulcerative colitis, NAS",Digestive
M13_ARTHTROSIS_COX,3783,-0.014 [-0.017--0.01],2.757e-08,***,Coxarthrosis,Musculoskeletal
M13_CRYSTALARTH,168,-0.014 [-0.016--0.01],2.098e-22,***,Other crystal arthropathies,Musculoskeletal
E4_GOITREMULTINOD,6286,-0.014 [-0.017--0.01],6.588e-29,***,Nontoxic multinodular goitre,Endocrine and metabolic
L12_SEBORRKERAT,374,-0.015 [-0.019--0.01],2.573e-05,***,Seborrhoeic keratosis,Skin
E4_GOITRENAS,1714,-0.015 [-0.017--0.01],2.853e-78,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
M13_VARUS,203,-0.015 [-0.016--0.01],6.760e-117,***,"Varus deformity, not elsewhere classified",Musculoskeletal
I9_VTE,4388,-0.016 [-0.019--0.01],2.438e-15,***,Venous thromboembolism,Circulatory
APPENDACUT_COMPLIC,251,-0.016 [-0.022--0.01],0.015,*,"Acute appendicitis, with complications",Digestive
M13_CERVICDISC,530,-0.017 [-0.023--0.01],0.020,*,Cervical disc disorders,Musculoskeletal
H7_RETINALBREAK,282,-0.017 [-0.020--0.01],1.590e-14,***,Retinal breaks without detachment,Eye and adnexa
M13_PYOGARTH,525,-0.017 [-0.022--0.01],4.927e-06,***,Pyogenic arthritis,Musculoskeletal
K11_CHRONPANC,105,-0.018 [-0.024--0.01],0.001,**,Chronic pancreatitis,Digestive
K11_COELIAC,42111,-0.019 [-0.019--0.02],1.000e-315,***,Coeliac disease,Digestive
CHRONSMALL,2604,-0.020 [-0.023--0.02],3.187e-30,***,Crohn's disease of small intestine,Digestive
I9_CONDUCTIO,268,-0.021 [-0.028--0.02],4.841e-06,***,Conduction disorders,Circulatory
K11_ACUTPANC,242,-0.022 [-0.028--0.02],1.510e-07,***,Acute pancreatitis,Digestive
CHIRHEP_NAS,355,-0.022 [-0.031--0.01],0.025,*,"Cirrhosis of liver, NAS",Digestive
AB1_VIRAL_WARTS,3425,-0.023 [-0.026--0.02],6.244e-38,***,Viral warts,Infectious and parasitic
I9_HYPTENS,25622,-0.023 [-0.027--0.02],1.789e-26,***,Hypertension,Circulatory
DM_NEUROPATHY,5299,-0.024 [-0.026--0.02],3.926e-64,***,Diabetic neuropathy,Endocrine and metabolic
E4_OBESITY,3239,-0.025 [-0.030--0.02],1.557e-21,***,Obesity,Endocrine and metabolic
E4_OVARDYS,221,-0.025 [-0.030--0.02],1.986e-23,***,Ovarian dysfunction,Endocrine and metabolic
C3_HEPATOCELLU_CARC,441,-0.025 [-0.032--0.02],8.745e-11,***,Hepatocellular carcinoma,Neoplasms
PRIM_KNEEARTHROSIS,1523,-0.026 [-0.033--0.02],4.894e-07,***,"Primary gonarthrosis, bilateral",Musculoskeletal
CD2_INSITU_CERVIX_UTERI,1636,-0.026 [-0.031--0.02],7.554e-19,***,Carcinoma in situ of cervix uteri,Neoplasms
K11_ENERCOLNONINF,4471,-0.026 [-0.031--0.02],2.445e-18,***,Noninfective enteritis and colitis,Digestive
H8_PERFORATION,143,-0.026 [-0.034--0.02],6.668e-06,***,Perforation of tympanic membrane,Ear and mastoid
E4_OBESITYNAS,1620,-0.027 [-0.032--0.02],2.503e-21,***,"Obesity, other/unspecified",Endocrine and metabolic
IPF,3405,-0.027 [-0.027--0.03],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
L12_ULCERLOWLIMB,2421,-0.028 [-0.033--0.02],7.514e-20,***,"Ulcer of lower limb, not elsewhere classified",Skin
E4_GLUCOPANCREAS,8980,-0.028 [-0.030--0.03],3.868e-250,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
K11_APPENDACUT,1379,-0.029 [-0.036--0.02],3.028e-13,***,Acute appendicitis,Digestive
N14_MESNRUIRREG,1547,-0.030 [-0.041--0.02],0.030,*,"Excessive, frequent and irregular menstruation",Genitourinary
D3_OTHERBLOOD,427,-0.030 [-0.033--0.03],1.593e-155,***,Other diseases of blood and blood-forming organs,Blood and immune
O15_HYPTENSPREG,969,-0.030 [-0.039--0.02],4.048e-08,***,Pregnancy hypertension,Pregnancy
J10_PERITONSABSC,1910,-0.031 [-0.039--0.02],4.565e-09,***,Peritonsillar abscess,Respiratory
F5_PANIC,375,-0.031 [-0.040--0.02],5.425e-07,***,Panic disorder,Mental and behavioural
C3_CERVIX_UTERI,81,-0.032 [-0.035--0.03],1.983e-48,***,Malignant neoplasm of cervix uteri,Neoplasms
M13_SPONDYLOPATHY,12014,-0.032 [-0.035--0.03],5.051e-72,***,Spondylopathies,Musculoskeletal
ULCEROTH,633,-0.032 [-0.039--0.03],9.805e-16,***,Other ulcerative colitis,Digestive
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE,25,-0.033 [-0.037--0.03],6.957e-47,***,"Phlebitis and thrombophlebitis of lower extremities, unspecified, drug-induced",Ear and mastoid
I9_SAH,322,-0.035 [-0.038--0.03],7.309e-102,***,Subarachnoid haemorrhage,Circulatory
H7_KERATITISOTH,43,-0.036 [-0.049--0.02],0.028,*,Other keratitis,Eye and adnexa
I9_HYPTENSESS,17747,-0.036 [-0.041--0.03],6.781e-44,***,"Hypertension, essential",Circulatory
H8_HL_SEN_NAS,5357,-0.038 [-0.045--0.03],1.347e-17,***,Sensorineural hearing loss,Ear and mastoid
N14_URETHRAOTH,610,-0.038 [-0.047--0.03],1.069e-10,***,Other disorders of urethra and urinary system,Genitourinary
E4_GOITRENOD,331,-0.038 [-0.043--0.03],2.422e-63,***,Nontoxic single thyroid nodule,Endocrine and metabolic
DM_NEPHROPATHY,7402,-0.039 [-0.041--0.04],8.724e-226,***,Diabetic nephropathy,Genitourinary
AUTOHEP,2902,-0.039 [-0.040--0.04],1.000e-315,***,Autoimmune hepatitis,Digestive
K11_CHOLECYST,114,-0.039 [-0.051--0.03],3.724e-06,***,Cholecystitis,Digestive
M13_ADHCAPSULITIS,1742,-0.040 [-0.048--0.03],1.206e-22,***,Adhesive capsulitis of shoulder,Musculoskeletal
G6_PARKINSON,2693,-0.041 [-0.042--0.04],1.000e-315,***,Parkinson's disease,Nervous
N14_CERVICAL_LSIL,1187,-0.041 [-0.048--0.03],8.035e-27,***,LSIL lesion of the cervix uteri,Genitourinary
H7_OCUPAIN,174,-0.043 [-0.048--0.04],1.391e-48,***,Ocular pain,Eye and adnexa
M13_ARTHROPATHIES,7062,-0.046 [-0.056--0.04],7.976e-14,***,Arthropathies,Musculoskeletal
H7_CONJUNCTIVITISACUNONATOPIC,214,-0.046 [-0.056--0.04],6.568e-14,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
POLLENALLERG,487,-0.046 [-0.060--0.03],1.617e-05,***,Pollen allergy,Respiratory
M13_TRIGGERFINGER,2255,-0.048 [-0.053--0.04],8.547e-57,***,Trigger finger,Musculoskeletal
N14_CERVICAL_HSIL,5964,-0.048 [-0.052--0.04],9.784e-168,***,HSIL lesion of the cervix uteri,Genitourinary
G6_MIGRAINE,354,-0.049 [-0.063--0.03],6.656e-06,***,Migraine,Nervous
CD2_NONFOLLICULAR_LYMPHOMA,1093,-0.049 [-0.058--0.04],2.507e-19,***,Non-follicular lymphoma,Neoplasms
L12_LUPUS,5381,-0.050 [-0.051--0.05],1.000e-315,***,Cutaneous lupus erythematosus,Skin
N14_FEMALE_GENITAL_HSIL,6550,-0.051 [-0.054--0.05],8.996e-210,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
K11_MALABSORB,6958,-0.051 [-0.053--0.05],1.000e-315,***,Intestinal malabsorption,Digestive
L12_BULLOUS,10568,-0.052 [-0.053--0.05],1.000e-315,***,Bullous disorders,Skin
H8_HL_MIX_NAS,509,-0.052 [-0.062--0.04],1.001e-19,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
M13_CERVICALGIA,179,-0.052 [-0.060--0.04],1.387e-29,***,Cervicalgia,Musculoskeletal
M13_ARTHROSIS_KNEE,5080,-0.052 [-0.058--0.05],4.213e-60,***,Gonarthrosis,Musculoskeletal
H7_VITRBODYGLOBE,276,-0.052 [-0.071--0.03],0.009,**,Disorders of vitreous body,Eye and adnexa
H7_CHOROIDRETINA,12847,-0.054 [-0.057--0.05],5.802e-187,***,Disorders of choroid and retina,Eye and adnexa
