Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
ULCERNAS,2224,-0.006 [-0.008--0.00],0.009,**,"Ulcerative colitis, NAS",Digestive
L12_PSORI_NAS,8866,-0.006 [-0.007--0.01],1.666e-72,***,Other and unspecified psoriasis,Skin
L12_LICHENSCLERATROPH,5062,-0.006 [-0.008--0.01],1.401e-18,***,Lichen sclerosus et atrophicus,Skin
CHRONLARGE,480,-0.006 [-0.009--0.00],9.237e-04,***,Crohn's disease of large intestine,Digestive
K11_COELIAC,42112,-0.007 [-0.007--0.01],1.000e-315,***,Coeliac disease,Digestive
J10_NASALPOLYP,7370,-0.007 [-0.008--0.01],7.204e-19,***,Nasal polyp,Respiratory
DRY_AMD,4885,-0.007 [-0.008--0.01],2.909e-30,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
H7_GLAUCOMA,6452,-0.007 [-0.010--0.01],9.560e-06,***,Glaucoma,Eye and adnexa
THROMBOCYTAEMIA,729,-0.008 [-0.009--0.01],1.307e-51,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
L12_PAPULOSQUAMOUS,16405,-0.008 [-0.009--0.01],6.089e-40,***,Papulosquamous disorders,Skin
H7_SCLERACORNEA,15425,-0.008 [-0.009--0.01],1.594e-21,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
I9_AORTDIS,126,-0.008 [-0.011--0.01],0.007,**,Dissection of aorta,Circulatory
CHRONMYELOPRO,471,-0.008 [-0.009--0.01],2.619e-93,***,Chronic myeloproliferative disease,Neoplasms
RHEUMA_SERONEG,8327,-0.009 [-0.010--0.01],2.220e-31,***,Seronegative rheumatoid arthritis,Musculoskeletal
M13_PSORIARTH,11111,-0.009 [-0.009--0.01],2.595e-125,***,Psoriatic arthropathies,Musculoskeletal
L12_PSORI_VULG,15019,-0.009 [-0.010--0.01],1.893e-136,***,Psoriasis vulgaris,Skin
CHRONOTH,1965,-0.009 [-0.011--0.01],1.399e-21,***,Other Crohn's disease,Digestive
DM_NEOVASCULAR_GLAUCOMA,434,-0.010 [-0.013--0.01],6.792e-04,***,Neovascular glaucoma,Eye and adnexa
L12_PSORIASIS,18203,-0.010 [-0.011--0.01],1.217e-146,***,Psoriasis,Skin
I9_AF,9821,-0.010 [-0.012--0.01],1.866e-20,***,Atrial fibrillation and flutter,Circulatory
AUTOHEP,2902,-0.011 [-0.011--0.01],1.000e-315,***,Autoimmune hepatitis,Digestive
IPF,3405,-0.011 [-0.011--0.01],2.779e-288,***,Idiopathic pulmonary fibrosis,Respiratory
ULCEROTH,633,-0.011 [-0.014--0.01],2.939e-07,***,Other ulcerative colitis,Digestive
L12_LICHSIMPANDPRURIGO,167,-0.011 [-0.015--0.01],9.327e-04,***,Lichen simplex chronicus and prurigo,Skin
K11_DIAHER,628,-0.011 [-0.015--0.01],0.010,*,Diaphragmatic hernia,Digestive
D3_BLOODNAS,64,-0.012 [-0.016--0.01],0.039,*,Other and unspecified diseases of blood and blood-forming organs,Blood and immune
I9_PULMEMB,1247,-0.012 [-0.016--0.01],1.339e-04,***,Pulmonary embolism,Circulatory
L12_NONIONRADISKINNAS,27,-0.012 [-0.016--0.01],9.276e-04,***,Other and unspecified skin changes due to chronic exposure to nonionizing radiation,Skin
M13_POLYARTHROPATHIES,18752,-0.012 [-0.014--0.01],2.058e-48,***,Polyarthropathies,Musculoskeletal
J10_CHRONSINUSITIS,3550,-0.012 [-0.016--0.01],8.086e-06,***,Chronic sinusitis,Respiratory
I9_PHLETHROMBDVTLOW,3263,-0.012 [-0.014--0.01],6.926e-24,***,DVT of lower extremities,Circulatory
CD2_INSITU_SKIN,102,-0.012 [-0.017--0.01],0.049,*,Carcinoma in situ of skin,Neoplasms
K11_CHOLELITH,10661,-0.012 [-0.016--0.01],9.352e-08,***,Cholelithiasis,Digestive
L12_ULCERLOWLIMB,2421,-0.012 [-0.015--0.01],1.122e-22,***,"Ulcer of lower limb, not elsewhere classified",Skin
E4_GLUCOPANCREAS,8980,-0.013 [-0.013--0.01],1.039e-192,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
E4_GOITREMULTINOD,6288,-0.013 [-0.015--0.01],1.414e-21,***,Nontoxic multinodular goitre,Endocrine and metabolic
L12_LUPUS,5381,-0.013 [-0.014--0.01],1.000e-315,***,Cutaneous lupus erythematosus,Skin
E4_GOITRENAS,1714,-0.013 [-0.015--0.01],4.130e-70,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
K11_FIBROCHIRLIV,942,-0.014 [-0.018--0.01],0.009,**,Fibrosis and cirrhosis of liver,Digestive
DM_NEUROPATHY,5299,-0.014 [-0.015--0.01],2.507e-82,***,Diabetic neuropathy,Endocrine and metabolic
E4_PCOS,354,-0.014 [-0.016--0.01],1.824e-25,***,Polycystic ovarian syndrome,Endocrine and metabolic
G6_HYDROCEPH,204,-0.014 [-0.018--0.01],3.127e-06,***,Hydrocephalus,Nervous
K11_APPENDACUT,1379,-0.014 [-0.019--0.01],7.892e-04,***,Acute appendicitis,Digestive
K11_MALABSORB,6958,-0.015 [-0.016--0.01],1.000e-315,***,Intestinal malabsorption,Digestive
G6_PARKINSON,2693,-0.015 [-0.016--0.01],2.460e-292,***,Parkinson's disease,Nervous
O15_LABOUR_UMBILICAL,119,-0.015 [-0.019--0.01],1.910e-13,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
APPENDACUT_COMPLIC,251,-0.016 [-0.022--0.01],0.006,**,"Acute appendicitis, with complications",Digestive
H8_PERFORATION,143,-0.016 [-0.021--0.01],9.398e-06,***,Perforation of tympanic membrane,Ear and mastoid
DM_NEPHROPATHY,7402,-0.017 [-0.018--0.02],2.716e-158,***,Diabetic nephropathy,Genitourinary
L12_BULLOUS,10568,-0.017 [-0.018--0.02],1.000e-315,***,Bullous disorders,Skin
CHRONSMALL,2604,-0.017 [-0.019--0.02],4.417e-83,***,Crohn's disease of small intestine,Digestive
E4_THYTOXGOITDIF,19055,-0.017 [-0.018--0.02],1.000e-315,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
D3_ITP,120,-0.018 [-0.022--0.01],6.411e-10,***,Idiopathic thrombocytopenic purpura,Blood and immune
AB1_VIRAL_WARTS,3425,-0.018 [-0.020--0.02],2.278e-81,***,Viral warts,Infectious and parasitic
E4_OBESITY,3239,-0.018 [-0.023--0.01],4.925e-10,***,Obesity,Endocrine and metabolic
M13_OLECRANONBURSITIS,147,-0.019 [-0.023--0.01],7.760e-10,***,Olecranon bursitis,Musculoskeletal
H7_ORBIT,4635,-0.019 [-0.020--0.02],1.000e-315,***,Disorders of orbit,Eye and adnexa
M13_SJOGREN,13564,-0.019 [-0.020--0.02],1.000e-315,***,Sicca syndrome [Sjögren],Musculoskeletal
H8_NONSUPPNAS,1145,-0.019 [-0.024--0.02],1.093e-13,***,Nonsuppurative otitis media,Ear and mastoid
D3_SARCOIDOSIS,15089,-0.020 [-0.020--0.02],1.000e-315,***,Sarcoidosis,Blood and immune
CD2_HODGKIN_LYMPHOMA,268,-0.020 [-0.023--0.02],5.799e-46,***,"Hodgkin lymphoma, hilmo",Neoplasms
O15_MATERN_CARE_OTHER,240,-0.020 [-0.028--0.01],0.033,*,Maternal care for other known or suspected fetal problems,Pregnancy
H8_HL_SEN_NAS,5357,-0.020 [-0.025--0.02],7.808e-17,***,Sensorineural hearing loss,Ear and mastoid
M13_MYOSITIS,988,-0.021 [-0.023--0.02],2.827e-121,***,Myositis,Musculoskeletal
M13_CONNECTNAS,4565,-0.021 [-0.022--0.02],1.000e-315,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
I9_CONDUCTIO,268,-0.021 [-0.028--0.02],1.442e-06,***,Conduction disorders,Circulatory
K11_OTHDIG,23141,-0.022 [-0.022--0.02],1.000e-315,***,Diseases of the digestive system,Digestive
CD2_INSITU_CERVIX_UTERI,1636,-0.022 [-0.025--0.02],9.876e-30,***,Carcinoma in situ of cervix uteri,Neoplasms
I9_VTE,4388,-0.022 [-0.025--0.02],6.719e-31,***,Venous thromboembolism,Circulatory
I9_HYPTENS,25621,-0.022 [-0.026--0.02],1.890e-24,***,Hypertension,Circulatory
E4_GOITRENOD,331,-0.022 [-0.026--0.02],9.324e-24,***,Nontoxic single thyroid nodule,Endocrine and metabolic
H7_RETINALBREAK,282,-0.022 [-0.027--0.02],2.005e-17,***,Retinal breaks without detachment,Eye and adnexa
M13_MCTD,5075,-0.022 [-0.023--0.02],1.000e-315,***,Mixed connective tissue disease,Musculoskeletal
CD2_INSITU_BLADDER,34,-0.023 [-0.028--0.02],9.692e-09,***,"Carcinoma in situ, bladder",Neoplasms
I9_VARICVESOTH,62,-0.023 [-0.029--0.02],3.256e-06,***,Varicose veins of other sites,Circulatory
E4_OBESITYNAS,1620,-0.023 [-0.027--0.02],1.763e-18,***,"Obesity, other/unspecified",Endocrine and metabolic
E4_OVARDYS,222,-0.023 [-0.027--0.02],9.234e-29,***,Ovarian dysfunction,Endocrine and metabolic
M13_TRIGGERFINGER,2255,-0.023 [-0.026--0.02],3.240e-65,***,Trigger finger,Musculoskeletal
D3_OTHERBLOOD,429,-0.023 [-0.026--0.02],9.666e-96,***,Other diseases of blood and blood-forming organs,Blood and immune
N14_FEMGENPAIN,145,-0.024 [-0.032--0.02],6.432e-04,***,Pain and other conditions associated with female genital organs and menstrual cycle,Genitourinary
N14_NEPHROTICSYND,824,-0.025 [-0.028--0.02],2.008e-87,***,Nephrotic syndrome,Genitourinary
C3_CERVIX_UTERI,81,-0.026 [-0.030--0.02],2.439e-32,***,Malignant neoplasm of cervix uteri,Neoplasms
E4_ADDISON,668,-0.026 [-0.028--0.02],2.154e-97,***,Adrenocortical insufficiency,Endocrine and metabolic
K11_CHOLECYST,114,-0.026 [-0.032--0.02],9.751e-10,***,Cholecystitis,Digestive
M13_CRYSTALARTH,168,-0.026 [-0.029--0.02],2.652e-75,***,Other crystal arthropathies,Musculoskeletal
INFLUENZA,139,-0.026 [-0.034--0.02],6.731e-06,***,All influenza (not pneumonia),Respiratory
PRIM_KNEEARTHROSIS,1523,-0.026 [-0.032--0.02],1.874e-11,***,"Primary gonarthrosis, bilateral",Musculoskeletal
N14_CERVICAL_HSIL,5964,-0.026 [-0.029--0.02],7.756e-135,***,HSIL lesion of the cervix uteri,Genitourinary
N14_FEMALE_GENITAL_HSIL,6550,-0.028 [-0.030--0.03],8.408e-175,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
E4_ENDOMETPOSTOP,4212,-0.028 [-0.030--0.03],1.000e-315,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
H7_KERATITIS,1243,-0.028 [-0.032--0.02],6.226e-42,***,Keratitis,Eye and adnexa
POLLENALLERG,487,-0.029 [-0.037--0.02],1.070e-06,***,Pollen allergy,Respiratory
E4_THYROIDITAUTOIM,932,-0.029 [-0.031--0.03],1.975e-163,***,Autoimmune thyroiditis,Endocrine and metabolic
H7_CHOROIDRETINA,12847,-0.030 [-0.032--0.03],9.680e-185,***,Disorders of choroid and retina,Eye and adnexa
D3_ANAEMIA_B12_DEF,5007,-0.030 [-0.032--0.03],1.856e-164,***,Vitamin B12 deficiency anaemia,Blood and immune
N14_FEMALE_GENITAL_LSIL,2422,-0.030 [-0.033--0.03],5.754e-76,***,"LSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
K11_CHRONPANC,105,-0.030 [-0.036--0.02],1.143e-17,***,Chronic pancreatitis,Digestive
M13_ADHCAPSULITIS,1742,-0.031 [-0.034--0.03],9.713e-53,***,Adhesive capsulitis of shoulder,Musculoskeletal
J10_PERITONSABSC,1910,-0.031 [-0.036--0.03],2.322e-23,***,Peritonsillar abscess,Respiratory
I9_HYPTENSESS,17746,-0.031 [-0.036--0.03],1.147e-34,***,"Hypertension, essential",Circulatory
I9_OTHPER,110,-0.031 [-0.039--0.02],3.638e-11,***,Other peripheral vascular diseases,Circulatory
C3_HEPATOCELLU_CARC,441,-0.032 [-0.036--0.03],2.348e-59,***,Hepatocellular carcinoma,Neoplasms
G6_CARPTU,3265,-0.033 [-0.037--0.03],3.008e-54,***,Carpal tunnel syndrome,Nervous
K11_PANCOTH,29,-0.033 [-0.045--0.02],0.013,*,Other diseases of pancreas,Digestive
AB1_SEXUAL_TRANSMISSION_NOS,10411,-0.033 [-0.034--0.03],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
N14_CERVICAL_DYSPLASIA_ALL,5631,-0.035 [-0.037--0.03],4.142e-150,***,All dysplastic lesions of the cervix uteri,Genitourinary
L12_GRANULOMATOUSSKIN,404,-0.035 [-0.036--0.03],1.000e-315,***,Granulomatous disorders of skin and subcutaneous tissue,Skin
K11_CHOLANGI,1455,-0.035 [-0.036--0.03],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
O15_MATERN_CARE_PELVIC_ABNORM,86,-0.036 [-0.049--0.02],0.026,*,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
CD2_BENIGN_PAROTID,171,-0.036 [-0.040--0.03],2.881e-44,***,Benign neoplasm: Parotid gland,Neoplasms
M13_INTERVERTEB,3685,-0.036 [-0.041--0.03],1.020e-34,***,Other intervertebral disc disorders,Musculoskeletal
M13_SPONDYLOPATHY,12014,-0.036 [-0.038--0.03],3.077e-254,***,Spondylopathies,Musculoskeletal
CD2_BENIGN_EAR_RESP,224,-0.037 [-0.043--0.03],4.779e-26,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
G6_BELLPA,48,-0.037 [-0.047--0.03],1.055e-07,***,Bell's palsy,Nervous
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,-0.038 [-0.040--0.04],2.133e-230,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
I9_ANGINA,5810,-0.038 [-0.045--0.03],2.155e-15,***,Angina pectoris,Circulatory
F5_CANNABIS,7,-0.039 [-0.052--0.03],0.002,**,Mental and behavioural disorders due to cannabinoids,Mental and behavioural
G6_SLEEPAPNO,1870,-0.039 [-0.047--0.03],2.443e-14,***,Sleep apnoea,Nervous
O15_HAEMORRH_EARLY_PREG,148,-0.039 [-0.048--0.03],1.098e-10,***,Haemorrhage in early pregnancy,Pregnancy
I9_CHD,6392,-0.039 [-0.048--0.03],3.214e-15,***,Major coronary heart disease event,Circulatory
M13_SCIATICA,658,-0.039 [-0.047--0.03],3.395e-17,***,Sciatica+with lumbago,Musculoskeletal
M13_ARTHROSIS_POLY,390,-0.040 [-0.048--0.03],8.783e-19,***,Polyarthrosis,Musculoskeletal
M13_ARTHROSIS_KNEE,5080,-0.040 [-0.045--0.04],8.780e-63,***,Gonarthrosis,Musculoskeletal
CD2_BENIGN_COLORECANI,1443,-0.040 [-0.050--0.03],3.490e-12,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
CHIRHEP_NAS,355,-0.042 [-0.047--0.04],3.560e-54,***,"Cirrhosis of liver, NAS",Digestive
RESP_ILL_DIS_CLASS_ELSEWHERE,55,-0.042 [-0.048--0.04],4.094e-39,***,Respiratory disorders in diseases classified elsewhere,Respiratory
I9_IHD,7726,-0.043 [-0.051--0.03],6.452e-16,***,"Ischaemic heart disease, wide definition",Circulatory
N14_MENOPAUSOT,49,-0.044 [-0.058--0.03],6.076e-04,***,Other menopausal disorders,Genitourinary
I9_VARICVEOES,203,-0.044 [-0.050--0.04],1.029e-40,***,Oesophageal varices,Circulatory
M13_CERVICALGIA,179,-0.044 [-0.053--0.04],9.648e-20,***,Cervicalgia,Musculoskeletal
E4_THYROID,25555,-0.046 [-0.048--0.04],1.000e-315,***,Disorders of the thyroid gland,Endocrine and metabolic
