Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
C3_BILIARY_GALLBLADDER,192,0.072 [0.068-0.08],3.879e-278,***,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder",Neoplasms
G6_PARKINSON,2693,0.070 [0.069-0.07],1.000e-315,***,Parkinson's disease,Nervous
AB1_GASTROENTERITIS_NOS,923,0.069 [0.060-0.08],5.041e-49,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
G6_POLYOTHUNS,107,0.068 [0.053-0.08],1.293e-12,***,"Other and unspecified polyneuropathies, also in other diseases",Nervous
L12_INFECT_SKIN,518,0.068 [0.059-0.08],2.823e-51,***,Infections of the skin and subcutaneous tissue,Skin
H7_CATARACTOTHER,4338,0.067 [0.063-0.07],1.000e-315,***,Other cataract,Eye and adnexa
AB1_OTHER_BACTERIAL,478,0.066 [0.050-0.08],2.984e-11,***,Other bacterial diseases,Infectious and parasitic
N14_PYELONEPHR,67,0.063 [0.046-0.08],4.620e-08,***,Acute tubulo-interstitial nephritis,Genitourinary
L12_ABSCESS_CUT,66,0.063 [0.050-0.08],6.555e-17,***,"Cutaneous abscess, furuncle and carbuncle",Skin
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.062 [0.058-0.07],3.847e-190,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
M13_RADICULOPATHY,15,0.062 [0.042-0.08],5.514e-04,***,Radiculopathy,Musculoskeletal
M13_LOWBACKPAIN,1988,0.062 [0.056-0.07],3.885e-83,***,Low back pain,Musculoskeletal
K11_LIVER,812,0.059 [0.054-0.06],1.587e-103,***,Diseases of liver,Digestive
M13_MENISCUSDERANGEMENTS,937,0.058 [0.050-0.07],2.530e-46,***,Meniscus derangement,Musculoskeletal
ASTHMA_NAS,3913,0.057 [0.054-0.06],7.023e-281,***,"Asthma, unspecified (mode)",Respiratory
NAFLD,505,0.056 [0.051-0.06],3.244e-84,***,Nonalcoholic fatty liver disease,Digestive
I9_SAH,322,0.055 [0.051-0.06],3.845e-178,***,Subarachnoid haemorrhage,Circulatory
H8_HL_PRESBY,136,0.055 [0.050-0.06],1.509e-82,***,Presbycusis,Ear and mastoid
K11_INTESTOTH,398,0.055 [0.040-0.07],4.922e-08,***,Other diseases of intestines,Digestive
N14_EROSECTROPUT,31,0.053 [0.047-0.06],6.223e-57,***,Erosion and ectropion of cervix uteri,Genitourinary
G6_XTRAPYR,48,0.052 [0.036-0.07],1.954e-04,***,Extrapyramidal and movement disorders,Nervous
CD2_BENIGN_COLORECANI,1443,0.051 [0.040-0.06],8.322e-14,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE,25,0.049 [0.043-0.06],1.658e-47,***,"Phlebitis and thrombophlebitis of lower extremities, unspecified, drug-induced",Ear and mastoid
D3_OTHERBLOOD,428,0.048 [0.046-0.05],1.000e-315,***,Other diseases of blood and blood-forming organs,Blood and immune
E4_OBESITYXTRMALV,103,0.048 [0.041-0.05],2.072e-44,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
M13_OSTEOPOROSIS,372,0.047 [0.039-0.06],7.597e-25,***,Osteoporosis,Musculoskeletal
IPF,3405,0.045 [0.044-0.05],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
H8_NONSUPPNAS,1145,0.045 [0.042-0.05],1.016e-178,***,Nonsuppurative otitis media,Ear and mastoid
I9_ARTOTH,187,0.044 [0.039-0.05],1.870e-50,***,Other diseases of arteries and capillaries,Circulatory
K11_PERITONITIS,161,0.044 [0.040-0.05],2.071e-123,***,Acute peritonitis,Digestive
CD2_BENIGN_SIGMOID_COLON,29,0.042 [0.027-0.06],0.007,**,Benign neoplasm: Sigmoid colon,Neoplasms
M13_SYNOTEND,1267,0.042 [0.038-0.05],2.126e-77,***,Disorders of synovium and tendon,Musculoskeletal
N14_MENOPAUSOT,49,0.041 [0.028-0.05],7.694e-04,***,Other menopausal disorders,Genitourinary
M13_TENDOSYNOVITISNAS,236,0.041 [0.035-0.05],4.114e-46,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
G6_NERPLEX,2804,0.041 [0.035-0.05],9.913e-50,***,"Nerve, nerve root and plexus disorders",Nervous
M13_ARTHROPATHIES,7062,0.040 [0.035-0.04],3.100e-51,***,Arthropathies,Musculoskeletal
M13_CERVICALGIA,179,0.039 [0.032-0.05],1.453e-24,***,Cervicalgia,Musculoskeletal
M13_SPINSTENOSIS,4505,0.039 [0.036-0.04],1.153e-136,***,Spinal stenosis,Musculoskeletal
M13_DORSOPATHYOTH,5393,0.039 [0.033-0.04],3.814e-39,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
F5_CANNABIS,7,0.038 [0.026-0.05],4.476e-04,***,Mental and behavioural disorders due to cannabinoids,Mental and behavioural
M13_OTHERJOINT,3314,0.038 [0.032-0.04],2.285e-32,***,Other joint disorders,Musculoskeletal
AB1_ZOSTER,268,0.037 [0.031-0.04],3.075e-27,***,Zoster [herpes zoster],Infectious and parasitic
AUD,259,0.037 [0.026-0.05],1.278e-05,***,"Alcohol use disorder, ICD-based",Mental and behavioural
N14_MALEGEN,1375,0.037 [0.032-0.04],1.087e-58,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.036 [0.027-0.05],5.520e-09,***,Any mental disorder,Mental and behavioural
I9_VARICVEOES,203,0.034 [0.030-0.04],2.116e-68,***,Oesophageal varices,Circulatory
O15_LABOUR_FETAL_STRESS,65,0.034 [0.021-0.05],0.038,*,Labour and delivery complicated by fetal stress [distress],Pregnancy
H7_EYELIDDIS,147,0.033 [0.022-0.04],2.654e-04,***,Other disorders of eyelid,Eye and adnexa
H8_MIDDLEMASTOID,2761,0.033 [0.028-0.04],3.379e-44,***,Diseases of middle ear and mastoid,Ear and mastoid
CD2_BENIGN_PITUITARY_CRANIPHAR,90,0.033 [0.028-0.04],1.474e-43,***,"Benign neoplasm: Pituitary gland, craniopharyngeal duct",Neoplasms
L12_OTHERSKINSUBCUTIS,3364,0.032 [0.028-0.04],1.684e-52,***,Other disorders of skin and subcutaneous tissue,Skin
CD2_BENIGN_OTHERDIGESTIVE,74,0.032 [0.021-0.04],0.013,*,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
J10_CHRONSINUSITIS,3550,0.032 [0.029-0.03],2.191e-125,***,Chronic sinusitis,Respiratory
CHIRHEP_NAS,355,0.032 [0.029-0.03],7.981e-79,***,"Cirrhosis of liver, NAS",Digestive
M13_SOFTTISSUE,1904,0.031 [0.022-0.04],4.517e-07,***,Soft tissue disorders,Musculoskeletal
ALLERG_ASTHMA,7322,0.031 [0.029-0.03],2.342e-289,***,Allergic asthma (mode),Respiratory
M13_ARTHROSIS_OTH,570,0.031 [0.021-0.04],2.224e-04,***,Other arthrosis,Musculoskeletal
H8_HL_SEN_NAS,5357,0.029 [0.026-0.03],4.420e-69,***,Sensorineural hearing loss,Ear and mastoid
K11_CHRONPANC,105,0.029 [0.022-0.04],5.585e-09,***,Chronic pancreatitis,Digestive
L12_OTHERCONTACT,39,0.029 [0.019-0.04],9.469e-04,***,Other contact dermatitis,Skin
J10_PERITONSABSC,1910,0.028 [0.025-0.03],3.943e-52,***,Peritonsillar abscess,Respiratory
J10_LOWCHRON,14991,0.027 [0.025-0.03],1.559e-85,***,Chronic lower respiratory diseases,Respiratory
F5_DEPRESSIO,2165,0.027 [0.023-0.03],1.565e-28,***,Depression,Mental and behavioural
G6_CARPTU,3265,0.026 [0.023-0.03],1.006e-57,***,Carpal tunnel syndrome,Nervous
M13_ADHCAPSULITIS,1742,0.026 [0.023-0.03],3.000e-84,***,Adhesive capsulitis of shoulder,Musculoskeletal
N14_CHRONKIDNEYDIS,1777,0.026 [0.023-0.03],1.495e-50,***,Chronic kidney disease,Genitourinary
N14_PROSTHYPERPLA,3795,0.026 [0.024-0.03],2.187e-140,***,Hyperplasia of prostate,Genitourinary
I9_VTE,4388,0.025 [0.022-0.03],6.661e-35,***,Venous thromboembolism,Circulatory
I9_PHLETHROMBDVTLOW,3263,0.025 [0.023-0.03],1.046e-100,***,DVT of lower extremities,Circulatory
E4_GOITRENOD,331,0.025 [0.022-0.03],2.057e-49,***,Nontoxic single thyroid nodule,Endocrine and metabolic
C3_HEPATOCELLU_CARC,441,0.025 [0.022-0.03],6.652e-84,***,Hepatocellular carcinoma,Neoplasms
H7_BLEPHAROCHALASIS,155,0.024 [0.015-0.03],0.013,*,Blepharochalasis,Eye and adnexa
L12_PILONIDALCYST,217,0.023 [0.020-0.03],1.986e-31,***,Pilonidal cyst,Skin
G6_SLEEPAPNO,1870,0.023 [0.015-0.03],0.007,**,Sleep apnoea,Nervous
F5_MENTALUNSPE,114,0.023 [0.017-0.03],1.354e-09,***,"Mental disorders, not otherwise specified",Mental and behavioural
K11_FIBROCHIRLIV,942,0.023 [0.020-0.03],1.574e-58,***,Fibrosis and cirrhosis of liver,Digestive
M13_OSTEOMYELITIS,308,0.023 [0.020-0.03],6.107e-36,***,Osteomyelitis,Musculoskeletal
J10_UPPERDIS,4085,0.022 [0.017-0.03],2.348e-09,***,Other diseases of upper respiratory tract,Respiratory
O15_PREG_OTHER_MAT_DISORD,1961,0.022 [0.016-0.03],2.612e-11,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
H8_OTHEREAR,3939,0.021 [0.017-0.03],6.235e-18,***,Other disorders of ear,Ear and mastoid
H7_CHOROIDRETINA,12847,0.021 [0.019-0.02],4.164e-102,***,Disorders of choroid and retina,Eye and adnexa
KRA_PSY_SPEELING,150,0.021 [0.015-0.03],4.290e-09,***,Speech and linguistic disorders,Mental and behavioural
I9_HYPTENSESS,17746,0.020 [0.017-0.02],1.277e-28,***,"Hypertension, essential",Circulatory
M13_DORSALGIANAS,1009,0.020 [0.015-0.03],1.555e-07,***,Other/unspecified dorsalgia,Musculoskeletal
N14_BENIGNMAMDYSP,134,0.020 [0.014-0.03],8.028e-05,***,Benign mammary dysplasia,Genitourinary
K11_ACUTPANC,242,0.020 [0.014-0.03],6.183e-04,***,Acute pancreatitis,Digestive
N14_CERVICAL_DYSPLASIA_ALL,5631,0.019 [0.018-0.02],4.938e-128,***,All dysplastic lesions of the cervix uteri,Genitourinary
THROMBOCYTAEMIA,728,0.019 [0.018-0.02],1.405e-249,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
D3_WHITEBLOODCELLNAS,70,0.019 [0.014-0.02],1.022e-07,***,Other and unspecified disorders of white blood cells,Blood and immune
M13_DORSOPATHY,8797,0.019 [0.015-0.02],3.216e-13,***,Dorsopathies,Musculoskeletal
H8_EXTERNAL,828,0.018 [0.014-0.02],9.895e-10,***,Diseases of external ear,Ear and mastoid
E4_OBESITY,3239,0.018 [0.015-0.02],1.966e-24,***,Obesity,Endocrine and metabolic
L12_DERMATITISECZEMA,8563,0.018 [0.014-0.02],2.797e-14,***,Dermatitis and eczema,Skin
AB1_VIRAL_HEPATITIS,81,0.017 [0.011-0.02],0.004,**,Viral hepatitis,Infectious and parasitic
M13_TRIGGERFINGER,2255,0.017 [0.015-0.02],5.035e-72,***,Trigger finger,Musculoskeletal
M13_POLYARTHROPATHIES,18752,0.017 [0.016-0.02],1.695e-164,***,Polyarthropathies,Musculoskeletal
G6_XTRAPYROTH,275,0.017 [0.012-0.02],1.415e-05,***,Other extrapyramidal and movement disorders in other diseases,Nervous
C3_CERVIX_UTERI,81,0.017 [0.013-0.02],1.027e-13,***,Malignant neoplasm of cervix uteri,Neoplasms
CHRONMYELOPRO,471,0.017 [0.016-0.02],1.000e-315,***,Chronic myeloproliferative disease,Neoplasms
E4_MINERAL_MET,806,0.017 [0.015-0.02],7.075e-43,***,Disorders of mineral metabolism,Endocrine and metabolic
ALLERG_RHINITIS,746,0.016 [0.011-0.02],1.037e-05,***,Allergic rhinitis,Respiratory
E4_OBESITYNAS,1620,0.016 [0.013-0.02],2.387e-15,***,"Obesity, other/unspecified",Endocrine and metabolic
M13_MUSCLE,168,0.016 [0.012-0.02],9.900e-08,***,Disorders of muscles,Musculoskeletal
RHEUMA_SERONEG,8327,0.015 [0.014-0.02],4.802e-161,***,Seronegative rheumatoid arthritis,Musculoskeletal
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.015 [0.012-0.02],6.456e-12,***,Viral and other specified intestinal infections,Infectious and parasitic
J10_NASALPOLYP,7370,0.015 [0.014-0.02],1.620e-149,***,Nasal polyp,Respiratory
H7_RETINALBREAK,282,0.014 [0.011-0.02],3.905e-12,***,Retinal breaks without detachment,Eye and adnexa
PRIM_KNEEARTHROSIS,1523,0.014 [0.009-0.02],0.003,**,"Primary gonarthrosis, bilateral",Musculoskeletal
CD2_INSITU_CERVIX_UTERI,1636,0.014 [0.012-0.02],3.837e-30,***,Carcinoma in situ of cervix uteri,Neoplasms
POLLENALLERG,487,0.014 [0.009-0.02],0.041,*,Pollen allergy,Respiratory
M13_ARTHTROSIS_COX_PRIM_ICD10,4085,0.014 [0.011-0.02],7.933e-16,***,"Coxarthrosis, primary",Musculoskeletal
L12_CORNSANDCALLOS,491,0.013 [0.010-0.02],3.343e-15,***,Corns and callosities,Skin
I9_HYPTENS,25621,0.013 [0.010-0.02],1.582e-14,***,Hypertension,Circulatory
RHEUMA_OTHER_WIDE,12512,0.013 [0.012-0.01],3.819e-189,***,"Other (seronegative) rheumatoid arthritis, wide",Musculoskeletal
M13_ARTHROSIS,4684,0.013 [0.008-0.02],0.002,**,Arthrosis,Musculoskeletal
I9_PHLETHROM,1192,0.013 [0.009-0.02],4.350e-06,***,Phlebitis and thrombophlebitis (not including DVT),Circulatory
H8_PERFORATION,143,0.012 [0.008-0.02],0.017,*,Perforation of tympanic membrane,Ear and mastoid
AB1_VIRAL_WARTS,3425,0.012 [0.011-0.01],1.196e-61,***,Viral warts,Infectious and parasitic
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,0.012 [0.011-0.01],6.207e-45,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
I9_PULMEMB,1247,0.012 [0.008-0.02],0.003,**,Pulmonary embolism,Circulatory
M13_CRYSTALARTH,168,0.012 [0.010-0.01],3.716e-20,***,Other crystal arthropathies,Musculoskeletal
CD2_HODGKIN_LYMPHOMA,268,0.012 [0.010-0.01],1.486e-41,***,"Hodgkin lymphoma, hilmo",Neoplasms
G6_HYDROCEPH,204,0.012 [0.008-0.02],1.659e-04,***,Hydrocephalus,Nervous
N14_FEMALE_GENITAL_HSIL,6550,0.012 [0.011-0.01],1.232e-62,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
N14_DIALYSIS,1620,0.012 [0.010-0.01],2.831e-82,***,Dialysis,Genitourinary
DM_NEPHROPATHY,7402,0.012 [0.011-0.01],4.576e-100,***,Diabetic nephropathy,Genitourinary
POLYCYTVERA,838,0.011 [0.010-0.01],8.836e-243,***,Polycythaemia vera,Neoplasms
N14_CERVICAL_HSIL,5964,0.011 [0.010-0.01],8.214e-46,***,HSIL lesion of the cervix uteri,Genitourinary
K11_CHOLELITH,10661,0.011 [0.008-0.01],1.064e-07,***,Cholelithiasis,Digestive
M13_ARTHROSIS_KNEE,5080,0.010 [0.006-0.01],0.025,*,Gonarthrosis,Musculoskeletal
DM_NEUROPATHY,5299,0.010 [0.009-0.01],2.887e-54,***,Diabetic neuropathy,Endocrine and metabolic
D3_ANAEMIA_FOLATEDEF,76,0.010 [0.006-0.01],9.866e-04,***,Folate deficiency anaemia,Blood and immune
M13_POLYMYALGIA,4532,0.010 [0.008-0.01],7.893e-45,***,Polymyalgia rheumatica,Musculoskeletal
E4_THYROID,25555,0.010 [0.008-0.01],1.782e-46,***,Disorders of the thyroid gland,Endocrine and metabolic
RHEUMA_NOS,13051,0.009 [0.008-0.01],5.403e-158,***,Other/unspecified rheumatoid arthritis,Musculoskeletal
N14_HYPERTROPHYBREAST,1659,0.009 [0.006-0.01],4.866e-05,***,Hypertrophy of breast,Genitourinary
G6_HCOTHUNS,80,0.008 [0.006-0.01],0.002,**,Other and unspecified hydrocephalus,Nervous
N14_FEMALE_GENITAL_LSIL,2422,0.008 [0.007-0.01],2.562e-14,***,"LSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
H7_GLAUCOMA_NTG,563,0.008 [0.006-0.01],2.765e-08,***,Normotensive glaucoma,Eye and adnexa
H7_BLINDMONOCULAR,75,0.008 [0.005-0.01],3.401e-04,***,"Blindness, monocular",Eye and adnexa
E4_GLUCOPANCREAS,8980,0.008 [0.007-0.01],1.510e-95,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
M13_RHEUMA,20944,0.008 [0.007-0.01],2.593e-126,***,Rheumatoid arthritis,Musculoskeletal
M13_PYOGARTH,525,0.007 [0.005-0.01],6.204e-07,***,Pyogenic arthritis,Musculoskeletal
H7_SCLERACORNEA,15425,0.007 [0.006-0.01],6.237e-23,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
D3_COAGDEFNAS,3630,0.007 [0.006-0.01],2.772e-143,***,Other and unspecified coagulation defects,Blood and immune
D3_COAGOTHER,2573,0.007 [0.006-0.01],2.659e-69,***,Other coagulation defects,Blood and immune
G6_ALS,180,0.006 [0.005-0.01],1.309e-05,***,Motor neuron disease,Nervous
E4_THYROIDNASOTH,177,0.006 [0.005-0.01],4.426e-06,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
N14_GLOMEINOTH,5455,0.006 [0.005-0.01],2.776e-20,***,Glomerular disorders in diseases classified elsewhere,Genitourinary
CHIRBIL_PRIM,2402,0.006 [0.006-0.01],5.375e-67,***,Primary biliary cholangitis (PBC),Digestive
H7_IRIDOCYCLITIS,22983,0.006 [0.006-0.01],4.617e-124,***,Iridocyclitis,Eye and adnexa
SPONDYLOARTHRITIS,25038,0.006 [0.006-0.01],2.841e-205,***,Spondyloarthritis,Musculoskeletal
M13_GIANTCELL,1909,0.006 [0.005-0.01],8.667e-31,***,Giant cell arteritis,Musculoskeletal
L12_ULCERLOWLIMB,2421,0.006 [0.004-0.01],2.418e-06,***,"Ulcer of lower limb, not elsewhere classified",Skin
L12_PAPULOSQUAMOUS,16405,0.006 [0.005-0.01],2.307e-29,***,Papulosquamous disorders,Skin
E4_GOITRENAS,1714,0.006 [0.005-0.01],1.909e-27,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
D3_ANAEMIA_B12_DEF,5007,0.005 [0.003-0.01],2.618e-04,***,Vitamin B12 deficiency anaemia,Blood and immune
M13_SPONDYLINFLAMNAS,14599,0.005 [0.005-0.01],8.694e-143,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
RHEUMA_SEROPOS_WIDE,21443,0.005 [0.004-0.01],1.270e-75,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
E4_GOITREMULTINOD,6287,0.005 [0.003-0.01],5.881e-06,***,Nontoxic multinodular goitre,Endocrine and metabolic
M13_PSORIARTH,11111,0.005 [0.004-0.01],1.418e-39,***,Psoriatic arthropathies,Musculoskeletal
L12_ACTINKERA,6785,0.005 [0.003-0.01],0.034,*,Actinic keratosis,Skin
M13_ANKYLOSPON,29005,0.004 [0.004-0.00],3.358e-288,***,Ankylosing spondylitis,Musculoskeletal
AB1_SEXUAL_TRANSMISSION_NOS,10411,0.004 [0.003-0.00],8.619e-23,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
M13_SYSTSLCE,1075,0.004 [0.003-0.01],1.279e-06,***,Systemic sclerosis,Musculoskeletal
D3_HEREDOTHCLOFACTORS,1113,0.004 [0.003-0.00],7.862e-32,***,Hereditary deficiency of other clotting factors,Blood and immune
L12_PSORIASIS,18203,0.003 [0.003-0.00],6.100e-19,***,Psoriasis,Skin
M13_VARUS,203,0.003 [0.002-0.00],0.019,*,"Varus deformity, not elsewhere classified",Musculoskeletal
E4_LACTONAS,2420,0.003 [0.003-0.00],2.182e-40,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
K11_OTHDIG,23141,0.003 [0.003-0.00],1.562e-28,***,Diseases of the digestive system,Digestive
L12_LICHENSCLERATROPH,5062,0.003 [0.002-0.00],0.016,*,Lichen sclerosus et atrophicus,Skin
E4_THYTOXGOITDIF,19055,0.003 [0.002-0.00],3.211e-30,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
K11_COELIAC,42111,0.003 [0.002-0.00],1.649e-298,***,Coeliac disease,Digestive
D3_SARCOIDOSIS,15089,0.002 [0.001-0.00],2.568e-07,***,Sarcoidosis,Blood and immune
E4_PLASMAPROT,960,-0.002 [-0.003--0.00],2.953e-13,***,"Disorders of plasma-protein metabolism, not elsewhere classified",Endocrine and metabolic
H7_IRIDONAS,4666,-0.002 [-0.003--0.00],2.061e-06,***,Other and unspecified iridocyclitis,Eye and adnexa
K11_MALABSORB,6958,-0.003 [-0.003--0.00],1.028e-27,***,Intestinal malabsorption,Digestive
AUTOHEP,2902,-0.003 [-0.003--0.00],1.103e-61,***,Autoimmune hepatitis,Digestive
GOUT_IDIO,1453,-0.003 [-0.004--0.00],6.351e-07,***,Idiopathic gout,Musculoskeletal
L12_LUPUS,5381,-0.004 [-0.004--0.00],2.713e-89,***,Cutaneous lupus erythematosus,Skin
C3_MELANOMA_SKIN,2304,-0.004 [-0.005--0.00],0.005,**,Malignant melanoma of skin,Neoplasms
M13_CONNECTNAS,4565,-0.004 [-0.005--0.00],2.956e-22,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
H7_KERATOCONUS,1133,-0.004 [-0.005--0.00],3.023e-14,***,Hereditary corneal dystrophies,Eye and adnexa
M13_MYOSITIS,988,-0.005 [-0.006--0.00],5.693e-16,***,Myositis,Musculoskeletal
M13_MCTD,5075,-0.005 [-0.006--0.00],6.045e-49,***,Mixed connective tissue disease,Musculoskeletal
M13_GOUT,3183,-0.005 [-0.007--0.00],0.044,*,Gout,Musculoskeletal
ULCERRECT,2148,-0.005 [-0.007--0.00],5.400e-11,***,Ulcerative rectosigmoiditis,Digestive
C3_BASAL_CELL_CARCINOMA,10907,-0.005 [-0.007--0.00],5.686e-06,***,Basal cell carcinoma,Neoplasms
G6_MS,12132,-0.006 [-0.006--0.01],9.488e-83,***,MS-disease / Multiple Sclerosis,Nervous
H7_ORBIT,4635,-0.006 [-0.006--0.01],4.373e-174,***,Disorders of orbit,Eye and adnexa
C3_OTHER_SKIN,9911,-0.006 [-0.008--0.00],1.296e-06,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
MUCOPROCT,4157,-0.006 [-0.008--0.00],6.027e-11,***,Mucosal proctocolitis,Digestive
N14_ENDOMETRIOSIS,3268,-0.007 [-0.009--0.00],0.001,**,Endometriosis,Genitourinary
K11_CHOLANGI,1455,-0.007 [-0.008--0.01],1.595e-30,***,"Cholangitis (primary sclerosing, PSC)",Digestive
E4_PCOS,353,-0.008 [-0.010--0.01],1.290e-05,***,Polycystic ovarian syndrome,Endocrine and metabolic
C3_THYROID_GLAND,1116,-0.008 [-0.010--0.01],7.713e-20,***,Malignant neoplasm of thyroid gland,Neoplasms
N14_ENDOMETRIOSIS_DEEP,670,-0.009 [-0.011--0.01],0.001,**,Deep endometriosis,Genitourinary
N14_ENDOMETRIOSIS_PELVICPERITONEUM,1404,-0.009 [-0.012--0.01],2.425e-04,***,Endometriosis of pelvic peritoneum,Genitourinary
H7_CORNEALOTH,568,-0.009 [-0.011--0.01],1.902e-12,***,Other disorders of cornea,Eye and adnexa
I9_AORTANEUR,1277,-0.009 [-0.011--0.01],1.874e-06,***,Aortic aneurysm,Circulatory
ULCERPROCT,1091,-0.009 [-0.010--0.01],2.959e-30,***,Ulcerative proctitis,Digestive
N14_ENDOMETRIOSIS_OVARY,2678,-0.009 [-0.011--0.01],2.590e-29,***,Endometriosis of ovary,Genitourinary
CD2_FOLLICULAR_LYMPHOMA,5808,-0.009 [-0.010--0.01],2.675e-186,***,"Follicular lymphoma, hilmo",Neoplasms
I9_CARDMYOOTH,228,-0.010 [-0.013--0.01],4.491e-04,***,"Cardiomyopathy, other and unspecified",Circulatory
E4_OVARDYS,221,-0.010 [-0.013--0.01],0.014,*,Ovarian dysfunction,Endocrine and metabolic
H7_BLINDANDVISIMPAIRMENT,214,-0.010 [-0.013--0.01],6.036e-06,***,Visual impairment including blindness (binocular or monocular),Eye and adnexa
CD2_BENIGN_THYROID,151,-0.011 [-0.013--0.01],9.510e-11,***,Benign neoplasm of thyroid gland,Neoplasms
E4_ENDOMETPOSTOP,4212,-0.011 [-0.012--0.01],6.304e-112,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
C3_CLL_WIDE,431,-0.011 [-0.013--0.01],4.645e-47,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
M13_INTERVERTEB,3685,-0.011 [-0.016--0.01],0.032,*,Other intervertebral disc disorders,Musculoskeletal
G6_BASDEGENOTH,96,-0.012 [-0.015--0.01],2.245e-04,***,Other degenerative diseases of the basal ganglia,Nervous
M13_HALLUXVALGUS,3980,-0.012 [-0.014--0.01],1.749e-29,***,Hallux valgus (acquired),Musculoskeletal
PRIM_COXARTHROSIS,939,-0.012 [-0.016--0.01],3.655e-04,***,"Primary coxarthrosis, bilateral",Musculoskeletal
G6_ALZHEIMER,2982,-0.012 [-0.015--0.01],1.155e-17,***,Alzheimer disease,Nervous
F5_ALZHDEMENT,2076,-0.013 [-0.016--0.01],1.691e-16,***,Dementia in Alzheimer disease,Mental and behavioural
N14_OTHPENIS,232,-0.014 [-0.018--0.01],0.012,*,Other disorders of penis,Genitourinary
