Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
RHEUMA_NOS,13051,-0.005 [-0.005--0.00],1.488e-55,***,Other/unspecified rheumatoid arthritis,Musculoskeletal
M13_RHEUMA,20944,-0.005 [-0.005--0.00],1.132e-61,***,Rheumatoid arthritis,Musculoskeletal
D3_HEREDOTHCLOFACTORS,1113,-0.005 [-0.005--0.00],5.840e-70,***,Hereditary deficiency of other clotting factors,Blood and immune
H7_IRIDOCYCLITIS,22983,-0.005 [-0.005--0.00],1.806e-116,***,Iridocyclitis,Eye and adnexa
L12_PAPULOSQUAMOUS,16405,-0.005 [-0.006--0.00],2.812e-38,***,Papulosquamous disorders,Skin
J10_NASALPOLYP,7371,-0.005 [-0.007--0.00],5.048e-11,***,Nasal polyp,Respiratory
E4_GOITRENAS,1714,-0.005 [-0.007--0.00],8.716e-14,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
D3_COAGOTHER,2573,-0.006 [-0.007--0.01],2.360e-58,***,Other coagulation defects,Blood and immune
D3_COAGDEFNAS,3630,-0.006 [-0.007--0.01],1.680e-111,***,Other and unspecified coagulation defects,Blood and immune
M13_SPONDYLOPATHY,12014,-0.006 [-0.008--0.00],3.030e-08,***,Spondylopathies,Musculoskeletal
POLYCYTVERA,838,-0.006 [-0.007--0.01],3.722e-104,***,Polycythaemia vera,Neoplasms
M13_VARUS,203,-0.007 [-0.008--0.01],1.387e-17,***,"Varus deformity, not elsewhere classified",Musculoskeletal
H8_OTOSCLE,2888,-0.007 [-0.008--0.01],1.887e-29,***,Otosclerosis,Ear and mastoid
H7_SCLERACORNEA,15425,-0.008 [-0.008--0.01],1.152e-46,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
RHEUMA_OTHER_WIDE,12512,-0.008 [-0.009--0.01],4.910e-103,***,"Other (seronegative) rheumatoid arthritis, wide",Musculoskeletal
E4_ADDISON,668,-0.008 [-0.010--0.01],7.966e-23,***,Adrenocortical insufficiency,Endocrine and metabolic
I9_HYPTENSESS,17748,-0.008 [-0.011--0.01],0.011,*,"Hypertension, essential",Circulatory
E4_GOITREMULTINOD,6287,-0.008 [-0.010--0.01],3.088e-33,***,Nontoxic multinodular goitre,Endocrine and metabolic
DRY_AMD,4885,-0.009 [-0.009--0.01],7.180e-65,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
H7_KERATITIS,1243,-0.009 [-0.012--0.01],0.030,*,Keratitis,Eye and adnexa
C3_BASAL_CELL_CARCINOMA,10907,-0.009 [-0.010--0.01],5.756e-33,***,Basal cell carcinoma,Neoplasms
E4_PCOS,353,-0.009 [-0.012--0.01],1.440e-04,***,Polycystic ovarian syndrome,Endocrine and metabolic
G6_ALS,180,-0.009 [-0.011--0.01],3.780e-14,***,Motor neuron disease,Nervous
M13_POLYMYALGIA,4532,-0.009 [-0.010--0.01],6.316e-64,***,Polymyalgia rheumatica,Musculoskeletal
L12_ULCERLOWLIMB,2421,-0.009 [-0.011--0.01],3.652e-11,***,"Ulcer of lower limb, not elsewhere classified",Skin
N14_CALCUKIDUR,1321,-0.009 [-0.013--0.01],0.035,*,Calculus of kidney and ureter,Genitourinary
H7_CORNEALOTH,568,-0.009 [-0.012--0.01],2.008e-12,***,Other disorders of cornea,Eye and adnexa
RHEUMA_SERONEG,8327,-0.010 [-0.011--0.01],2.679e-124,***,Seronegative rheumatoid arthritis,Musculoskeletal
C3_OTHER_SKIN,9911,-0.010 [-0.011--0.01],2.276e-34,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
L12_ACTINKERA,6785,-0.010 [-0.011--0.01],7.440e-62,***,Actinic keratosis,Skin
CHRONMYELOPRO,471,-0.010 [-0.011--0.01],3.079e-125,***,Chronic myeloproliferative disease,Neoplasms
O15_MATERN_HYPERT_UNS,90,-0.010 [-0.012--0.01],2.924e-10,***,Unspecified maternal hypertension,Pregnancy
E4_HYPERLIPNAS,1251,-0.011 [-0.016--0.01],0.039,*,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
H7_CHOROIDRETINA,12847,-0.012 [-0.013--0.01],1.706e-55,***,Disorders of choroid and retina,Eye and adnexa
THROMBOCYTAEMIA,728,-0.012 [-0.013--0.01],2.112e-115,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
CD2_BENIGN_LEIOMYOMA_UTERI,9079,-0.012 [-0.014--0.01],2.436e-20,***,Leiomyoma of uterus,Neoplasms
I9_SAH,322,-0.012 [-0.015--0.01],8.764e-08,***,Subarachnoid haemorrhage,Circulatory
M13_POLYARTHROPATHIES,18752,-0.012 [-0.013--0.01],1.408e-106,***,Polyarthropathies,Musculoskeletal
J10_CHRONTONSADEN,5827,-0.012 [-0.017--0.01],4.217e-04,***,Chronic diseases of tonsils and adenoids,Respiratory
O15_PLAC_DISORD,65,-0.013 [-0.016--0.01],2.533e-07,***,Placental disorders,Pregnancy
E4_HYPERKALAEMIA,252,-0.013 [-0.017--0.01],4.039e-09,***,Hyperkalaemia,Endocrine and metabolic
H8_HL_MIX_NAS,509,-0.013 [-0.017--0.01],9.985e-06,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
M13_HALLUXVALGUS,3980,-0.013 [-0.016--0.01],8.187e-14,***,Hallux valgus (acquired),Musculoskeletal
I9_ATHSCLE,3616,-0.013 [-0.016--0.01],3.440e-15,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,-0.013 [-0.015--0.01],9.317e-76,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
G6_ATROPHCIRCUM,54,-0.013 [-0.018--0.01],7.610e-05,***,Circumscribed brain atrophy,Nervous
H8_TINNITUS,193,-0.014 [-0.018--0.01],1.747e-04,***,Tinnitus,Ear and mastoid
CD2_INSITU_SKIN,102,-0.014 [-0.019--0.01],0.005,**,Carcinoma in situ of skin,Neoplasms
L12_NONIONRADISKINNAS,27,-0.014 [-0.018--0.01],5.909e-06,***,Other and unspecified skin changes due to chronic exposure to nonionizing radiation,Skin
H7_DIVERGSTRAB,291,-0.014 [-0.017--0.01],4.323e-17,***,Divergent concomitant strabismus,Eye and adnexa
L12_PILONIDALCYST,217,-0.015 [-0.019--0.01],5.319e-06,***,Pilonidal cyst,Skin
E4_LIPOPROT,7076,-0.015 [-0.019--0.01],1.771e-10,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
O15_GESTAT_HYPERT,476,-0.015 [-0.020--0.01],9.258e-05,***,Gestational [pregnancy-induced] hypertension,Pregnancy
H7_BLINDANDVISIMPAIRMENT,214,-0.015 [-0.019--0.01],2.918e-15,***,Visual impairment including blindness (binocular or monocular),Eye and adnexa
K11_APPENDACUT,1379,-0.016 [-0.021--0.01],5.926e-04,***,Acute appendicitis,Digestive
L12_OTHERSKINSUBCUTIS,3364,-0.016 [-0.021--0.01],1.153e-05,***,Other disorders of skin and subcutaneous tissue,Skin
H7_GLAUCNAS,69,-0.017 [-0.023--0.01],0.011,*,Other and unspecified glaucoma,Eye and adnexa
C3_HEPATOCELLU_CARC,441,-0.017 [-0.020--0.01],2.599e-35,***,Hepatocellular carcinoma,Neoplasms
M13_TRIGGERFINGER,2255,-0.018 [-0.021--0.02],1.170e-34,***,Trigger finger,Musculoskeletal
PRIM_COXARTHROSIS,939,-0.019 [-0.023--0.01],2.676e-09,***,"Primary coxarthrosis, bilateral",Musculoskeletal
I9_IHD,7725,-0.019 [-0.022--0.02],5.545e-33,***,"Ischaemic heart disease, wide definition",Circulatory
O15_COMPLIC_PUERP,203,-0.020 [-0.027--0.01],0.015,*,Complications predominantly related to the puerperium,Pregnancy
M13_PYOGARTH,525,-0.020 [-0.022--0.02],8.808e-64,***,Pyogenic arthritis,Musculoskeletal
K11_CHOLECYST,114,-0.020 [-0.027--0.01],0.001,**,Cholecystitis,Digestive
E4_OVARDYS,221,-0.021 [-0.025--0.02],3.708e-13,***,Ovarian dysfunction,Endocrine and metabolic
G6_CARPTU,3265,-0.021 [-0.025--0.02],1.318e-14,***,Carpal tunnel syndrome,Nervous
H7_OCUPAIN,174,-0.021 [-0.026--0.02],1.029e-07,***,Ocular pain,Eye and adnexa
CHIRHEP_NAS,355,-0.021 [-0.025--0.02],1.903e-31,***,"Cirrhosis of liver, NAS",Digestive
ULCERENTER,63,-0.022 [-0.028--0.02],3.171e-07,***,Ulcerative enterocolitis,Digestive
