Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
G6_OTHDEMYEL,3560,0.023 [0.021-0.02],1.300e-137,***,Other demyelinating diseases of the central nervous system,Nervous
C3_LUNG_NONSMALL,527,0.023 [0.020-0.03],6.849e-42,***,Non-small cell lung cancer,Neoplasms
L12_LICHENSIMPLEX,206,0.020 [0.017-0.02],2.305e-33,***,Lichen simplex chronicus,Skin
K11_HERING,7337,0.020 [0.017-0.02],4.187e-53,***,Inguinal hernia,Digestive
F5_PTSD,319,0.019 [0.014-0.02],6.413e-08,***,Post-traumatic stress disorder,Mental and behavioural
N14_OVARYCYST,986,0.017 [0.013-0.02],1.557e-08,***,Ovarian cyst,Genitourinary
C3_THYROID_GLAND,1116,0.017 [0.015-0.02],7.360e-60,***,Malignant neoplasm of thyroid gland,Neoplasms
O15_LABOUR_UMBILICAL,119,0.015 [0.012-0.02],4.813e-13,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
C3_OTHER_SKIN,9911,0.014 [0.012-0.02],6.460e-20,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
M13_FOREIGNBODY,77,0.014 [0.010-0.02],3.349e-05,***,Residual foreign body in soft tissue,Musculoskeletal
M13_POLYMYALGIA,4532,0.014 [0.011-0.02],1.814e-17,***,Polymyalgia rheumatica,Musculoskeletal
G6_MYONEU,229,0.014 [0.010-0.02],5.529e-10,***,Diseases of the myoneural junction and muscle,Nervous
I9_PVT,43,0.013 [0.008-0.02],0.026,*,Portal vein thrombosis,Circulatory
C3_BASAL_CELL_CARCINOMA,10907,0.012 [0.010-0.01],6.808e-19,***,Basal cell carcinoma,Neoplasms
AMN2,162,0.012 [0.007-0.02],0.039,*,Transient global amnesia,Nervous
N14_CALCUKIDUR,1321,0.012 [0.008-0.02],3.916e-06,***,Calculus of kidney and ureter,Genitourinary
L12_PAPULOSQUAMOUS,16405,0.011 [0.010-0.01],5.056e-39,***,Papulosquamous disorders,Skin
E4_LACTONAS,2420,0.011 [0.010-0.01],8.076e-158,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
L12_FOLLICULARCYST,349,0.010 [0.007-0.01],0.023,*,Follicular cysts of skin and subcutaneous tissue,Skin
CD2_BENIGN_ADRENAL,332,0.010 [0.008-0.01],1.333e-09,***,Benign neoplasm: Adrenal gland,Neoplasms
H8_HL_MIX_NAS,509,0.010 [0.007-0.01],0.011,*,Mixed conductive and sensorineural hearing loss,Ear and mastoid
M13_GOUT,3183,0.010 [0.008-0.01],1.468e-09,***,Gout,Musculoskeletal
H7_IRIDONAS,4666,0.010 [0.009-0.01],7.103e-56,***,Other and unspecified iridocyclitis,Eye and adnexa
CD2_BENIGN_LEIOMYOMA_UTERI,9079,0.009 [0.008-0.01],2.135e-21,***,Leiomyoma of uterus,Neoplasms
GOUT_IDIO,1453,0.009 [0.008-0.01],2.964e-23,***,Idiopathic gout,Musculoskeletal
M13_SYSTSLCE,1075,0.009 [0.006-0.01],1.630e-05,***,Systemic sclerosis,Musculoskeletal
L12_ATROPHICSKIN,3167,0.007 [0.005-0.01],0.030,*,Atrophic disorders of skin,Skin
M13_CRYSTALARTH,168,0.007 [0.005-0.01],0.002,**,Other crystal arthropathies,Musculoskeletal
O15_MATERN_HYPERT_UNS,90,0.007 [0.004-0.01],0.005,**,Unspecified maternal hypertension,Pregnancy
L12_PSORI_NAS,8866,0.007 [0.006-0.01],7.073e-40,***,Other and unspecified psoriasis,Skin
G6_RLS,898,0.006 [0.005-0.01],1.136e-06,***,Restless leg syndrome,Nervous
N14_ENDOMETRIOSIS_OVARY,2678,0.006 [0.005-0.01],9.325e-14,***,Endometriosis of ovary,Genitourinary
H7_ENTROPION,903,0.004 [0.003-0.01],0.045,*,Entropion and trichiasis of eyelid,Eye and adnexa
L12_PSORI_VULG,15019,0.004 [0.003-0.01],2.729e-10,***,Psoriasis vulgaris,Skin
M13_PSORIARTH,11111,0.003 [0.002-0.00],0.001,**,Psoriatic arthropathies,Musculoskeletal
E4_PLASMAPROT,960,0.001 [0.001-0.00],0.006,**,"Disorders of plasma-protein metabolism, not elsewhere classified",Endocrine and metabolic
I9_CARDMYOHYP,293,-0.002 [-0.003--0.00],3.295e-04,***,"Cardiomyopathy, Hypertrophic obstructive",Circulatory
I9_HYPERTROCARDMYOP,483,-0.002 [-0.003--0.00],9.800e-10,***,Hypertrophic cardiomyopathy,Circulatory
E4_IRON_MET,3833,-0.003 [-0.003--0.00],3.924e-22,***,Disorders of iron metabolism,Endocrine and metabolic
M13_ANKYLOSPON,29005,-0.004 [-0.004--0.00],8.681e-106,***,Ankylosing spondylitis,Musculoskeletal
D3_COAGDEFNAS,3630,-0.005 [-0.005--0.00],1.362e-28,***,Other and unspecified coagulation defects,Blood and immune
H7_IRIDOCYCLITIS,22983,-0.005 [-0.005--0.00],1.645e-25,***,Iridocyclitis,Eye and adnexa
H8_OTOSCLE,2888,-0.005 [-0.006--0.00],7.160e-14,***,Otosclerosis,Ear and mastoid
E4_GOITREMULTINOD,6287,-0.005 [-0.006--0.00],1.347e-30,***,Nontoxic multinodular goitre,Endocrine and metabolic
M13_SPONDYLINFLAMNAS,14599,-0.005 [-0.006--0.00],1.624e-56,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
DRY_AMD,4885,-0.005 [-0.007--0.00],2.178e-06,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
SPONDYLOARTHRITIS,25038,-0.006 [-0.007--0.01],1.457e-81,***,Spondyloarthritis,Musculoskeletal
CHRONNAS,1420,-0.007 [-0.009--0.00],0.001,**,Crohn's disease NAS,Digestive
I9_AF,9821,-0.008 [-0.009--0.01],2.010e-12,***,Atrial fibrillation and flutter,Circulatory
M13_POLYARTHROPATHIES,18752,-0.008 [-0.010--0.01],4.056e-08,***,Polyarthropathies,Musculoskeletal
POLYCYTVERA,838,-0.008 [-0.008--0.01],1.187e-175,***,Polycythaemia vera,Neoplasms
D3_ANAEMIA_FOLATEDEF,76,-0.008 [-0.011--0.01],0.039,*,Folate deficiency anaemia,Blood and immune
E4_GOITRENAS,1714,-0.008 [-0.009--0.01],2.261e-34,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
H7_SCLERACORNEA,15425,-0.009 [-0.011--0.01],7.111e-13,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
M13_EARLY_LUMBAR_PROLAPSE,506,-0.009 [-0.011--0.01],1.209e-06,***,"Early lumbar disc prolapse, operated",Musculoskeletal
N14_GLOMEINOTH,5455,-0.009 [-0.011--0.01],1.238e-17,***,Glomerular disorders in diseases classified elsewhere,Genitourinary
CHIRBIL_PRIM,2402,-0.009 [-0.011--0.01],3.451e-29,***,Primary biliary cholangitis (PBC),Digestive
ULCERNAS,2224,-0.009 [-0.012--0.01],5.261e-05,***,"Ulcerative colitis, NAS",Digestive
M13_CALCIFICTEND,177,-0.010 [-0.013--0.01],5.967e-04,***,Calcific tendinitis of shoulder,Musculoskeletal
K11_COELIAC,42111,-0.010 [-0.010--0.01],1.000e-315,***,Coeliac disease,Digestive
J10_NASALPOLYP,7370,-0.011 [-0.012--0.01],1.005e-27,***,Nasal polyp,Respiratory
AUTOHEP,2902,-0.011 [-0.012--0.01],1.000e-315,***,Autoimmune hepatitis,Digestive
H8_NONSUPPNAS,1145,-0.011 [-0.015--0.01],0.003,**,Nonsuppurative otitis media,Ear and mastoid
E4_THYROIDNASOTH,177,-0.011 [-0.013--0.01],6.371e-23,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
H7_RETINALBREAK,282,-0.012 [-0.015--0.01],2.205e-05,***,Retinal breaks without detachment,Eye and adnexa
C3_CLL_WIDE,431,-0.012 [-0.013--0.01],5.724e-46,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
CHRONMYELOPRO,471,-0.012 [-0.012--0.01],3.246e-194,***,Chronic myeloproliferative disease,Neoplasms
H7_GLAUCOMA_NTG,563,-0.013 [-0.017--0.01],0.024,*,Normotensive glaucoma,Eye and adnexa
DM_NEOVASCULAR_GLAUCOMA,434,-0.013 [-0.016--0.01],2.959e-11,***,Neovascular glaucoma,Eye and adnexa
M13_SPONDYLOPATHY,12014,-0.013 [-0.016--0.01],1.033e-15,***,Spondylopathies,Musculoskeletal
L12_LUPUS,5381,-0.014 [-0.015--0.01],9.618e-265,***,Cutaneous lupus erythematosus,Skin
THROMBOCYTAEMIA,728,-0.014 [-0.015--0.01],1.048e-182,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
M13_VARUS,203,-0.015 [-0.017--0.01],1.613e-125,***,"Varus deformity, not elsewhere classified",Musculoskeletal
K11_MALABSORB,6958,-0.016 [-0.017--0.02],1.000e-315,***,Intestinal malabsorption,Digestive
J10_CHRONSINUSITIS,3550,-0.016 [-0.021--0.01],2.117e-04,***,Chronic sinusitis,Respiratory
D3_THROMBOCYTOPENIANAS,73,-0.016 [-0.022--0.01],0.035,*,"Thrombocytopenia, unspecified",Blood and immune
H7_KERATITIS,1243,-0.017 [-0.021--0.01],2.813e-06,***,Keratitis,Eye and adnexa
D3_ANAEMIAINCHRONICDISEASE,72,-0.017 [-0.023--0.01],0.032,*,Anaemia in chronic diseases classified elsewhere,Blood and immune
N14_HYPERTROPHYBREAST,1659,-0.018 [-0.020--0.02],3.532e-35,***,Hypertrophy of breast,Genitourinary
H7_ORBIT,4635,-0.018 [-0.019--0.02],1.000e-315,***,Disorders of orbit,Eye and adnexa
L12_ULCERLOWLIMB,2421,-0.018 [-0.021--0.02],3.213e-32,***,"Ulcer of lower limb, not elsewhere classified",Skin
CHRONSMALL,2604,-0.019 [-0.022--0.02],2.531e-27,***,Crohn's disease of small intestine,Digestive
CD2_LYMPHOID_LEUKAEMIA,767,-0.019 [-0.021--0.02],1.170e-110,***,Lymphoid leukaemia,Neoplasms
E4_OBESITYNAS,1620,-0.019 [-0.022--0.02],1.301e-27,***,"Obesity, other/unspecified",Endocrine and metabolic
N14_FEMGENPROL,2263,-0.020 [-0.025--0.02],4.826e-15,***,Female genital prolapse,Genitourinary
D3_WHITEBLOODCELLNAS,70,-0.021 [-0.027--0.01],2.035e-06,***,Other and unspecified disorders of white blood cells,Blood and immune
L12_BULLOUS,10568,-0.021 [-0.022--0.02],1.000e-315,***,Bullous disorders,Skin
K11_CHOLELITH,10661,-0.021 [-0.025--0.02],1.276e-22,***,Cholelithiasis,Digestive
K11_FIBROCHIRLIV,942,-0.021 [-0.027--0.01],9.457e-06,***,Fibrosis and cirrhosis of liver,Digestive
E4_THYTOXGOITDIF,19055,-0.022 [-0.022--0.02],1.000e-315,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
E4_GLUCOPANCREAS,8980,-0.022 [-0.023--0.02],1.158e-278,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
M13_MCTD,5075,-0.022 [-0.023--0.02],5.915e-279,***,Mixed connective tissue disease,Musculoskeletal
G6_ULLNLE,73,-0.022 [-0.029--0.02],5.616e-05,***,Lesion of ulnar nerve,Nervous
D3_ITP,120,-0.022 [-0.027--0.02],3.239e-12,***,Idiopathic thrombocytopenic purpura,Blood and immune
M13_CONNECTNAS,4565,-0.022 [-0.024--0.02],1.041e-218,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
M13_SJOGREN,13564,-0.022 [-0.023--0.02],1.000e-315,***,Sicca syndrome [Sjögren],Musculoskeletal
CD2_INSITU_CERVIX_UTERI,1636,-0.023 [-0.027--0.02],8.416e-21,***,Carcinoma in situ of cervix uteri,Neoplasms
DM_NEUROPATHY,5299,-0.024 [-0.026--0.02],1.103e-109,***,Diabetic neuropathy,Endocrine and metabolic
H8_OTHEREAR,3939,-0.025 [-0.032--0.02],1.768e-06,***,Other disorders of ear,Ear and mastoid
M13_ARTHROPATHIES,7062,-0.025 [-0.034--0.02],0.019,*,Arthropathies,Musculoskeletal
E4_OBESITY,3239,-0.026 [-0.029--0.02],1.950e-49,***,Obesity,Endocrine and metabolic
M13_MYOSITIS,988,-0.026 [-0.028--0.02],4.170e-156,***,Myositis,Musculoskeletal
CHIRHEP_NAS,355,-0.027 [-0.035--0.02],7.993e-05,***,"Cirrhosis of liver, NAS",Digestive
K11_OTHDIG,23141,-0.027 [-0.028--0.03],1.000e-315,***,Diseases of the digestive system,Digestive
H7_OCUPAIN,174,-0.028 [-0.033--0.02],9.497e-19,***,Ocular pain,Eye and adnexa
O15_HAEMORRH_EARLY_PREG,148,-0.029 [-0.037--0.02],1.969e-06,***,Haemorrhage in early pregnancy,Pregnancy
E4_ENDOMETPOSTOP,4212,-0.029 [-0.031--0.03],3.381e-194,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
D3_SARCOIDOSIS,15089,-0.029 [-0.030--0.03],1.000e-315,***,Sarcoidosis,Blood and immune
RESP_ILL_DIS_CLASS_ELSEWHERE,55,-0.029 [-0.032--0.03],2.511e-73,***,Respiratory disorders in diseases classified elsewhere,Respiratory
E4_THYROIDITAUTOIM,932,-0.030 [-0.032--0.03],4.975e-162,***,Autoimmune thyroiditis,Endocrine and metabolic
H8_HL_PRESBY,136,-0.030 [-0.036--0.02],4.574e-19,***,Presbycusis,Ear and mastoid
AB1_VIRAL_WARTS,3425,-0.031 [-0.034--0.03],9.853e-95,***,Viral warts,Infectious and parasitic
C3_HEPATOCELLU_CARC,441,-0.031 [-0.037--0.02],8.486e-17,***,Hepatocellular carcinoma,Neoplasms
N14_NEPHROTICSYND,824,-0.031 [-0.033--0.03],8.932e-170,***,Nephrotic syndrome,Genitourinary
I9_ATHSCLE,3616,-0.031 [-0.038--0.02],2.605e-14,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
CD2_HODGKIN_LYMPHOMA,268,-0.031 [-0.035--0.03],1.185e-45,***,"Hodgkin lymphoma, hilmo",Neoplasms
D3_ANAEMIA_IRONDEF_NAS,859,-0.032 [-0.038--0.02],3.356e-15,***,Other and unspecified iron deficiency,Blood and immune
DM_NEPHROPATHY,7402,-0.033 [-0.034--0.03],9.873e-273,***,Diabetic nephropathy,Genitourinary
D3_OTHERBLOOD,428,-0.034 [-0.036--0.03],4.547e-196,***,Other diseases of blood and blood-forming organs,Blood and immune
I9_VARICVEOES,203,-0.034 [-0.044--0.02],5.055e-05,***,Oesophageal varices,Circulatory
I9_HYPTENS,25618,-0.034 [-0.036--0.03],3.017e-141,***,Hypertension,Circulatory
ALLERG_RHINITIS,746,-0.034 [-0.043--0.02],3.953e-07,***,Allergic rhinitis,Respiratory
G6_MIGRAINE,354,-0.035 [-0.043--0.03],5.205e-11,***,Migraine,Nervous
IPF,3405,-0.035 [-0.035--0.03],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
E4_ADDISON,668,-0.035 [-0.037--0.03],2.887e-206,***,Adrenocortical insufficiency,Endocrine and metabolic
M13_TRIGGERFINGER,2255,-0.036 [-0.039--0.03],6.244e-117,***,Trigger finger,Musculoskeletal
K11_ENERCOLNONINF,4471,-0.036 [-0.041--0.03],9.486e-53,***,Noninfective enteritis and colitis,Digestive
K11_PERITONITIS,161,-0.037 [-0.041--0.03],1.274e-52,***,Acute peritonitis,Digestive
M13_CERVICALGIA,179,-0.037 [-0.044--0.03],4.551e-18,***,Cervicalgia,Musculoskeletal
M13_CERVICDISC,530,-0.037 [-0.043--0.03],3.361e-26,***,Cervical disc disorders,Musculoskeletal
E4_MINERAL_MET,806,-0.037 [-0.039--0.03],7.218e-152,***,Disorders of mineral metabolism,Endocrine and metabolic
E4_OBESITYXTRMALV,103,-0.038 [-0.043--0.03],2.646e-44,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
E4_TESTICHYPO,23,-0.038 [-0.050--0.03],1.513e-04,***,Testicular hypofunction,Endocrine and metabolic
M13_ADHCAPSULITIS,1742,-0.038 [-0.043--0.03],2.535e-61,***,Adhesive capsulitis of shoulder,Musculoskeletal
AB1_SEXUAL_TRANSMISSION_NOS,10411,-0.039 [-0.040--0.04],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
M13_THORACISPINEPAIN,151,-0.039 [-0.048--0.03],3.289e-14,***,Pain in thoracic spine,Musculoskeletal
N14_CERVICAL_LSIL,1187,-0.041 [-0.046--0.04],2.073e-52,***,LSIL lesion of the cervix uteri,Genitourinary
K11_CHOLANGI,1455,-0.041 [-0.043--0.04],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
I9_HYPTENSESS,17744,-0.042 [-0.045--0.04],1.235e-150,***,"Hypertension, essential",Circulatory
O15_LABOUR_FETAL_STRESS,65,-0.042 [-0.055--0.03],3.466e-04,***,Labour and delivery complicated by fetal stress [distress],Pregnancy
L12_GRANULOMATOUSSKIN,404,-0.042 [-0.043--0.04],1.000e-315,***,Granulomatous disorders of skin and subcutaneous tissue,Skin
POLLENALLERG,487,-0.042 [-0.051--0.03],1.307e-14,***,Pollen allergy,Respiratory
I9_ARTOTH,187,-0.042 [-0.048--0.04],3.128e-34,***,Other diseases of arteries and capillaries,Circulatory
K11_ACUTPANC,242,-0.044 [-0.058--0.03],7.753e-05,***,Acute pancreatitis,Digestive
H7_EYEOTH,57,-0.044 [-0.057--0.03],7.204e-06,***,Other disorders of eye and adnexa,Eye and adnexa
H8_HL_SEN_NAS,5357,-0.044 [-0.050--0.04],5.327e-43,***,Sensorineural hearing loss,Ear and mastoid
G6_CARPTU,3265,-0.045 [-0.049--0.04],7.357e-115,***,Carpal tunnel syndrome,Nervous
M13_OSTEOPOROSIS,372,-0.045 [-0.054--0.04],5.737e-22,***,Osteoporosis,Musculoskeletal
N14_CERVICAL_HSIL,5964,-0.046 [-0.048--0.04],1.675e-208,***,HSIL lesion of the cervix uteri,Genitourinary
I9_OTHPER,110,-0.046 [-0.055--0.04],5.108e-21,***,Other peripheral vascular diseases,Circulatory
M13_TENDOSYNOVITISNAS,236,-0.046 [-0.055--0.04],6.820e-24,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
E4_THYROID,25555,-0.048 [-0.050--0.05],1.000e-315,***,Disorders of the thyroid gland,Endocrine and metabolic
CD2_BENIGN_EAR_RESP,224,-0.048 [-0.055--0.04],2.877e-34,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
N14_FEMALE_GENITAL_HSIL,6550,-0.048 [-0.051--0.05],1.436e-264,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
I9_SAH,322,-0.048 [-0.052--0.05],4.011e-194,***,Subarachnoid haemorrhage,Circulatory
D3_ANAEMIA_B12_DEF,5007,-0.050 [-0.053--0.05],5.321e-187,***,Vitamin B12 deficiency anaemia,Blood and immune
