Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
M13_DUPUTRYEN,4306,-0.004 [-0.005--0.00],2.267e-10,***,Palmar fascial fibromatosis [Dupuytren],Musculoskeletal
L12_PSORI_VULG,15019,-0.004 [-0.004--0.00],2.418e-75,***,Psoriasis vulgaris,Skin
K11_MALABSORB,6958,-0.004 [-0.004--0.00],1.138e-115,***,Intestinal malabsorption,Digestive
D3_COAGOTHER,2573,-0.004 [-0.005--0.00],7.538e-29,***,Other coagulation defects,Blood and immune
DM_NEPHROPATHY,7402,-0.004 [-0.005--0.00],5.764e-41,***,Diabetic nephropathy,Genitourinary
M13_PSORIARTH,11111,-0.004 [-0.005--0.00],4.434e-103,***,Psoriatic arthropathies,Musculoskeletal
C3_BASAL_CELL_CARCINOMA,10907,-0.004 [-0.006--0.00],9.403e-08,***,Basal cell carcinoma,Neoplasms
M13_CONNECTNAS,4565,-0.005 [-0.005--0.00],2.425e-57,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
M13_SJOGREN,13564,-0.005 [-0.005--0.00],1.757e-217,***,Sicca syndrome [Sjögren],Musculoskeletal
E4_THYTOXGOITDIF,19055,-0.005 [-0.005--0.00],8.785e-218,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
D3_SARCOIDOSIS,15089,-0.005 [-0.005--0.00],1.369e-190,***,Sarcoidosis,Blood and immune
L12_PSORIASIS,18203,-0.005 [-0.005--0.00],5.130e-103,***,Psoriasis,Skin
M13_MCTD,5075,-0.005 [-0.005--0.00],4.965e-71,***,Mixed connective tissue disease,Musculoskeletal
H7_GLAUCOMA_NTG,563,-0.005 [-0.006--0.00],4.243e-04,***,Normotensive glaucoma,Eye and adnexa
M13_FIBROBLASTIC,2687,-0.005 [-0.006--0.00],6.471e-07,***,Fibroblastic disorders,Musculoskeletal
H8_OTOSCLE,2888,-0.005 [-0.006--0.00],2.224e-28,***,Otosclerosis,Ear and mastoid
L12_PAPULOSQUAMOUS,16405,-0.005 [-0.006--0.00],2.239e-80,***,Papulosquamous disorders,Skin
K11_OTHDIG,23141,-0.005 [-0.006--0.01],1.983e-224,***,Diseases of the digestive system,Digestive
M13_VARUS,203,-0.005 [-0.007--0.00],8.657e-12,***,"Varus deformity, not elsewhere classified",Musculoskeletal
CHRONSMALL,2604,-0.006 [-0.007--0.00],1.048e-15,***,Crohn's disease of small intestine,Digestive
C3_THYROID_GLAND,1116,-0.006 [-0.007--0.00],1.371e-07,***,Malignant neoplasm of thyroid gland,Neoplasms
ALLERG_ASTHMA,7322,-0.006 [-0.007--0.00],1.079e-17,***,Allergic asthma (mode),Respiratory
H7_CHOROIDRETINA,12847,-0.006 [-0.007--0.01],2.165e-29,***,Disorders of choroid and retina,Eye and adnexa
M13_POLYARTHRITIS,1672,-0.006 [-0.007--0.01],7.520e-38,***,"Polyarthritis, unspecified",Musculoskeletal
J10_LOWCHRON,14991,-0.006 [-0.008--0.00],5.557e-05,***,Chronic lower respiratory diseases,Respiratory
ASTHMA_NAS,3913,-0.006 [-0.009--0.00],0.031,*,"Asthma, unspecified (mode)",Respiratory
C3_OTHER_SKIN,9911,-0.006 [-0.008--0.01],1.298e-19,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
I9_CORATHER,8695,-0.007 [-0.009--0.00],0.003,**,Coronary atherosclerosis,Circulatory
L12_ACTINKERA,6785,-0.007 [-0.008--0.01],1.549e-32,***,Actinic keratosis,Skin
AB1_SEXUAL_TRANSMISSION_NOS,10411,-0.007 [-0.008--0.01],7.591e-161,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
G6_ALS,180,-0.007 [-0.010--0.00],0.006,**,Motor neuron disease,Nervous
M13_TRIGGERFINGER,2255,-0.008 [-0.010--0.01],9.886e-25,***,Trigger finger,Musculoskeletal
M13_SPONDYLOPATHY,12014,-0.008 [-0.009--0.01],5.603e-33,***,Spondylopathies,Musculoskeletal
I9_ANGINA,5810,-0.008 [-0.011--0.01],2.045e-05,***,Angina pectoris,Circulatory
CHIRHEP_NAS,355,-0.009 [-0.011--0.01],1.922e-15,***,"Cirrhosis of liver, NAS",Digestive
E4_LACTONAS,2420,-0.009 [-0.010--0.01],3.395e-208,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
I9_VARICVEOES,203,-0.009 [-0.012--0.01],7.635e-07,***,Oesophageal varices,Circulatory
F5_SCHOLA,222,-0.010 [-0.013--0.01],0.002,**,Specific development disorders of scholastic skills,Mental and behavioural
G6_CARPTU,3264,-0.010 [-0.012--0.01],1.172e-06,***,Carpal tunnel syndrome,Nervous
C3_BILIARY_GALLBLADDER,192,-0.010 [-0.013--0.01],6.983e-05,***,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder",Neoplasms
M13_ADHCAPSULITIS,1742,-0.010 [-0.012--0.01],2.315e-23,***,Adhesive capsulitis of shoulder,Musculoskeletal
I9_VARICVE,10262,-0.011 [-0.013--0.01],2.076e-16,***,Varicose veins,Circulatory
CD2_HODGKIN_LYMPHOMA,268,-0.011 [-0.012--0.01],2.582e-27,***,"Hodgkin lymphoma, hilmo",Neoplasms
M13_HALLUXVALGUS,3980,-0.011 [-0.014--0.01],5.016e-09,***,Hallux valgus (acquired),Musculoskeletal
L12_LICHENSIMPLEX,206,-0.011 [-0.014--0.01],1.184e-07,***,Lichen simplex chronicus,Skin
MIGRAINE_UNSPE,23,-0.012 [-0.016--0.01],0.009,**,"Migraine, unspecified, drug-induced",Nervous
CD2_BENIGN_COLORECANI,1443,-0.012 [-0.016--0.01],0.002,**,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
O15_PLAC_DISORD,65,-0.012 [-0.015--0.01],1.193e-06,***,Placental disorders,Pregnancy
AB1_SEXUAL_TRANSMISSION,7171,-0.012 [-0.013--0.01],1.483e-127,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
K11_APPENDACUT,1379,-0.012 [-0.017--0.01],0.018,*,Acute appendicitis,Digestive
K11_LIVER,812,-0.013 [-0.016--0.01],1.061e-06,***,Diseases of liver,Digestive
J10_CHRONTONSADEN,5827,-0.013 [-0.016--0.01],1.508e-12,***,Chronic diseases of tonsils and adenoids,Respiratory
H7_KERATITIS,1243,-0.013 [-0.016--0.01],7.063e-11,***,Keratitis,Eye and adnexa
I9_IHD,7725,-0.013 [-0.016--0.01],1.076e-14,***,"Ischaemic heart disease, wide definition",Circulatory
E4_OBESITYXTRMALV,103,-0.013 [-0.016--0.01],3.634e-10,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
H7_BLINDANDVISIMPAIRMENT,214,-0.013 [-0.016--0.01],9.981e-12,***,Visual impairment including blindness (binocular or monocular),Eye and adnexa
H8_NONSUPPNAS,1145,-0.013 [-0.017--0.01],1.993e-10,***,Nonsuppurative otitis media,Ear and mastoid
N14_FEMGENPROL,2263,-0.013 [-0.017--0.01],1.226e-07,***,Female genital prolapse,Genitourinary
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,-0.014 [-0.017--0.01],5.059e-09,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
K11_PERITONITIS,161,-0.014 [-0.018--0.01],1.753e-07,***,Acute peritonitis,Digestive
H7_CATARACTOTHER,4338,-0.015 [-0.017--0.01],6.406e-53,***,Other cataract,Eye and adnexa
I9_POSTAMI,149,-0.015 [-0.019--0.01],4.899e-08,***,Status post-ami,Circulatory
L12_OTHERSKINSUBCUTIS,3364,-0.015 [-0.018--0.01],4.918e-25,***,Other disorders of skin and subcutaneous tissue,Skin
F5_PANIC,375,-0.016 [-0.021--0.01],0.008,**,Panic disorder,Mental and behavioural
M13_FOREIGNBODY,77,-0.016 [-0.020--0.01],4.340e-07,***,Residual foreign body in soft tissue,Musculoskeletal
H8_MIDDLEMASTOID,2761,-0.016 [-0.019--0.01],8.847e-17,***,Diseases of middle ear and mastoid,Ear and mastoid
PRIM_COXARTHROSIS,939,-0.016 [-0.020--0.01],1.564e-13,***,"Primary coxarthrosis, bilateral",Musculoskeletal
M13_OSTEOMYELITIS,308,-0.017 [-0.020--0.01],4.997e-23,***,Osteomyelitis,Musculoskeletal
M13_PYOGARTH,525,-0.017 [-0.020--0.02],1.767e-50,***,Pyogenic arthritis,Musculoskeletal
H8_PERFORATION,143,-0.018 [-0.023--0.01],1.021e-07,***,Perforation of tympanic membrane,Ear and mastoid
O15_MATERN_HYPERT_UNS,90,-0.018 [-0.021--0.02],1.148e-29,***,Unspecified maternal hypertension,Pregnancy
M13_ARTHTROSIS_COX_PRIM_ICD10,4085,-0.020 [-0.023--0.02],1.913e-51,***,"Coxarthrosis, primary",Musculoskeletal
K11_DISLIVOTH,287,-0.021 [-0.025--0.02],4.900e-20,***,Other diseases of liver,Digestive
N14_CHRONKIDNEYDIS,1777,-0.021 [-0.023--0.02],9.610e-60,***,Chronic kidney disease,Genitourinary
M13_DORSOPATHY,8797,-0.021 [-0.024--0.02],5.405e-41,***,Dorsopathies,Musculoskeletal
L12_LICHSIMPANDPRURIGO,167,-0.021 [-0.025--0.02],1.237e-23,***,Lichen simplex chronicus and prurigo,Skin
H7_CATARACTSENILE,4936,-0.021 [-0.024--0.02],2.058e-51,***,Senile cataract,Eye and adnexa
M13_INTERVERTEB,3685,-0.022 [-0.025--0.02],3.901e-30,***,Other intervertebral disc disorders,Musculoskeletal
L12_DERMATITISNAS,2477,-0.022 [-0.025--0.02],2.850e-34,***,Dermatitis,Skin
H7_OCUPAIN,174,-0.022 [-0.028--0.02],1.720e-10,***,Ocular pain,Eye and adnexa
M13_SPONDYLOSIS,854,-0.022 [-0.027--0.02],4.980e-12,***,Spondylosis,Musculoskeletal
L12_NONIONRADISKINNAS,27,-0.022 [-0.026--0.02],4.151e-22,***,Other and unspecified skin changes due to chronic exposure to nonionizing radiation,Skin
L12_INFECT_SKIN,518,-0.023 [-0.030--0.02],3.038e-05,***,Infections of the skin and subcutaneous tissue,Skin
M13_ARTHROPATHIES,7062,-0.023 [-0.027--0.02],1.038e-26,***,Arthropathies,Musculoskeletal
I9_VEINSOTH,1897,-0.023 [-0.028--0.02],5.721e-14,***,Other disorders of veins,Circulatory
C3_CANCER_WIDE,3272,-0.023 [-0.028--0.02],6.435e-18,***,"Malignant neoplasm, wide definition for exclusion",Neoplasms
M13_ARTHTROSIS_COX,3783,-0.025 [-0.027--0.02],6.276e-72,***,Coxarthrosis,Musculoskeletal
M13_ARTHROSIS_KNEE,5080,-0.026 [-0.030--0.02],1.058e-26,***,Gonarthrosis,Musculoskeletal
AB1_BACT_INTEST_OTH,357,-0.026 [-0.031--0.02],1.359e-16,***,Other bacterial intestinal infections,Infectious and parasitic
D3_ANAEMIA_IRONDEF_NAS,859,-0.026 [-0.030--0.02],5.030e-38,***,Other and unspecified iron deficiency,Blood and immune
CD2_BENIGN_THYROID,151,-0.026 [-0.029--0.02],2.178e-71,***,Benign neoplasm of thyroid gland,Neoplasms
G6_DEGENOTH,14,-0.027 [-0.035--0.02],5.536e-04,***,Other and unspecified degenerative diseases of nervous system,Nervous
M13_IMPINGEMENT,202,-0.028 [-0.037--0.02],0.002,**,Impingement syndrome of shoulder,Musculoskeletal
AB1_ZOSTER,268,-0.028 [-0.033--0.02],1.373e-28,***,Zoster [herpes zoster],Infectious and parasitic
O15_MATERN_CARE_OTHER,240,-0.028 [-0.036--0.02],2.219e-07,***,Maternal care for other known or suspected fetal problems,Pregnancy
M13_SPINSTENOSIS,4505,-0.029 [-0.031--0.03],5.701e-122,***,Spinal stenosis,Musculoskeletal
K11_OTHGASTR,253,-0.030 [-0.037--0.02],4.592e-10,***,Other gastritis (incl. Duodenitis),Digestive
M13_THORACISPINEPAIN,151,-0.030 [-0.038--0.02],1.439e-06,***,Pain in thoracic spine,Musculoskeletal
G6_NERPLEX,2804,-0.031 [-0.035--0.03],8.572e-47,***,"Nerve, nerve root and plexus disorders",Nervous
E4_LIPOPROTNAS,242,-0.032 [-0.038--0.03],1.866e-23,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
M13_CERVICALGIA,179,-0.033 [-0.040--0.03],7.244e-14,***,Cervicalgia,Musculoskeletal
M13_DORSOPATHYOTH,5393,-0.033 [-0.037--0.03],7.229e-55,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
M13_ARTHROSIS,4684,-0.034 [-0.038--0.03],3.161e-37,***,Arthrosis,Musculoskeletal
L12_OTHERCONTACT,39,-0.034 [-0.044--0.02],2.583e-05,***,Other contact dermatitis,Skin
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE,25,-0.034 [-0.038--0.03],5.145e-52,***,"Phlebitis and thrombophlebitis of lower extremities, unspecified, drug-induced",Ear and mastoid
N14_MESNRUIRREG,1548,-0.036 [-0.043--0.03],2.468e-22,***,"Excessive, frequent and irregular menstruation",Genitourinary
H7_EYELIDDIS,147,-0.037 [-0.049--0.02],7.872e-04,***,Other disorders of eyelid,Eye and adnexa
N14_RENFAILNAS,135,-0.038 [-0.045--0.03],2.536e-23,***,Unspecified kidney failure,Genitourinary
M13_DORSALGIANAS,1009,-0.039 [-0.043--0.03],2.384e-75,***,Other/unspecified dorsalgia,Musculoskeletal
F5_ALCOHOL_DEPENDENCE,95,-0.040 [-0.051--0.03],2.621e-08,***,Alcohol dependence,Mental and behavioural
AUD,259,-0.041 [-0.049--0.03],1.778e-22,***,"Alcohol use disorder, ICD-based",Mental and behavioural
H7_VITRBODYGLOBE,276,-0.042 [-0.050--0.03],2.403e-17,***,Disorders of vitreous body,Eye and adnexa
M13_OSTEOCHONDRO,166,-0.042 [-0.055--0.03],1.599e-05,***,Osteopathies and chondropathies,Musculoskeletal
O15_COMPLIC_LAB_DELIV,170,-0.044 [-0.058--0.03],6.746e-04,***,Complications of labour and delivery,Pregnancy
AB1_GASTROENTERITIS_NOS,923,-0.045 [-0.051--0.04],5.802e-35,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
K11_FEMHER,59,-0.054 [-0.072--0.04],0.001,**,Femoral hernia,Digestive
CD2_INSITU_BLADDER,34,-0.054 [-0.060--0.05],1.025e-65,***,"Carcinoma in situ, bladder",Neoplasms
I9_SEQULAE,126,-0.054 [-0.066--0.04],1.096e-15,***,Sequelae of cerebrovascular disease,Circulatory
