Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
RHEUMA_NOS,13051,0.027 [0.025-0.03],3.171e-191,***,Other/unspecified rheumatoid arthritis,Musculoskeletal
RHEUMA_SEROPOS_WIDE,21443,0.026 [0.025-0.03],1.000e-315,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
O15_LABOUR_MALPOS,202,0.026 [0.018-0.03],1.702e-04,***,Obstructed labour due to malposition and malpresentation of fetus,Pregnancy
I9_PERICAOTH,47,0.026 [0.016-0.04],0.033,*,Other diseases of pericardium,Circulatory
K11_GULC,244,0.025 [0.019-0.03],2.976e-10,***,Gastric ulcer,Digestive
H7_GLAUCSUSP,1846,0.025 [0.021-0.03],2.380e-31,***,Glaucoma suspect,Eye and adnexa
M13_OSTEOMYELITIS,308,0.025 [0.018-0.03],1.333e-08,***,Osteomyelitis,Musculoskeletal
I9_AORTANEUR,1277,0.025 [0.021-0.03],1.141e-47,***,Aortic aneurysm,Circulatory
CD2_FOLLICULAR_LYMPHOMA,5808,0.025 [0.023-0.03],9.391e-176,***,"Follicular lymphoma, hilmo",Neoplasms
K11_CHOLECYST,114,0.024 [0.016-0.03],0.001,**,Cholecystitis,Digestive
O15_GESTAT_HYPERT,476,0.024 [0.018-0.03],1.393e-10,***,Gestational [pregnancy-induced] hypertension,Pregnancy
J10_EMPHYSEMA,365,0.024 [0.018-0.03],2.199e-10,***,Emphysema,Respiratory
AD_AM,451,0.023 [0.020-0.03],1.068e-33,***,Alzheimer disease (Atypical or mixed),Nervous
G6_OTHDEMYEL,3560,0.023 [0.020-0.03],1.335e-63,***,Other demyelinating diseases of the central nervous system,Nervous
J10_NASALPOLYP,7370,0.023 [0.020-0.03],9.906e-51,***,Nasal polyp,Respiratory
H7_IRIDOCYCLITIS,22983,0.022 [0.021-0.02],2.314e-270,***,Iridocyclitis,Eye and adnexa
I9_VARICVE,10262,0.022 [0.019-0.02],5.490e-55,***,Varicose veins,Circulatory
ULCERPROCT,1091,0.022 [0.016-0.03],7.041e-08,***,Ulcerative proctitis,Digestive
O15_COMPLIC_PUERP,203,0.021 [0.014-0.03],0.020,*,Complications predominantly related to the puerperium,Pregnancy
CD2_BENIGN_OVARY,144,0.021 [0.014-0.03],0.004,**,Benign neoplasm of ovary,Neoplasms
M13_OLECRANONBURSITIS,147,0.021 [0.017-0.03],2.731e-14,***,Olecranon bursitis,Musculoskeletal
RHEUMA_SERONEG,8327,0.021 [0.018-0.02],4.524e-49,***,Seronegative rheumatoid arthritis,Musculoskeletal
KRA_PSY_DEMENTIA,2863,0.020 [0.018-0.02],4.928e-67,***,Any dementia,Mental and behavioural
N14_ENDOMETRIOSIS_UTERUS,193,0.020 [0.015-0.03],9.608e-09,***,Adenomyosis (Endometriosis of uterus),Genitourinary
M13_PSORIARTH,11111,0.020 [0.018-0.02],3.221e-125,***,Psoriatic arthropathies,Musculoskeletal
CD2_BENIGN_MELANOCYTIC,521,0.020 [0.015-0.02],5.526e-09,***,Melanocytic naevi,Neoplasms
K11_DIAHER,628,0.019 [0.015-0.02],2.710e-10,***,Diaphragmatic hernia,Digestive
AB1_VIRAL_WARTS,3425,0.018 [0.015-0.02],4.304e-23,***,Viral warts,Infectious and parasitic
I9_THAORTANEUR,1182,0.018 [0.016-0.02],7.135e-46,***,Thoracic aortic aneurysm,Circulatory
F5_DEMENTIA,3309,0.018 [0.016-0.02],7.331e-62,***,Dementia,Mental and behavioural
L12_PAPULOSQUAMOUS,16405,0.018 [0.015-0.02],1.423e-52,***,Papulosquamous disorders,Skin
N14_ENDOMETRIOSIS,3268,0.018 [0.015-0.02],8.143e-37,***,Endometriosis,Genitourinary
H7_GLAUCOMA,6452,0.017 [0.015-0.02],5.477e-31,***,Glaucoma,Eye and adnexa
M13_SYSTSLCE,1075,0.017 [0.013-0.02],3.923e-12,***,Systemic sclerosis,Musculoskeletal
L12_PSORI_VULG,15019,0.017 [0.016-0.02],6.681e-117,***,Psoriasis vulgaris,Skin
H7_BLINDANDVISIMPAIRMENT,214,0.017 [0.011-0.02],0.035,*,Visual impairment including blindness (binocular or monocular),Eye and adnexa
G6_NEURODEGENERATIVE,4070,0.017 [0.014-0.02],2.014e-48,***,Unspecific neurodegenerative disorder,Nervous
H7_BLINDMONOCULAR,75,0.016 [0.013-0.02],9.762e-17,***,"Blindness, monocular",Eye and adnexa
F5_ALZHDEMENT,2076,0.016 [0.014-0.02],2.137e-64,***,Dementia in Alzheimer disease,Mental and behavioural
L12_PSORIASIS,18203,0.016 [0.014-0.02],5.935e-73,***,Psoriasis,Skin
L12_PSORI_NAS,8866,0.014 [0.013-0.02],5.737e-92,***,Other and unspecified psoriasis,Skin
M13_GOUT,3183,0.014 [0.011-0.02],1.442e-09,***,Gout,Musculoskeletal
PRIM_COXARTHROSIS,939,0.013 [0.009-0.02],4.314e-04,***,"Primary coxarthrosis, bilateral",Musculoskeletal
O15_LABOUR_UMBILICAL,119,0.013 [0.010-0.02],1.952e-09,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
G6_ALZHEIMER,2982,0.013 [0.011-0.01],1.477e-44,***,Alzheimer disease,Nervous
SPONDYLOARTHRITIS,25038,0.013 [0.012-0.01],2.870e-146,***,Spondyloarthritis,Musculoskeletal
O15_EXCESS_VOMIT_PREG,226,0.012 [0.008-0.02],9.998e-05,***,Excessive vomiting in pregnancy,Pregnancy
CD2_BENIGN_LEIOMYOMA_UTERI,9079,0.011 [0.009-0.01],5.142e-22,***,Leiomyoma of uterus,Neoplasms
O15_MATERN_HYPERT_UNS,90,0.010 [0.008-0.01],1.284e-12,***,Unspecified maternal hypertension,Pregnancy
N14_ENDOMETRIOSIS_DEEP,670,0.009 [0.006-0.01],3.869e-04,***,Deep endometriosis,Genitourinary
CD2_BENIGN_THYROID,151,0.009 [0.007-0.01],2.409e-06,***,Benign neoplasm of thyroid gland,Neoplasms
M13_SPONDYLINFLAMNAS,14599,0.009 [0.008-0.01],9.153e-91,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
H7_CORNEALOTH,568,0.009 [0.007-0.01],7.396e-21,***,Other disorders of cornea,Eye and adnexa
M13_CALCIFICTEND,177,0.009 [0.006-0.01],0.004,**,Calcific tendinitis of shoulder,Musculoskeletal
E4_PCOS,353,0.009 [0.006-0.01],4.131e-08,***,Polycystic ovarian syndrome,Endocrine and metabolic
C3_THYROID_GLAND,1116,0.009 [0.007-0.01],4.434e-24,***,Malignant neoplasm of thyroid gland,Neoplasms
N14_ENDOMETRIOSIS_OVARY,2678,0.009 [0.007-0.01],4.413e-17,***,Endometriosis of ovary,Genitourinary
G6_RLS,898,0.008 [0.007-0.01],2.562e-15,***,Restless leg syndrome,Nervous
M13_ANKYLOSPON,29005,0.008 [0.007-0.01],6.265e-160,***,Ankylosing spondylitis,Musculoskeletal
G6_PARKINSON,2693,0.008 [0.007-0.01],6.269e-79,***,Parkinson's disease,Nervous
H7_HEREDRETINADYST,308,0.006 [0.005-0.01],9.536e-08,***,Hereditary retinal dystrophy,Eye and adnexa
GOUT_IDIO,1453,0.006 [0.005-0.01],1.451e-10,***,Idiopathic gout,Musculoskeletal
IPF,3405,0.005 [0.004-0.01],1.326e-55,***,Idiopathic pulmonary fibrosis,Respiratory
H7_KERATOCONUS,1133,0.004 [0.003-0.00],5.809e-25,***,Hereditary corneal dystrophies,Eye and adnexa
D3_HEREDOTHCLOFACTORS,1112,0.002 [0.002-0.00],6.884e-13,***,Hereditary deficiency of other clotting factors,Blood and immune
E4_IRON_MET,3833,0.002 [0.001-0.00],4.365e-04,***,Disorders of iron metabolism,Endocrine and metabolic
THROMBOCYTAEMIA,728,-0.003 [-0.004--0.00],5.367e-07,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
M13_FIBROBLASTIC,2687,-0.004 [-0.006--0.00],0.043,*,Fibroblastic disorders,Musculoskeletal
H8_OTOSCLE,2888,-0.005 [-0.006--0.00],3.699e-11,***,Otosclerosis,Ear and mastoid
H7_DISORDERLENSNAS,160,-0.005 [-0.006--0.00],1.897e-12,***,Other specified and unspecified disorders of lens,Eye and adnexa
E4_PLASMAPROT,960,-0.005 [-0.006--0.00],1.437e-28,***,"Disorders of plasma-protein metabolism, not elsewhere classified",Endocrine and metabolic
G6_MS,12132,-0.006 [-0.007--0.00],2.256e-12,***,MS-disease / Multiple Sclerosis,Nervous
D3_OTHERBLOOD,428,-0.006 [-0.008--0.00],0.008,**,Other diseases of blood and blood-forming organs,Blood and immune
H7_GLAUCOMA_NTG,563,-0.006 [-0.009--0.00],1.884e-04,***,Normotensive glaucoma,Eye and adnexa
N14_HYPERTROPHYBREAST,1659,-0.006 [-0.009--0.00],0.006,**,Hypertrophy of breast,Genitourinary
C3_MELANOMA_SKIN,2304,-0.007 [-0.008--0.01],1.871e-11,***,Malignant melanoma of skin,Neoplasms
DRY_AMD,4885,-0.007 [-0.009--0.01],3.612e-13,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
C3_BASAL_CELL_CARCINOMA,10907,-0.008 [-0.011--0.01],3.588e-07,***,Basal cell carcinoma,Neoplasms
E4_GOITRENAS,1714,-0.009 [-0.010--0.01],3.183e-23,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
M13_CRYSTALARTH,168,-0.009 [-0.011--0.01],7.462e-08,***,Other crystal arthropathies,Musculoskeletal
E4_GOITREMULTINOD,6287,-0.010 [-0.012--0.01],1.636e-21,***,Nontoxic multinodular goitre,Endocrine and metabolic
I9_CARDMYO,446,-0.011 [-0.014--0.01],0.010,*,Cardiomyopathy,Circulatory
CHIRBIL_PRIM,2402,-0.011 [-0.014--0.01],1.367e-12,***,Primary biliary cholangitis (PBC),Digestive
D3_ANAEMIA_FOLATEDEF,76,-0.012 [-0.014--0.01],2.008e-13,***,Folate deficiency anaemia,Blood and immune
CD2_BENIGN_BREAST,154,-0.013 [-0.017--0.01],0.024,*,Benign neoplasm of breast,Neoplasms
C3_OTHER_SKIN,9911,-0.013 [-0.015--0.01],4.102e-13,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
E4_OBESITY,3239,-0.013 [-0.017--0.01],1.271e-05,***,Obesity,Endocrine and metabolic
M13_VARUS,203,-0.014 [-0.015--0.01],2.865e-105,***,"Varus deformity, not elsewhere classified",Musculoskeletal
N14_BREAST,659,-0.014 [-0.020--0.01],0.004,**,Disorders of breast,Genitourinary
MUCOPROCT,4157,-0.015 [-0.019--0.01],7.602e-05,***,Mucosal proctocolitis,Digestive
E4_THYROIDNASOTH,177,-0.015 [-0.018--0.01],3.867e-19,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
K11_ORALCYST,104,-0.016 [-0.021--0.01],1.836e-04,***,"Cysts of oral region, not elsewhere classified",Digestive
DM_NEUROPATHY,5299,-0.016 [-0.019--0.01],1.098e-16,***,Diabetic neuropathy,Endocrine and metabolic
E4_MINERAL_MET,806,-0.016 [-0.018--0.01],8.977e-30,***,Disorders of mineral metabolism,Endocrine and metabolic
N14_CERVICAL_DYSPLASIA_ALL,5631,-0.017 [-0.021--0.01],2.749e-09,***,All dysplastic lesions of the cervix uteri,Genitourinary
E4_OBESITYNAS,1620,-0.017 [-0.021--0.01],2.807e-08,***,"Obesity, other/unspecified",Endocrine and metabolic
K11_CHOLELITH,10661,-0.017 [-0.020--0.01],5.042e-21,***,Cholelithiasis,Digestive
H7_DIVERGSTRAB,291,-0.018 [-0.020--0.01],8.900e-31,***,Divergent concomitant strabismus,Eye and adnexa
O15_PLAC_DISORD,65,-0.018 [-0.022--0.01],8.023e-12,***,Placental disorders,Pregnancy
I9_ANGINA,5810,-0.018 [-0.023--0.01],1.231e-06,***,Angina pectoris,Circulatory
H8_PERFORATION,143,-0.019 [-0.024--0.01],1.170e-05,***,Perforation of tympanic membrane,Ear and mastoid
M13_MENISCUSDERANGEMENTS,937,-0.019 [-0.027--0.01],0.043,*,Meniscus derangement,Musculoskeletal
I9_CHD,6392,-0.020 [-0.025--0.01],1.672e-09,***,Major coronary heart disease event,Circulatory
I9_HYPTENS,25620,-0.020 [-0.024--0.02],3.552e-21,***,Hypertension,Circulatory
L12_ACTINKERA,6785,-0.021 [-0.023--0.02],2.305e-41,***,Actinic keratosis,Skin
ULCERNAS,2224,-0.021 [-0.027--0.01],3.250e-05,***,"Ulcerative colitis, NAS",Digestive
N14_HYDROCELE,199,-0.021 [-0.028--0.02],5.662e-06,***,Hydrocele,Genitourinary
M13_ARTHROSIS,4684,-0.022 [-0.030--0.01],9.947e-04,***,Arthrosis,Musculoskeletal
C3_CERVIX_UTERI,81,-0.022 [-0.026--0.02],6.358e-24,***,Malignant neoplasm of cervix uteri,Neoplasms
K11_COELIAC,42111,-0.023 [-0.023--0.02],1.000e-315,***,Coeliac disease,Digestive
L12_ULCERLOWLIMB,2421,-0.024 [-0.030--0.02],1.626e-07,***,"Ulcer of lower limb, not elsewhere classified",Skin
D3_ANAEMIA_B12_DEF,5007,-0.024 [-0.027--0.02],1.638e-35,***,Vitamin B12 deficiency anaemia,Blood and immune
AUD,259,-0.024 [-0.032--0.02],1.018e-05,***,"Alcohol use disorder, ICD-based",Mental and behavioural
E4_GLUCOPANCREAS,8980,-0.027 [-0.029--0.03],6.156e-168,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
CD2_BENIGN_COLON_NOS,212,-0.030 [-0.039--0.02],1.278e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_CHRONPANC,105,-0.030 [-0.036--0.02],8.499e-18,***,Chronic pancreatitis,Digestive
H8_HL_PRESBY,136,-0.031 [-0.039--0.02],1.048e-07,***,Presbycusis,Ear and mastoid
I9_IHD,7725,-0.032 [-0.037--0.03],7.245e-21,***,"Ischaemic heart disease, wide definition",Circulatory
M13_SPONDYLOSIS,854,-0.032 [-0.044--0.02],0.011,*,Spondylosis,Musculoskeletal
K11_PANCOTH,29,-0.032 [-0.044--0.02],0.015,*,Other diseases of pancreas,Digestive
POLLENALLERG,487,-0.033 [-0.044--0.02],0.002,**,Pollen allergy,Respiratory
H8_HL_SEN_NAS,5357,-0.033 [-0.042--0.03],4.604e-10,***,Sensorineural hearing loss,Ear and mastoid
I9_HYPTENSESS,17746,-0.034 [-0.038--0.03],8.364e-46,***,"Hypertension, essential",Circulatory
C3_HEPATOCELLU_CARC,441,-0.034 [-0.037--0.03],1.119e-129,***,Hepatocellular carcinoma,Neoplasms
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,-0.035 [-0.039--0.03],2.796e-59,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
M13_ARTHROSIS_KNEE,5080,-0.035 [-0.041--0.03],4.917e-30,***,Gonarthrosis,Musculoskeletal
DM_NEPHROPATHY,7402,-0.036 [-0.039--0.03],5.608e-132,***,Diabetic nephropathy,Genitourinary
K11_OTHGASTR,253,-0.037 [-0.044--0.03],9.899e-19,***,Other gastritis (incl. Duodenitis),Digestive
PRIM_KNEEARTHROSIS,1523,-0.038 [-0.044--0.03],9.038e-38,***,"Primary gonarthrosis, bilateral",Musculoskeletal
AUTOHEP,2902,-0.040 [-0.041--0.04],1.000e-315,***,Autoimmune hepatitis,Digestive
