Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
M13_GIANTCELL,1909,0.040 [0.037-0.04],3.448e-171,***,Giant cell arteritis,Musculoskeletal
I9_POSTAMI,149,0.038 [0.029-0.05],3.427e-12,***,Status post-ami,Circulatory
M13_PYOGARTH,525,0.037 [0.034-0.04],1.866e-78,***,Pyogenic arthritis,Musculoskeletal
NEURODEGOTH,4178,0.036 [0.032-0.04],5.735e-48,***,Other degenerative diseases of the nervous system,Nervous
L12_PAPULOSQUAMOUS,16404,0.036 [0.034-0.04],1.000e-315,***,Papulosquamous disorders,Skin
M13_POLYARTHRITIS,1672,0.036 [0.033-0.04],1.378e-118,***,"Polyarthritis, unspecified",Musculoskeletal
C3_ANUS_ANALCANAL,76,0.035 [0.028-0.04],6.208e-19,***,Malignant neoplasm of anus and anal canal,Neoplasms
M13_POLYARTHROPATHIES,18752,0.035 [0.033-0.04],2.328e-232,***,Polyarthropathies,Musculoskeletal
G6_XTRAPYROTH,275,0.035 [0.028-0.04],1.417e-17,***,Other extrapyramidal and movement disorders in other diseases,Nervous
K11_CHOLECYST,114,0.034 [0.021-0.05],0.031,*,Cholecystitis,Digestive
J10_PERITONSABSC,1910,0.033 [0.026-0.04],2.363e-12,***,Peritonsillar abscess,Respiratory
J10_NASALPOLYP,7370,0.033 [0.030-0.03],3.532e-158,***,Nasal polyp,Respiratory
M13_MENISCUSDERANGEMENTS,937,0.032 [0.020-0.04],0.014,*,Meniscus derangement,Musculoskeletal
AB1_VIRAL_WARTS,3425,0.031 [0.029-0.03],9.932e-107,***,Viral warts,Infectious and parasitic
CD2_BENIGN_THYROID,151,0.031 [0.028-0.03],2.040e-113,***,Benign neoplasm of thyroid gland,Neoplasms
DM_NEOVASCULAR_GLAUCOMA,434,0.031 [0.025-0.04],5.508e-23,***,Neovascular glaucoma,Eye and adnexa
J10_PLEURPLAGUE,310,0.030 [0.027-0.03],4.826e-95,***,Pleural plaque,Respiratory
L12_PSORIASIS,18202,0.029 [0.028-0.03],1.000e-315,***,Psoriasis,Skin
H7_CONJUNCTIVITISACUNONATOPIC,214,0.029 [0.020-0.04],1.610e-04,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
L12_PSORI_VULG,15018,0.029 [0.028-0.03],1.000e-315,***,Psoriasis vulgaris,Skin
H7_OPTNERVE,2671,0.029 [0.025-0.03],4.988e-40,***,Disorders of optic nerve and visual pathways,Eye and adnexa
I9_VTE,4387,0.029 [0.024-0.03],4.791e-28,***,Venous thromboembolism,Circulatory
I9_VARICVE,10262,0.029 [0.026-0.03],2.447e-84,***,Varicose veins,Circulatory
N14_DIALYSIS,1620,0.029 [0.025-0.03],5.542e-52,***,Dialysis,Genitourinary
E4_LIPOPROT,7076,0.028 [0.019-0.04],0.002,**,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
H7_GLAUCNAS,69,0.028 [0.022-0.03],7.594e-16,***,Other and unspecified glaucoma,Eye and adnexa
H7_IRIDONAS,4666,0.028 [0.027-0.03],1.000e-315,***,Other and unspecified iridocyclitis,Eye and adnexa
N14_OTHPENIS,232,0.027 [0.021-0.03],2.970e-12,***,Other disorders of penis,Genitourinary
M13_PSORIARTH,11110,0.027 [0.026-0.03],1.000e-315,***,Psoriatic arthropathies,Musculoskeletal
H7_OCUPAIN,174,0.027 [0.022-0.03],2.272e-19,***,Ocular pain,Eye and adnexa
K11_HERNIA,6152,0.026 [0.022-0.03],4.377e-24,***,Hernia,Digestive
L12_PSORI_NAS,8865,0.026 [0.025-0.03],1.000e-315,***,Other and unspecified psoriasis,Skin
H7_RETINASEPAR,44,0.025 [0.018-0.03],3.075e-05,***,Separation of retinal layers (serosa),Eye and adnexa
G6_EPIPAROX,1509,0.025 [0.017-0.03],1.090e-04,***,Episodal and paroxysmal disorders,Nervous
M13_RHEUMA,20944,0.025 [0.024-0.03],1.000e-315,***,Rheumatoid arthritis,Musculoskeletal
L12_LICHENSIMPLEX,206,0.025 [0.022-0.03],9.416e-59,***,Lichen simplex chronicus,Skin
M13_ARTHROSIS_POLY,390,0.025 [0.019-0.03],4.570e-10,***,Polyarthrosis,Musculoskeletal
H7_RETINALDETACHBREAK,53,0.025 [0.016-0.03],0.003,**,Retinal detachment with retinal break,Eye and adnexa
CD2_INSITU_BLADDER,34,0.024 [0.019-0.03],2.333e-12,***,"Carcinoma in situ, bladder",Neoplasms
L12_ATROPHICSKIN,3167,0.024 [0.020-0.03],8.289e-26,***,Atrophic disorders of skin,Skin
CD2_INSITU_CERVIX_UTERI,1636,0.023 [0.020-0.03],3.979e-33,***,Carcinoma in situ of cervix uteri,Neoplasms
K11_CHRONPANC,105,0.023 [0.018-0.03],2.822e-10,***,Chronic pancreatitis,Digestive
H7_SCLERACORNEA,15425,0.023 [0.021-0.03],8.844e-99,***,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
RHEUMA_SEROPOS_WIDE,21443,0.023 [0.022-0.02],1.000e-315,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
RHEUMA_OTHER_WIDE,12512,0.023 [0.021-0.02],1.064e-174,***,"Other (seronegative) rheumatoid arthritis, wide",Musculoskeletal
N14_OVARYCYST,986,0.023 [0.018-0.03],4.695e-17,***,Ovarian cyst,Genitourinary
RHEUMA_NOS,13051,0.021 [0.020-0.02],2.075e-253,***,Other/unspecified rheumatoid arthritis,Musculoskeletal
C3_CLL_WIDE,431,0.021 [0.019-0.02],2.477e-78,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
G6_NEURODEGENERATIVE,4069,0.021 [0.019-0.02],6.903e-69,***,Unspecific neurodegenerative disorder,Nervous
CD2_FOLLICULAR_LYMPHOMA,5808,0.021 [0.020-0.02],3.421e-231,***,"Follicular lymphoma, hilmo",Neoplasms
H7_MYOPIA,146,0.020 [0.014-0.03],2.597e-07,***,Myopia,Eye and adnexa
H8_HL_PRESBY,136,0.019 [0.013-0.02],5.194e-06,***,Presbycusis,Ear and mastoid
RHEUMA_SERONEG,8327,0.019 [0.017-0.02],7.586e-77,***,Seronegative rheumatoid arthritis,Musculoskeletal
M13_SYSTSLCE,1075,0.019 [0.015-0.02],6.024e-22,***,Systemic sclerosis,Musculoskeletal
N14_OTHNONINFUTER,645,0.018 [0.015-0.02],1.991e-22,***,"Other noninflammatory disorders of uterus, except cervix",Genitourinary
KRA_PSY_DEMENTIA,2863,0.018 [0.015-0.02],3.189e-38,***,Any dementia,Mental and behavioural
F5_DEMENTIA,3308,0.017 [0.015-0.02],1.293e-42,***,Dementia,Mental and behavioural
M13_DORSOPATHY,8797,0.017 [0.011-0.02],0.013,*,Dorsopathies,Musculoskeletal
CD2_BENIGN_PITUITARY_CRANIPHAR,90,0.016 [0.012-0.02],6.489e-08,***,"Benign neoplasm: Pituitary gland, craniopharyngeal duct",Neoplasms
G6_ALZHEIMER,2982,0.016 [0.014-0.02],1.188e-49,***,Alzheimer disease,Nervous
M13_SPONDYLOPATHY,12014,0.016 [0.013-0.02],6.623e-23,***,Spondylopathies,Musculoskeletal
O15_PLAC_DISORD,65,0.015 [0.012-0.02],9.006e-16,***,Placental disorders,Pregnancy
G6_CEROEDEMA,11,0.015 [0.011-0.02],5.680e-09,***,Cerebral oedema,Nervous
F5_ALZHDEMENT,2076,0.014 [0.012-0.02],4.236e-34,***,Dementia in Alzheimer disease,Mental and behavioural
G6_OTHDEMYEL,3560,0.014 [0.012-0.02],4.687e-45,***,Other demyelinating diseases of the central nervous system,Nervous
CD2_LYMPHOID_LEUKAEMIA,767,0.014 [0.011-0.02],2.284e-15,***,Lymphoid leukaemia,Neoplasms
J10_PNEUMONONBACT,76,0.014 [0.009-0.02],0.003,**,"Pneumonia due to other infectious organisms, not elsewhere classified",Respiratory
N14_CALCUKIDUR,1321,0.012 [0.008-0.02],0.001,**,Calculus of kidney and ureter,Genitourinary
M13_FOREIGNBODY,77,0.012 [0.008-0.02],0.002,**,Residual foreign body in soft tissue,Musculoskeletal
E4_LACTONAS,2420,0.012 [0.011-0.01],1.217e-200,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
H7_IRIDOCYCLITIS,22983,0.011 [0.011-0.01],3.820e-139,***,Iridocyclitis,Eye and adnexa
F5_PTSD,319,0.011 [0.008-0.01],1.584e-05,***,Post-traumatic stress disorder,Mental and behavioural
M13_ANKLEFOOT,33,0.011 [0.007-0.01],0.009,**,Other acquired deformities of ankle and foot,Musculoskeletal
G6_MYONEU,229,0.010 [0.007-0.01],0.004,**,Diseases of the myoneural junction and muscle,Nervous
H7_CORNEALNAS,323,0.010 [0.006-0.01],0.005,**,Other and unspecified corneal deformities and disorders,Eye and adnexa
N14_ENDOMETRIOSIS,3268,0.009 [0.008-0.01],1.270e-17,***,Endometriosis,Genitourinary
C3_THYROID_GLAND,1116,0.008 [0.007-0.01],9.525e-29,***,Malignant neoplasm of thyroid gland,Neoplasms
N14_HYPERTROPHYBREAST,1658,0.008 [0.006-0.01],2.930e-09,***,Hypertrophy of breast,Genitourinary
N14_ENDOMETRIOSIS_DEEP,670,0.008 [0.006-0.01],2.439e-07,***,Deep endometriosis,Genitourinary
M13_GOUT,3183,0.008 [0.005-0.01],4.277e-05,***,Gout,Musculoskeletal
O15_MATERN_HYPERT_UNS,90,0.007 [0.005-0.01],8.522e-05,***,Unspecified maternal hypertension,Pregnancy
SPONDYLOARTHRITIS,25038,0.006 [0.006-0.01],7.895e-71,***,Spondyloarthritis,Musculoskeletal
G6_ALS,180,0.005 [0.003-0.01],0.021,*,Motor neuron disease,Nervous
M13_ANKYLOSPON,29005,0.004 [0.004-0.00],8.442e-83,***,Ankylosing spondylitis,Musculoskeletal
M13_SPONDYLINFLAMNAS,14599,0.004 [0.004-0.00],6.610e-35,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
GOUT_IDIO,1453,0.004 [0.003-0.00],3.157e-07,***,Idiopathic gout,Musculoskeletal
N14_ENDOMETRIOSIS_OVARY,2678,0.004 [0.002-0.00],0.022,*,Endometriosis of ovary,Genitourinary
E4_PORBILIR,370,0.003 [0.002-0.00],0.002,**,Disorders of porphyrin and bilirubin metabolism,Endocrine and metabolic
I9_HYPERTROCARDMYOP,483,-0.002 [-0.003--0.00],6.558e-06,***,Hypertrophic cardiomyopathy,Circulatory
D3_COAGDEFNAS,3629,-0.003 [-0.004--0.00],1.335e-14,***,Other and unspecified coagulation defects,Blood and immune
IPF,3405,-0.003 [-0.004--0.00],1.909e-26,***,Idiopathic pulmonary fibrosis,Respiratory
G6_PARKINSON,2693,-0.005 [-0.005--0.00],3.516e-25,***,Parkinson's disease,Nervous
G6_MS,12132,-0.005 [-0.006--0.00],2.417e-17,***,MS-disease / Multiple Sclerosis,Nervous
I9_AF,9820,-0.007 [-0.008--0.01],5.987e-14,***,Atrial fibrillation and flutter,Circulatory
H7_GLAUCOMA_NTG,563,-0.007 [-0.008--0.01],8.150e-13,***,Normotensive glaucoma,Eye and adnexa
H7_HEREDRETINADYST,308,-0.007 [-0.009--0.01],2.487e-11,***,Hereditary retinal dystrophy,Eye and adnexa
I9_HYPTENS,25620,-0.007 [-0.010--0.00],9.626e-04,***,Hypertension,Circulatory
I9_CARDMYO,446,-0.007 [-0.010--0.00],0.042,*,Cardiomyopathy,Circulatory
M13_VARUS,203,-0.008 [-0.009--0.01],3.549e-31,***,"Varus deformity, not elsewhere classified",Musculoskeletal
DM_NEUROPATHY,5299,-0.008 [-0.011--0.01],8.426e-05,***,Diabetic neuropathy,Endocrine and metabolic
E4_MINERAL_MET,806,-0.008 [-0.009--0.01],5.384e-31,***,Disorders of mineral metabolism,Endocrine and metabolic
DRY_AMD,4885,-0.009 [-0.010--0.01],4.748e-23,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
CHIRBIL_PRIM,2402,-0.009 [-0.011--0.01],1.055e-14,***,Primary biliary cholangitis (PBC),Digestive
H8_OTOSCLE,2888,-0.010 [-0.011--0.01],4.048e-40,***,Otosclerosis,Ear and mastoid
E4_GOITREMULTINOD,6287,-0.011 [-0.012--0.01],9.461e-122,***,Nontoxic multinodular goitre,Endocrine and metabolic
K11_UMBHER,2034,-0.011 [-0.013--0.01],6.254e-18,***,Umbilical hernia,Digestive
M13_EARLY_LUMBAR_PROLAPSE,506,-0.011 [-0.014--0.01],3.626e-12,***,"Early lumbar disc prolapse, operated",Musculoskeletal
E4_THYROIDNASOTH,177,-0.012 [-0.014--0.01],3.335e-18,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
E4_OBESITY,3239,-0.013 [-0.016--0.01],3.132e-22,***,Obesity,Endocrine and metabolic
L12_ACTINKERA,6785,-0.014 [-0.016--0.01],6.140e-21,***,Actinic keratosis,Skin
I9_HYPTENSESS,17746,-0.014 [-0.017--0.01],2.029e-20,***,"Hypertension, essential",Circulatory
CD2_BENIGN_MELANOCYTIC_SCALPNECK,136,-0.015 [-0.019--0.01],8.034e-08,***,Melanocytic naevi of scalp and neck,Neoplasms
N14_FEMGENPROL,2263,-0.015 [-0.019--0.01],8.429e-08,***,Female genital prolapse,Genitourinary
E4_OBESITYNAS,1620,-0.015 [-0.017--0.01],6.476e-39,***,"Obesity, other/unspecified",Endocrine and metabolic
HERING_BILATERAL,346,-0.015 [-0.020--0.01],3.413e-05,***,"Inguinal hernia, bilateral",Digestive
N14_CERVICAL_DYSPLASIA_ALL,5631,-0.016 [-0.019--0.01],2.891e-17,***,All dysplastic lesions of the cervix uteri,Genitourinary
K11_ORALCYST,104,-0.016 [-0.022--0.01],0.011,*,"Cysts of oral region, not elsewhere classified",Digestive
D3_ANAEMIAINCHRONICDISEASE,72,-0.016 [-0.022--0.01],0.011,*,Anaemia in chronic diseases classified elsewhere,Blood and immune
D3_ANAEMIA_B12_DEF,5007,-0.016 [-0.019--0.01],7.313e-33,***,Vitamin B12 deficiency anaemia,Blood and immune
K11_FISTULA,485,-0.017 [-0.021--0.01],1.067e-10,***,Colonic or urogenital fistula,Digestive
K11_COELIAC,42109,-0.017 [-0.017--0.02],1.000e-315,***,Coeliac disease,Digestive
K11_DIVERTIC,4845,-0.017 [-0.020--0.01],2.475e-24,***,Diverticular disease of intestine,Digestive
KRA_PSY_SUBSTANCE,742,-0.018 [-0.023--0.01],5.798e-05,***,Substance abuse,Mental and behavioural
I9_ANEURYSM,124,-0.018 [-0.023--0.01],2.908e-07,***,"Cerebral aneurysm, nonruptured",Circulatory
AB1_VIRAL_HEPATITIS,81,-0.018 [-0.024--0.01],0.001,**,Viral hepatitis,Infectious and parasitic
HYPOTE_DRUGS,103,-0.018 [-0.023--0.01],5.943e-08,***,Hypotension due to drugs,Circulatory
E4_GOITRENAS,1714,-0.018 [-0.020--0.02],7.964e-187,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
M13_OSTEONECROSIS,87,-0.018 [-0.025--0.01],0.001,**,Osteonecrosis,Musculoskeletal
ULCERENTER,63,-0.019 [-0.023--0.01],3.511e-10,***,Ulcerative enterocolitis,Digestive
E4_GLUCOPANCREAS,8980,-0.019 [-0.020--0.02],3.233e-119,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
K11_VENTHER,1063,-0.019 [-0.022--0.02],2.260e-32,***,Ventral hernia,Digestive
I9_HYPTENSRD,30,-0.020 [-0.027--0.01],4.712e-05,***,Hypertensive Renal Disease,Circulatory
I9_HYPTENSHD,291,-0.020 [-0.026--0.01],6.965e-08,***,Hypertensive Heart Disease,Circulatory
N14_BREAST,659,-0.022 [-0.029--0.01],2.367e-04,***,Disorders of breast,Genitourinary
H7_CHOROIDRETINA,12847,-0.023 [-0.026--0.02],1.223e-36,***,Disorders of choroid and retina,Eye and adnexa
I9_SECONDRIGHT,126,-0.024 [-0.029--0.02],6.803e-17,***,Secondary right heart disease,Circulatory
C3_CANCER_WIDE,3272,-0.025 [-0.032--0.02],1.453e-06,***,"Malignant neoplasm, wide definition for exclusion",Neoplasms
DM_NEPHROPATHY,7402,-0.025 [-0.027--0.02],1.987e-100,***,Diabetic nephropathy,Genitourinary
M13_SPONDYLOSIS,854,-0.025 [-0.033--0.02],5.271e-04,***,Spondylosis,Musculoskeletal
N14_CERVICAL_LSIL,1187,-0.025 [-0.029--0.02],3.938e-37,***,LSIL lesion of the cervix uteri,Genitourinary
C3_HEPATOCELLU_CARC,441,-0.025 [-0.029--0.02],2.742e-40,***,Hepatocellular carcinoma,Neoplasms
I9_SAH,322,-0.025 [-0.028--0.02],3.305e-60,***,Subarachnoid haemorrhage,Circulatory
I9_ABAORTANEUR,210,-0.026 [-0.032--0.02],1.615e-15,***,Abdominal aortic aneurysm (AAA),Circulatory
CHIRHEP_NAS,355,-0.028 [-0.033--0.02],3.079e-24,***,"Cirrhosis of liver, NAS",Digestive
I9_CHD,6392,-0.028 [-0.034--0.02],2.527e-17,***,Major coronary heart disease event,Circulatory
MUCOPROCT,4157,-0.030 [-0.033--0.03],8.063e-60,***,Mucosal proctocolitis,Digestive
I9_ANGINA,5810,-0.031 [-0.037--0.03],9.644e-22,***,Angina pectoris,Circulatory
N14_FIOTHNAS,100,-0.031 [-0.043--0.02],0.015,*,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,-0.032 [-0.035--0.03],5.239e-90,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
M13_ADHCAPSULITIS,1742,-0.032 [-0.040--0.02],4.109e-10,***,Adhesive capsulitis of shoulder,Musculoskeletal
L12_DERMATITISECZEMA,8561,-0.034 [-0.039--0.03],9.233e-31,***,Dermatitis and eczema,Skin
CD2_BENIGN_LIPOMATOUS,198,-0.034 [-0.043--0.03],6.648e-09,***,Benign lipomatous neoplasm,Neoplasms
M13_ARTHROSIS_KNEE,5080,-0.034 [-0.039--0.03],8.413e-39,***,Gonarthrosis,Musculoskeletal
AUTOHEP,2902,-0.034 [-0.035--0.03],1.000e-315,***,Autoimmune hepatitis,Digestive
I9_VARICVEOES,203,-0.035 [-0.040--0.03],2.755e-30,***,Oesophageal varices,Circulatory
J10_PNEUMOTHORAX,46,-0.035 [-0.042--0.03],1.306e-14,***,Pneumothorax,Respiratory
ULCERNAS,2224,-0.035 [-0.040--0.03],1.102e-36,***,"Ulcerative colitis, NAS",Digestive
I9_CORATHER,8695,-0.036 [-0.041--0.03],8.477e-42,***,Coronary atherosclerosis,Circulatory
O15_HAEMORRH_EARLY_PREG,149,-0.038 [-0.050--0.03],7.500e-05,***,Haemorrhage in early pregnancy,Pregnancy
M13_TRIGGERFINGER,2255,-0.039 [-0.046--0.03],6.123e-28,***,Trigger finger,Musculoskeletal
M13_DORSOPATHYOTH,5393,-0.040 [-0.047--0.03],9.514e-21,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
M13_LOWBACKPAIN,1988,-0.040 [-0.051--0.03],1.605e-07,***,Low back pain,Musculoskeletal
E4_METABOLIA,4834,-0.040 [-0.052--0.03],2.119e-06,***,Metabolic disorders,Endocrine and metabolic
L12_BULLOUS,10568,-0.041 [-0.042--0.04],1.000e-315,***,Bullous disorders,Skin
J10_LOWCHRON,14991,-0.042 [-0.046--0.04],1.660e-66,***,Chronic lower respiratory diseases,Respiratory
D3_SARCOIDOSIS,15089,-0.042 [-0.043--0.04],1.000e-315,***,Sarcoidosis,Blood and immune
K11_MALABSORB,6958,-0.044 [-0.045--0.04],1.000e-315,***,Intestinal malabsorption,Digestive
L12_LUPUS,5381,-0.044 [-0.045--0.04],1.000e-315,***,Cutaneous lupus erythematosus,Skin
M13_ARTHROSIS,4684,-0.044 [-0.051--0.04],2.230e-38,***,Arthrosis,Musculoskeletal
RESP_ILL_DIS_CLASS_ELSEWHERE,55,-0.045 [-0.059--0.03],2.743e-04,***,Respiratory disorders in diseases classified elsewhere,Respiratory
L12_OTHERCONTACT,39,-0.045 [-0.057--0.03],5.895e-08,***,Other contact dermatitis,Skin
