Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
ALLERG_ASTHMA,7322,-0.014 [-0.016--0.01],1.640e-22,***,Allergic asthma (mode),Respiratory
M13_TRIGGERFINGER,2255,-0.014 [-0.018--0.01],6.601e-09,***,Trigger finger,Musculoskeletal
I9_ANEURYSM,124,-0.014 [-0.019--0.01],1.606e-05,***,"Cerebral aneurysm, nonruptured",Circulatory
M13_CALCIFICTEND,177,-0.016 [-0.019--0.01],3.188e-25,***,Calcific tendinitis of shoulder,Musculoskeletal
N14_FEMGENPROL,2263,-0.016 [-0.020--0.01],8.377e-14,***,Female genital prolapse,Genitourinary
CD2_LYMPHOID_LEUKAEMIA,767,-0.016 [-0.018--0.01],1.368e-102,***,Lymphoid leukaemia,Neoplasms
AUTOHEP,2902,-0.016 [-0.017--0.02],1.000e-315,***,Autoimmune hepatitis,Digestive
D3_SARCOIDOSIS,15089,-0.017 [-0.018--0.02],1.000e-315,***,Sarcoidosis,Blood and immune
CD2_BENIGN_MELANOCYTIC_TRUNK,183,-0.017 [-0.021--0.01],1.945e-12,***,Melanocytic naevi of trunk,Neoplasms
K11_DIVERTIC,4845,-0.017 [-0.020--0.01],7.035e-36,***,Diverticular disease of intestine,Digestive
L12_BULLOUS,10568,-0.018 [-0.018--0.02],1.000e-315,***,Bullous disorders,Skin
M13_SJOGREN,13564,-0.019 [-0.019--0.02],1.000e-315,***,Sicca syndrome [Sjögren],Musculoskeletal
I9_CORATHER,8695,-0.019 [-0.025--0.01],5.351e-04,***,Coronary atherosclerosis,Circulatory
INFLUENZA,139,-0.019 [-0.026--0.01],0.001,**,All influenza (not pneumonia),Respiratory
K11_MALABSORB,6958,-0.020 [-0.021--0.02],1.000e-315,***,Intestinal malabsorption,Digestive
H8_HL_MIX_NAS,509,-0.020 [-0.026--0.01],6.287e-08,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
I9_ABAORTANEUR,210,-0.020 [-0.024--0.02],3.055e-19,***,Abdominal aortic aneurysm (AAA),Circulatory
L12_LUPUS,5381,-0.020 [-0.021--0.02],1.000e-315,***,Cutaneous lupus erythematosus,Skin
MUCOPROCT,4157,-0.021 [-0.023--0.02],1.461e-92,***,Mucosal proctocolitis,Digestive
CD2_BENIGN_MELANOCYTIC,521,-0.021 [-0.026--0.02],1.656e-11,***,Melanocytic naevi,Neoplasms
C3_BILIARY_GALLBLADDER,192,-0.021 [-0.024--0.02],1.270e-39,***,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder",Neoplasms
E4_THYTOXGOITDIF,19055,-0.021 [-0.021--0.02],1.000e-315,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
K11_DULC,287,-0.021 [-0.025--0.02],1.692e-18,***,Duodenal ulcer,Digestive
E4_THYROIDITAUTOIM,932,-0.022 [-0.024--0.02],1.814e-148,***,Autoimmune thyroiditis,Endocrine and metabolic
E4_MINERAL_MET,806,-0.022 [-0.023--0.02],8.574e-293,***,Disorders of mineral metabolism,Endocrine and metabolic
K11_VENTHER,1063,-0.022 [-0.026--0.02],7.158e-22,***,Ventral hernia,Digestive
K11_OTHDIG,23141,-0.022 [-0.023--0.02],1.000e-315,***,Diseases of the digestive system,Digestive
