Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
I9_OTHARR,798,0.013 [0.009-0.02],0.019,*,Other arrhythmias,Circulatory
O15_LABOUR_UMBILICAL,119,0.013 [0.010-0.02],4.398e-09,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
E4_LACTONAS,2420,0.013 [0.012-0.01],7.368e-180,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
AMN2,162,0.013 [0.009-0.02],0.002,**,Transient global amnesia,Nervous
C3_BASAL_CELL_CARCINOMA,10907,0.012 [0.010-0.01],2.366e-19,***,Basal cell carcinoma,Neoplasms
N14_CALCUKIDUR,1321,0.012 [0.008-0.02],2.144e-06,***,Calculus of kidney and ureter,Genitourinary
M13_SYSTSLCE,1075,0.011 [0.009-0.01],7.410e-10,***,Systemic sclerosis,Musculoskeletal
H7_IRIDONAS,4666,0.011 [0.010-0.01],2.427e-74,***,Other and unspecified iridocyclitis,Eye and adnexa
CD2_BENIGN_ADRENAL,332,0.011 [0.008-0.01],1.522e-10,***,Benign neoplasm: Adrenal gland,Neoplasms
CD2_BENIGN_MENINGES,586,0.011 [0.007-0.01],1.414e-04,***,Benign neoplasm of meninges,Neoplasms
L12_CORNSANDCALLOS,491,0.010 [0.007-0.01],0.032,*,Corns and callosities,Skin
CD2_BENIGN_LEIOMYOMA_UTERI,9079,0.010 [0.008-0.01],6.762e-24,***,Leiomyoma of uterus,Neoplasms
L12_ATROPHICSKIN,3167,0.009 [0.007-0.01],2.478e-06,***,Atrophic disorders of skin,Skin
M13_GOUT,3183,0.009 [0.007-0.01],3.912e-09,***,Gout,Musculoskeletal
M13_CRYSTALARTH,168,0.009 [0.007-0.01],1.816e-08,***,Other crystal arthropathies,Musculoskeletal
L12_PSORI_NAS,8866,0.009 [0.008-0.01],1.048e-68,***,Other and unspecified psoriasis,Skin
GOUT_IDIO,1453,0.008 [0.007-0.01],1.798e-20,***,Idiopathic gout,Musculoskeletal
O15_MATERN_HYPERT_UNS,90,0.008 [0.005-0.01],1.164e-05,***,Unspecified maternal hypertension,Pregnancy
L12_PSORI_VULG,15019,0.007 [0.006-0.01],3.518e-33,***,Psoriasis vulgaris,Skin
M13_PSORIARTH,11111,0.006 [0.005-0.01],1.842e-27,***,Psoriatic arthropathies,Musculoskeletal
L12_PSORIASIS,18203,0.006 [0.005-0.01],4.587e-21,***,Psoriasis,Skin
N14_ENDOMETRIOSIS_OVARY,2678,0.005 [0.004-0.01],2.157e-07,***,Endometriosis of ovary,Genitourinary
G6_RLS,898,0.005 [0.003-0.01],0.025,*,Restless leg syndrome,Nervous
H7_ENTROPION,903,0.005 [0.003-0.01],0.008,**,Entropion and trichiasis of eyelid,Eye and adnexa
RHEUMA_SEROPOS_WIDE,21443,0.004 [0.003-0.01],2.565e-18,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
M13_RHEUMA,20944,0.004 [0.003-0.00],3.010e-06,***,Rheumatoid arthritis,Musculoskeletal
D3_HEREDOTHCLOFACTORS,1113,0.001 [0.001-0.00],0.036,*,Hereditary deficiency of other clotting factors,Blood and immune
H7_IRIDOCYCLITIS,22983,-0.002 [-0.003--0.00],0.007,**,Iridocyclitis,Eye and adnexa
I9_CARDMYOHYP,293,-0.002 [-0.003--0.00],2.495e-04,***,"Cardiomyopathy, Hypertrophic obstructive",Circulatory
I9_HYPERTROCARDMYOP,483,-0.003 [-0.003--0.00],1.158e-10,***,Hypertrophic cardiomyopathy,Circulatory
M13_ANKYLOSPON,29005,-0.003 [-0.003--0.00],9.493e-46,***,Ankylosing spondylitis,Musculoskeletal
E4_IRON_MET,3833,-0.003 [-0.003--0.00],1.393e-27,***,Disorders of iron metabolism,Endocrine and metabolic
M13_SPONDYLINFLAMNAS,14599,-0.004 [-0.004--0.00],2.148e-29,***,Other specified/unspecified inflammatory spondylopathies,Musculoskeletal
D3_COAGDEFNAS,3630,-0.004 [-0.005--0.00],3.876e-21,***,Other and unspecified coagulation defects,Blood and immune
SPONDYLOARTHRITIS,25038,-0.004 [-0.005--0.00],1.246e-37,***,Spondyloarthritis,Musculoskeletal
C3_MELANOMA_SKIN,2304,-0.005 [-0.006--0.00],0.014,*,Malignant melanoma of skin,Neoplasms
E4_GOITREMULTINOD,6287,-0.005 [-0.005--0.00],1.390e-27,***,Nontoxic multinodular goitre,Endocrine and metabolic
M13_FIBROBLASTIC,2687,-0.005 [-0.007--0.00],0.001,**,Fibroblastic disorders,Musculoskeletal
H7_SCLERACORNEA,15425,-0.005 [-0.007--0.00],0.015,*,"Disorders of sclera, cornea, iris and ciliary body",Eye and adnexa
J10_NASALPOLYP,7370,-0.005 [-0.007--0.00],1.172e-04,***,Nasal polyp,Respiratory
DRY_AMD,4885,-0.006 [-0.008--0.00],5.046e-08,***,Dry age-related macular degeneration (includes geographic atrophy),Eye and adnexa
POLYCYTVERA,838,-0.006 [-0.007--0.01],1.358e-103,***,Polycythaemia vera,Neoplasms
H8_OTOSCLE,2888,-0.007 [-0.008--0.01],3.994e-25,***,Otosclerosis,Ear and mastoid
I9_AF,9821,-0.007 [-0.009--0.01],5.341e-10,***,Atrial fibrillation and flutter,Circulatory
CHRONNAS,1420,-0.007 [-0.010--0.00],0.006,**,Crohn's disease NAS,Digestive
E4_GOITRENAS,1714,-0.008 [-0.009--0.01],1.421e-29,***,Other and/or unspecified nontoxic goitre,Endocrine and metabolic
N14_GLOMEINOTH,5455,-0.008 [-0.010--0.01],4.641e-13,***,Glomerular disorders in diseases classified elsewhere,Genitourinary
CHIRBIL_PRIM,2402,-0.009 [-0.010--0.01],3.661e-23,***,Primary biliary cholangitis (PBC),Digestive
CHRONMYELOPRO,471,-0.009 [-0.010--0.01],7.776e-111,***,Chronic myeloproliferative disease,Neoplasms
M13_EARLY_LUMBAR_PROLAPSE,506,-0.009 [-0.012--0.01],1.047e-08,***,"Early lumbar disc prolapse, operated",Musculoskeletal
DM_NEOVASCULAR_GLAUCOMA,434,-0.009 [-0.012--0.01],5.045e-05,***,Neovascular glaucoma,Eye and adnexa
E4_THYROIDNASOTH,177,-0.009 [-0.011--0.01],8.395e-16,***,"Disorder of thyroid, unspecified",Endocrine and metabolic
ULCERPROCT,1091,-0.010 [-0.013--0.01],5.711e-13,***,Ulcerative proctitis,Digestive
THROMBOCYTAEMIA,728,-0.011 [-0.012--0.01],4.588e-108,***,Essential (haemorrhagic) thrombocythaemia,Neoplasms
K11_COELIAC,42111,-0.011 [-0.011--0.01],1.000e-315,***,Coeliac disease,Digestive
CD2_INSITU_BREAST_INTRADUCTAL,179,-0.011 [-0.015--0.01],0.026,*,"Carcinoma in situ of breast, intraductal",Neoplasms
H7_RETINALBREAK,282,-0.012 [-0.015--0.01],1.322e-05,***,Retinal breaks without detachment,Eye and adnexa
M13_CALCIFICTEND,177,-0.012 [-0.015--0.01],3.273e-08,***,Calcific tendinitis of shoulder,Musculoskeletal
ULCERNAS,2224,-0.012 [-0.015--0.01],3.109e-09,***,"Ulcerative colitis, NAS",Digestive
M13_SPONDYLOPATHY,12014,-0.012 [-0.015--0.01],4.767e-13,***,Spondylopathies,Musculoskeletal
H7_GLAUCOMA_NTG,563,-0.013 [-0.018--0.01],0.014,*,Normotensive glaucoma,Eye and adnexa
C3_CLL_WIDE,431,-0.013 [-0.015--0.01],3.395e-53,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
CD2_BENIGN_MELANOCYTIC_SCALPNECK,136,-0.014 [-0.019--0.01],4.369e-06,***,Melanocytic naevi of scalp and neck,Neoplasms
AUTOHEP,2902,-0.015 [-0.016--0.01],1.000e-315,***,Autoimmune hepatitis,Digestive
M13_VARUS,203,-0.016 [-0.017--0.01],3.422e-134,***,"Varus deformity, not elsewhere classified",Musculoskeletal
ULCEROTH,633,-0.016 [-0.022--0.01],0.026,*,Other ulcerative colitis,Digestive
N14_HYPERTROPHYBREAST,1659,-0.017 [-0.020--0.01],5.177e-37,***,Hypertrophy of breast,Genitourinary
E4_OBESITYNAS,1620,-0.017 [-0.020--0.01],3.865e-30,***,"Obesity, other/unspecified",Endocrine and metabolic
CHRONSMALL,2604,-0.018 [-0.021--0.02],1.745e-26,***,Crohn's disease of small intestine,Digestive
D3_ANAEMIAINCHRONICDISEASE,72,-0.019 [-0.025--0.01],0.014,*,Anaemia in chronic diseases classified elsewhere,Blood and immune
N14_FEMGENPROL,2263,-0.019 [-0.023--0.01],7.446e-12,***,Female genital prolapse,Genitourinary
G6_ULLNLE,73,-0.019 [-0.026--0.01],0.013,*,Lesion of ulnar nerve,Nervous
L12_ULCERLOWLIMB,2421,-0.019 [-0.022--0.02],1.412e-29,***,"Ulcer of lower limb, not elsewhere classified",Skin
K11_CHOLELITH,10661,-0.019 [-0.023--0.02],4.485e-16,***,Cholelithiasis,Digestive
L12_LUPUS,5381,-0.019 [-0.020--0.02],1.000e-315,***,Cutaneous lupus erythematosus,Skin
D3_WHITEBLOODCELLNAS,70,-0.020 [-0.025--0.01],2.694e-06,***,Other and unspecified disorders of white blood cells,Blood and immune
CD2_INSITU_CERVIX_UTERI,1636,-0.021 [-0.025--0.02],6.264e-17,***,Carcinoma in situ of cervix uteri,Neoplasms
K11_MALABSORB,6958,-0.021 [-0.022--0.02],1.000e-315,***,Intestinal malabsorption,Digestive
H8_OTHEREAR,3939,-0.022 [-0.029--0.01],8.405e-04,***,Other disorders of ear,Ear and mastoid
H8_HL_PRESBY,136,-0.022 [-0.028--0.02],6.097e-09,***,Presbycusis,Ear and mastoid
E4_GLUCOPANCREAS,8980,-0.023 [-0.024--0.02],1.441e-297,***,Other disorders of glucose regulation and pancreatic internal secretion,Endocrine and metabolic
H7_OCUPAIN,174,-0.023 [-0.028--0.02],1.238e-11,***,Ocular pain,Eye and adnexa
M13_PLANTARFASC,87,-0.023 [-0.031--0.01],0.025,*,Plantar fascial fibromatosis,Musculoskeletal
DM_NEUROPATHY,5299,-0.023 [-0.025--0.02],2.862e-104,***,Diabetic neuropathy,Endocrine and metabolic
CD2_LYMPHOID_LEUKAEMIA,767,-0.024 [-0.026--0.02],1.910e-166,***,Lymphoid leukaemia,Neoplasms
D3_OTHERBLOOD,428,-0.025 [-0.027--0.02],5.784e-112,***,Other diseases of blood and blood-forming organs,Blood and immune
L12_BULLOUS,10568,-0.025 [-0.026--0.02],1.000e-315,***,Bullous disorders,Skin
E4_OBESITY,3239,-0.025 [-0.028--0.02],2.006e-52,***,Obesity,Endocrine and metabolic
H7_ORBIT,4635,-0.026 [-0.027--0.02],1.000e-315,***,Disorders of orbit,Eye and adnexa
E4_THYTOXGOITDIF,19055,-0.026 [-0.027--0.03],1.000e-315,***,Thyrotoxicosis with diffuse goitre,Endocrine and metabolic
K11_PERITONITIS,161,-0.027 [-0.031--0.02],1.365e-31,***,Acute peritonitis,Digestive
M13_SJOGREN,13564,-0.027 [-0.028--0.03],1.000e-315,***,Sicca syndrome [Sjögren],Musculoskeletal
O15_HAEMORRH_EARLY_PREG,148,-0.027 [-0.035--0.02],1.291e-06,***,Haemorrhage in early pregnancy,Pregnancy
C3_HEPATOCELLU_CARC,441,-0.028 [-0.034--0.02],7.900e-12,***,Hepatocellular carcinoma,Neoplasms
E4_OBESITYXTRMALV,103,-0.028 [-0.032--0.02],2.897e-40,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
AB1_VIRAL_WARTS,3425,-0.029 [-0.031--0.03],1.130e-81,***,Viral warts,Infectious and parasitic
M13_CONNECTNAS,4565,-0.030 [-0.032--0.03],1.000e-315,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
M13_MCTD,5075,-0.030 [-0.031--0.03],1.000e-315,***,Mixed connective tissue disease,Musculoskeletal
IPF,3405,-0.031 [-0.031--0.03],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
I9_HYPTENS,25618,-0.031 [-0.034--0.03],2.981e-132,***,Hypertension,Circulatory
ALLERG_RHINITIS,746,-0.031 [-0.041--0.02],9.651e-06,***,Allergic rhinitis,Respiratory
D3_ITP,120,-0.032 [-0.038--0.03],2.047e-17,***,Idiopathic thrombocytopenic purpura,Blood and immune
K11_OTHDIG,23141,-0.032 [-0.033--0.03],1.000e-315,***,Diseases of the digestive system,Digestive
I9_ARTOTH,187,-0.032 [-0.038--0.03],1.363e-25,***,Other diseases of arteries and capillaries,Circulatory
M13_THORACISPINEPAIN,151,-0.033 [-0.041--0.02],5.920e-09,***,Pain in thoracic spine,Musculoskeletal
D3_SARCOIDOSIS,15089,-0.033 [-0.034--0.03],1.000e-315,***,Sarcoidosis,Blood and immune
M13_CERVICALGIA,179,-0.034 [-0.041--0.03],6.610e-15,***,Cervicalgia,Musculoskeletal
DM_NEPHROPATHY,7402,-0.034 [-0.035--0.03],6.272e-284,***,Diabetic nephropathy,Genitourinary
G6_MIGRAINE,354,-0.034 [-0.042--0.03],2.205e-10,***,Migraine,Nervous
RESP_ILL_DIS_CLASS_ELSEWHERE,55,-0.034 [-0.037--0.03],1.633e-105,***,Respiratory disorders in diseases classified elsewhere,Respiratory
E4_MINERAL_MET,806,-0.035 [-0.038--0.03],4.303e-160,***,Disorders of mineral metabolism,Endocrine and metabolic
M13_MYOSITIS,988,-0.035 [-0.037--0.03],8.574e-282,***,Myositis,Musculoskeletal
E4_THYROIDITAUTOIM,932,-0.036 [-0.038--0.03],2.405e-215,***,Autoimmune thyroiditis,Endocrine and metabolic
CD2_HODGKIN_LYMPHOMA,268,-0.036 [-0.040--0.03],1.499e-56,***,"Hodgkin lymphoma, hilmo",Neoplasms
M13_ADHCAPSULITIS,1742,-0.036 [-0.041--0.03],5.830e-49,***,Adhesive capsulitis of shoulder,Musculoskeletal
M13_OSTEOPOROSIS,372,-0.036 [-0.044--0.03],7.419e-16,***,Osteoporosis,Musculoskeletal
E4_TESTICHYPO,23,-0.037 [-0.049--0.03],2.776e-04,***,Testicular hypofunction,Endocrine and metabolic
M13_TENDOSYNOVITISNAS,236,-0.037 [-0.045--0.03],2.492e-14,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
M13_TRIGGERFINGER,2255,-0.037 [-0.040--0.03],4.051e-104,***,Trigger finger,Musculoskeletal
M13_CERVICDISC,530,-0.038 [-0.044--0.03],6.453e-26,***,Cervical disc disorders,Musculoskeletal
D3_ANAEMIA_IRONDEF_NAS,859,-0.038 [-0.044--0.03],2.258e-24,***,Other and unspecified iron deficiency,Blood and immune
K11_ENERCOLNONINF,4471,-0.038 [-0.043--0.03],4.872e-50,***,Noninfective enteritis and colitis,Digestive
I9_HYPTENSESS,17744,-0.039 [-0.042--0.04],4.581e-145,***,"Hypertension, essential",Circulatory
N14_NEPHROTICSYND,824,-0.039 [-0.042--0.04],4.399e-229,***,Nephrotic syndrome,Genitourinary
H8_HL_SEN_NAS,5357,-0.041 [-0.047--0.04],1.477e-35,***,Sensorineural hearing loss,Ear and mastoid
N14_CERVICAL_LSIL,1187,-0.041 [-0.046--0.04],1.607e-53,***,LSIL lesion of the cervix uteri,Genitourinary
E4_ENDOMETPOSTOP,4212,-0.042 [-0.044--0.04],1.000e-315,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
POLLENALLERG,487,-0.043 [-0.052--0.03],4.842e-15,***,Pollen allergy,Respiratory
I9_ATHSCLE,3616,-0.044 [-0.051--0.04],3.636e-27,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
E4_ADDISON,668,-0.045 [-0.048--0.04],2.241e-272,***,Adrenocortical insufficiency,Endocrine and metabolic
N14_CERVICAL_HSIL,5964,-0.046 [-0.048--0.04],6.491e-211,***,HSIL lesion of the cervix uteri,Genitourinary
AB1_SEXUAL_TRANSMISSION_NOS,10411,-0.046 [-0.048--0.04],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
K11_ACUTPANC,242,-0.046 [-0.061--0.03],1.167e-04,***,Acute pancreatitis,Digestive
G6_PARKINSON,2693,-0.047 [-0.048--0.05],1.000e-315,***,Parkinson's disease,Nervous
G6_CARPTU,3265,-0.047 [-0.051--0.04],3.128e-104,***,Carpal tunnel syndrome,Nervous
N14_FEMALE_GENITAL_HSIL,6550,-0.048 [-0.051--0.05],3.020e-265,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
I9_SAH,322,-0.049 [-0.052--0.05],4.238e-194,***,Subarachnoid haemorrhage,Circulatory
J10_PERITONSABSC,1910,-0.049 [-0.055--0.04],1.986e-48,***,Peritonsillar abscess,Respiratory
H7_CHOROIDRETINA,12847,-0.051 [-0.053--0.05],1.604e-250,***,Disorders of choroid and retina,Eye and adnexa
