Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-P,"-1.601 [-2.074,-1.128]",7.630e-06,***,Concentration of Small LDL Particles
L-LDL-P,"-1.604 [-2.078,-1.130]",7.550e-06,***,Concentration of Large LDL Particles
M-VLDL-FC,"-1.613 [-2.086,-1.139]",5.544e-06,***,Free Cholesterol in Medium VLDL
Omega-6,"-1.620 [-2.103,-1.137]",1.123e-05,***,Omega-6 Fatty Acids
M-VLDL-L,"-1.626 [-2.103,-1.149]",5.433e-06,***,Total-Lipids in Medium VLDL
M-VLDL-PL,"-1.633 [-2.107,-1.159]",3.368e-06,***,Phospholipids in Medium VLDL
XS-VLDL-CE%,"-1.634 [-2.144,-1.125]",7.408e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-C,"-1.638 [-2.112,-1.163]",3.155e-06,***,Cholesterol in Medium VLDL
L-LDL-CE%,"-1.656 [-2.129,-1.182]",1.691e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-FA,"-1.671 [-2.152,-1.190]",2.307e-06,***,Total-Fatty Acids
LDL-P,"-1.679 [-2.152,-1.206]",7.884e-07,***,Concentration of LDL Particles
XS-VLDL-C,"-1.734 [-2.224,-1.245]",8.603e-07,***,Cholesterol in Very Small VLDL
M-LDL-P,"-1.739 [-2.212,-1.266]",1.360e-07,***,Concentration of Medium LDL Particles
LA,"-1.740 [-2.221,-1.260]",2.881e-07,***,Linoleic Acid
S-LDL-PL,"-1.800 [-2.273,-1.327]",1.973e-08,***,Phospholipids in Small LDL
ApoB,"-1.818 [-2.292,-1.345]",1.213e-08,***,Apolipoprotein B
S-LDL-FC,"-1.844 [-2.316,-1.371]",4.865e-09,***,Free Cholesterol in Small LDL
S-LDL-CE,"-1.865 [-2.338,-1.392]",2.604e-09,***,Cholesteryl Esters in Small LDL
XS-VLDL-CE,"-1.870 [-2.362,-1.377]",2.237e-08,***,Cholesteryl Esters in Very Small VLDL
S-LDL-L,"-1.891 [-2.364,-1.418]",1.044e-09,***,Total-Lipids in Small LDL
S-LDL-C,"-1.911 [-2.384,-1.439]",5.157e-10,***,Cholesterol in Small LDL
Val,"-1.928 [-2.429,-1.428]",9.968e-09,***,Valine
SFA%,"-1.929 [-2.411,-1.446]",1.057e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
SFA,"-1.946 [-2.428,-1.463]",6.067e-10,***,Saturated Fatty Acids
IDL-C%,"-2.011 [-2.500,-1.522]",1.679e-10,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-PL,"-2.019 [-2.492,-1.546]",1.391e-11,***,Phospholipids in Medium LDL
IDL-P,"-2.028 [-2.506,-1.550]",2.056e-11,***,Concentration of IDL Particles
M-LDL-CE,"-2.042 [-2.516,-1.568]",6.760e-12,***,Cholesteryl Esters in Medium LDL
SM,"-2.043 [-2.546,-1.539]",4.295e-10,***,Sphingomyelins
M-LDL-FC,"-2.067 [-2.540,-1.594]",2.496e-12,***,Free Cholesterol in Medium LDL
M-LDL-L,"-2.069 [-2.542,-1.596]",2.384e-12,***,Total-Lipids in Medium LDL
M-HDL-CE,"-2.071 [-2.589,-1.553]",1.110e-09,***,Cholesteryl Esters in Medium HDL
L-LDL-C%,"-2.079 [-2.578,-1.580]",7.273e-11,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C,"-2.089 [-2.562,-1.617]",1.078e-12,***,Cholesterol in Medium LDL
IDL-PL,"-2.098 [-2.588,-1.608]",1.079e-11,***,Phospholipids in IDL
HDL-CE,"-2.099 [-2.641,-1.557]",7.427e-09,***,Cholesteryl Esters in HDL
IDL-FC,"-2.103 [-2.591,-1.614]",7.584e-12,***,Free Cholesterol in IDL
Remnant-C,"-2.104 [-2.581,-1.628]",1.163e-12,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Albumin,"-2.105 [-2.591,-1.620]",4.372e-12,***,Albumin
M-HDL-C,"-2.150 [-2.670,-1.630]",1.242e-10,***,Cholesterol in Medium HDL
M-HDL-PL,"-2.171 [-2.679,-1.663]",1.240e-11,***,Phospholipids in Medium HDL
LDL-PL,"-2.172 [-2.645,-1.698]",5.710e-14,***,Phospholipids in LDL
HDL-C,"-2.193 [-2.737,-1.649]",6.335e-10,***,HDL Cholesterol
LDL-FC,"-2.209 [-2.686,-1.732]",2.621e-14,***,Free Cholesterol in LDL
HDL-PL,"-2.221 [-2.750,-1.692]",4.134e-11,***,Phospholipids in HDL
M-HDL-P,"-2.223 [-2.740,-1.706]",8.105e-12,***,Concentration of Medium HDL Particles
Clinical LDL-C,"-2.239 [-2.714,-1.763]",6.163e-15,***,Clinical LDL Cholesterol
M-HDL-L,"-2.242 [-2.755,-1.729]",2.369e-12,***,Total-Lipids in Medium HDL
Non-HDL-C,"-2.247 [-2.722,-1.772]",4.554e-15,***,Total-Cholesterol Minus HDL-C
LDL-L,"-2.250 [-2.724,-1.776]",3.077e-15,***,Total-Lipids in LDL
L-LDL-PL,"-2.255 [-2.731,-1.779]",3.866e-15,***,Phospholipids in Large LDL
LDL-CE,"-2.260 [-2.733,-1.786]",2.008e-15,***,Cholesteryl Esters in LDL
HDL-FC,"-2.260 [-2.804,-1.717]",8.324e-11,***,Free Cholesterol in HDL
S-HDL-CE,"-2.279 [-2.754,-1.804]",1.148e-15,***,Cholesteryl Esters in Small HDL
LDL-C,"-2.281 [-2.755,-1.807]",9.919e-16,***,LDL Cholesterol
L-LDL-FC,"-2.283 [-2.764,-1.802]",3.077e-15,***,Free Cholesterol in Large LDL
Tyr,"-2.291 [-2.778,-1.804]",6.708e-15,***,Tyrosine
M-HDL-FC,"-2.317 [-2.842,-1.793]",1.026e-12,***,Free Cholesterol in Medium HDL
HDL-L,"-2.321 [-2.856,-1.787]",4.075e-12,***,Total-Lipids in HDL
L-LDL-L,"-2.329 [-2.806,-1.852]",2.389e-16,***,Total-Lipids in Large LDL
L-LDL-CE,"-2.332 [-2.809,-1.856]",1.896e-16,***,Cholesteryl Esters in Large LDL
L-LDL-C,"-2.353 [-2.831,-1.876]",1.037e-16,***,Cholesterol in Large LDL
S-HDL-PL,"-2.390 [-2.872,-1.909]",5.060e-17,***,Phospholipids in Small HDL
IDL-L,"-2.439 [-2.928,-1.950]",3.110e-17,***,Total-Lipids in IDL
S-HDL-C,"-2.441 [-2.917,-1.965]",2.114e-18,***,Cholesterol in Small HDL
S-HDL-L,"-2.447 [-2.926,-1.968]",3.025e-18,***,Total-Lipids in Small HDL
Total-FC,"-2.449 [-2.933,-1.966]",7.083e-18,***,Total-Free Cholesterol
S-HDL-P,"-2.452 [-2.928,-1.977]",1.240e-18,***,Concentration of Small HDL Particles
ApoA1,"-2.458 [-2.980,-1.937]",5.697e-15,***,Apolipoprotein A1
M-HDL-FC%,"-2.508 [-3.050,-1.966]",2.730e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C,"-2.531 [-3.020,-2.041]",8.882e-19,***,Cholesterol in IDL
IDL-CE%,"-2.546 [-3.033,-2.058]",3.175e-19,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-L,"-2.567 [-3.047,-2.087]",2.530e-20,***,Total-Lipids in Lipoprotein Particles
S-HDL-FC,"-2.588 [-3.071,-2.105]",2.084e-20,***,Free Cholesterol in Small HDL
HDL-P,"-2.619 [-3.124,-2.114]",6.805e-19,***,Concentration of HDL Particles
IDL-CE,"-2.639 [-3.128,-2.150]",9.333e-21,***,Cholesteryl Esters in IDL
Phosphoglyc,"-2.657 [-3.159,-2.156]",6.391e-20,***,Phosphoglycerides
Total-C,"-2.664 [-3.152,-2.176]",2.222e-21,***,Total-Cholesterol
Total-CE,"-2.715 [-3.205,-2.226]",3.612e-22,***,Total-Esterified Cholesterol
Cholines,"-2.729 [-3.233,-2.225]",6.371e-21,***,Total-Cholines
Total-PL,"-2.789 [-3.285,-2.293]",7.323e-23,***,Total-Phospholipids in Lipoprotein Particles
Total-P,"-2.792 [-3.296,-2.289]",3.746e-22,***,Total-Concentration of Lipoprotein Particles
PC,"-3.057 [-3.564,-2.551]",6.902e-27,***,Phosphatidylcholines
